gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	9913	0	8965	1139	9902	0	9990	0	8755	1129	9949	0	9991	0	9881	0	8618	1502	10125	0
1	5062	5030	6097	3880	5020	5073	5042	5094	5955	3805	4923	5022	5060	4889	5049	5047	6570	3529	4968	4929
2	7274	2738	8670	1394	8435	1544	8600	1429	9925	0	10069	0	9902	0	8564	1387	10076	0	8296	1655
3	10042	0	8849	1227	7576	2582	7568	2486	8498	1403	4742	5074	10042	0	7510	2473	7980	2033	6430	3358
4	10067	0	8825	1201	9984	0	10123	0	8692	1091	10014	0	10123	0	10039	0	8566	1507	10113	0
5	10014	0	9930	0	8312	1712	8303	1548	8578	1475	7332	2604	9978	0	9983	0	8058	1929	8020	1801
6	4965	4994	6132	3760	5034	4935	5066	5043	6086	3939	5023	4855	4930	4982	5036	5010	6521	3501	4923	5021
7	10048	0	9875	0	7511	2538	7643	2446	8646	1383	7452	2593	10112	0	10108	0	8253	2015	8180	1784
8	5051	5131	6150	3813	4987	4966	5108	4910	6215	3904	5066	4909	5031	5011	4988	5053	6661	3456	4988	5059
9	9889	0	10058	0	8281	1622	8469	1568	8562	1459	7285	2644	10058	0	9928	0	7936	2051	8127	1785
10	7332	2734	8657	1386	8391	1545	8671	1365	9949	0	10085	0	9969	0	8579	1334	10092	0	8413	1607
11	5063	5039	6221	3941	4998	4971	5048	5022	6102	3900	5043	4980	4909	4965	4996	4936	6432	3418	4982	4884
12	9900	0	10040	0	8244	1639	8557	1603	8377	1391	7325	2724	9853	0	10034	0	7998	2003	8086	1775
13	10020	0	8823	1132	9855	0	10051	0	8812	1098	9934	0	9996	0	10185	0	8449	1451	10100	0
14	10182	0	8827	1170	10091	0	10088	0	8864	1042	10152	0	10015	0	9968	0	8396	1452	10007	0
15	9988	0	8757	1268	7441	2554	7597	2510	8558	1462	4983	4959	10044	0	7511	2455	7957	2002	6813	3454
16	9899	0	10018	0	7430	2543	7525	2347	8479	1425	7314	2728	9942	0	9964	0	8108	2010	8261	1756
17	10126	0	10010	0	7417	2576	7718	2418	8629	1458	7291	2714	9967	0	10034	0	7920	2002	8123	1719
18	9806	0	9952	0	8398	1705	8535	1549	8581	1441	7275	2714	9885	0	9898	0	8057	1998	8178	1799
19	10024	0	10136	0	7406	2576	7450	2436	8427	1494	7361	2708	10004	0	10218	0	8128	1942	8173	1849
20	10005	0	10106	0	7541	2659	7618	2357	8605	1498	7282	2619	10011	0	10010	0	8112	2031	8247	1803
21	10143	0	9893	0	7327	2668	7608	2396	8392	1409	7452	2639	10113	0	10092	0	7935	2079	8150	1847
22	10030	0	8810	1277	7209	2536	7662	2513	8545	1408	5015	4998	10148	0	7583	2526	8115	1973	6679	3389
