gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	8855	1156	9779	0	9917	0	10149	0	9975	0	9870	0	9898	0	10132	0	9046	1118	10046	0
1	8888	1171	9998	0	10191	0	10055	0	10105	0	9913	0	10073	0	10046	0	8844	1079	10083	0
2	8808	1097	8807	1207	9795	0	8716	1368	9815	0	7808	2340	8800	1332	7679	2408	8699	1335	8539	1553
3	10195	0	8768	1156	9847	0	9810	0	10112	0	10064	0	10082	0	10038	0	10142	0	8525	1435
4	8718	1120	9807	0	9801	0	9917	0	9991	0	9878	0	10008	0	9921	0	8787	1077	10040	0
5	9965	0	9949	0	9997	0	10072	0	8500	1523	9928	0	9922	0	10009	0	9941	0	10055	0
6	8697	1150	10121	0	10036	0	10006	0	9996	0	9978	0	9904	0	10037	0	8891	1098	9972	0
7	8852	1125	8819	1217	9996	0	8602	1374	9951	0	7717	2321	8585	1313	7585	2325	8664	1295	8436	1464
8	9984	0	7206	2560	6990	2875	8342	1694	8459	1569	7170	2635	7431	2722	10179	0	10027	0	6474	3447
9	10046	0	10035	0	10012	0	9971	0	8506	1503	9856	0	9994	0	9948	0	9894	0	10190	0
10	9994	0	10076	0	9955	0	8671	1384	10059	0	7696	2285	10147	0	9963	0	10108	0	9994	0
11	8898	1170	8863	1270	9820	0	8615	1516	10108	0	7683	2264	8659	1255	7755	2382	8501	1340	8429	1493
12	9998	0	7501	2526	10060	0	8398	1633	8472	1655	7245	2665	8891	1248	9985	0	9817	0	8690	1419
13	10078	0	10065	0	10108	0	8420	1356	9933	0	7739	2282	9842	0	10167	0	10136	0	10125	0
14	8826	1162	8828	1243	9826	0	9875	0	9911	0	9943	0	9769	0	10097	0	10014	0	8357	1445
15	8954	1120	8931	1250	10112	0	8523	1369	9922	0	7806	2282	8675	1382	7636	2367	8696	1315	8399	1527
16	8830	1202	8766	1186	9920	0	10053	0	9987	0	10199	0	9805	0	10128	0	10094	0	8666	1495
17	8808	1173	8721	1140	10065	0	8505	1422	10110	0	7607	2259	8523	1322	7665	2371	8546	1339	8472	1566
18	9958	0	7376	2604	10139	0	8252	1674	8303	1510	7287	2718	8793	1263	10017	0	10060	0	8606	1368
19	9950	0	9989	0	10059	0	10062	0	8433	1483	9996	0	9736	0	9963	0	9865	0	10204	0
20	9029	1147	8821	1211	7883	2182	9839	0	9879	0	10174	0	8919	987	9824	0	9000	1064	10061	0
21	8748	1166	8820	1237	10077	0	8635	1394	10179	0	7717	2241	8584	1298	7538	2370	8678	1268	8629	1478
22	6083	3909	8776	1211	10213	0	6638	3236	6585	3439	7613	2200	8836	1298	4975	4893	6191	3987	8597	1521
23	10013	0	8738	1169	10002	0	9901	0	9982	0	10006	0	10071	0	9915	0	10107	0	8560	1453
24	8709	1122	8818	1206	9971	0	9837	0	9820	0	10046	0	10055	0	9913	0	10176	0	8261	1476
25	9835	0	10094	0	10032	0	9827	0	8512	1454	10018	0	9979	0	10132	0	10111	0	9907	0
26	9940	0	10109	0	10129	0	10123	0	8446	1500	10016	0	10174	0	9979	0	10012	0	10063	0
27	9873	0	7366	2519	7111	2846	8230	1622	8234	1595	7273	2662	7175	2746	9904	0	10080	0	6321	3481
