gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	82	13	98	0	110	0	97	0	90	7
1	90	0	87	10	87	0	99	0	91	0
2	104	0	97	0	112	0	103	0	102	12
3	94	0	82	11	95	0	97	0	91	0
4	100	0	84	0	96	9	103	0	100	0
5	108	0	98	0	90	0	103	0	80	20
6	98	0	85	14	106	0	102	0	95	0
7	87	0	96	0	86	12	103	0	90	0
8	103	0	85	0	93	13	84	0	93	0
9	102	0	101	0	113	0	106	0	75	23
10	54	36	64	44	59	36	71	54	64	33
11	114	0	115	0	74	7	78	0	76	0
12	118	0	95	7	93	0	88	0	117	0
13	85	10	102	0	88	0	105	0	97	7
14	82	15	83	6	87	11	81	13	73	10
15	81	14	99	0	113	0	101	0	99	7
16	111	0	90	13	97	0	103	0	81	0
17	89	0	101	0	104	0	89	0	105	16
18	99	0	103	0	84	14	109	0	96	0
19	90	14	79	0	101	0	111	0	108	5
20	88	11	104	0	109	0	107	0	83	9
21	90	0	79	18	85	15	97	0	101	0
22	93	0	90	10	101	0	95	0	110	0
23	90	0	103	0	95	0	114	0	83	16
24	79	12	104	19	81	11	87	18	89	11
25	81	0	88	0	95	7	103	0	98	0
26	94	0	82	7	109	0	109	0	96	0
27	82	0	100	0	113	0	110	0	83	11
28	75	18	84	11	76	38	93	0	109	0
29	121	0	90	0	80	14	96	0	108	0
30	91	0	91	0	95	11	114	0	103	0
31	114	0	94	0	116	0	87	0	82	19
32	89	14	88	12	90	16	94	13	88	10
33	100	12	131	0	120	0	114	0	82	17
34	115	0	98	0	99	0	90	0	93	17
35	98	0	99	0	91	0	95	0	87	16
36	91	0	94	11	105	0	97	0	114	0
37	89	8	108	0	117	0	106	0	110	13
38	126	0	104	0	80	16	104	0	99	0
39	86	10	87	22	63	31	106	0	102	0
40	75	39	63	36	48	32	90	21	74	21
41	85	0	91	0	104	0	110	0	78	19
42	108	0	89	8	95	0	110	0	94	0
43	91	0	93	10	109	0	95	0	88	0
44	98	0	88	26	82	12	103	0	104	0
45	97	0	95	0	96	7	98	0	110	0
46	65	26	70	40	73	40	55	46	57	47
47	93	7	90	0	95	0	87	0	99	12
48	110	0	99	0	116	0	111	0	70	10
49	105	0	92	21	103	10	92	0	106	0
50	79	7	85	14	90	6	87	7	82	12
51	90	0	105	0	91	0	110	0	88	13
52	95	0	86	13	86	16	104	0	105	0
53	80	0	71	28	91	26	120	0	87	0
54	98	12	97	0	96	0	113	0	89	15
55	92	0	103	0	91	8	93	0	113	0
56	80	6	86	12	104	0	77	9	91	0
57	87	0	97	0	95	8	103	0	92	0
58	112	0	96	0	98	0	95	0	78	16
59	101	0	109	0	109	0	91	0	107	17
60	87	0	93	0	88	9	84	0	106	0
61	89	0	104	0	90	6	91	0	94	0
62	84	14	95	8	92	8	92	13	98	11
63	106	0	102	0	93	0	99	0	82	12
64	107	0	100	0	102	0	94	0	101	15
65	65	32	67	39	60	37	46	38	73	48
66	56	40	64	34	58	32	64	35	59	39
67	52	36	86	49	63	32	73	29	66	45
68	86	0	101	0	100	0	91	0	83	17
69	98	0	79	12	102	0	101	0	101	0
70	64	37	72	40	62	36	83	18	75	19
71	100	0	98	0	95	13	100	0	85	0
72	84	21	99	13	97	12	82	15	86	16
73	112	0	78	7	100	0	93	0	88	0
74	94	0	83	9	105	0	86	0	121	0
75	104	0	101	0	105	8	100	0	110	0
76	112	0	97	0	93	11	87	0	115	0
77	73	7	94	8	78	18	92	0	103	0
78	101	14	92	20	85	16	101	5	79	12
79	101	11	99	0	85	0	110	0	104	8
80	82	17	103	0	107	0	103	0	78	10
81	88	0	86	0	96	0	100	0	78	19
82	95	14	100	13	83	9	81	18	78	13
83	98	0	96	0	88	0	107	0	89	18
84	81	13	116	0	88	0	98	0	108	14
85	84	11	106	0	102	0	96	0	73	9
86	95	0	115	0	95	12	90	0	98	0
87	92	0	81	0	102	0	112	0	80	19
88	99	0	102	0	106	13	92	0	109	0
89	92	0	92	0	91	0	110	0	88	13
90	96	0	84	0	94	10	83	0	104	0
91	94	0	93	13	107	0	100	0	90	0
92	86	18	95	0	93	0	98	0	93	7
93	85	11	92	0	101	0	101	0	87	11
94	109	0	104	10	105	0	74	0	105	0
95	78	7	110	0	125	0	84	0	88	11
96	99	0	87	0	116	0	117	0	103	21
97	62	32	66	41	55	35	79	25	75	24
98	89	0	91	0	92	9	82	0	110	0
99	114	0	122	0	98	0	89	0	74	18
