gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	628	382	710	236	770	256	750	271	488	544	946	0	508	504	987	0	777	250	808	215
1	645	386	772	266	726	245	745	259	537	475	974	0	492	481	995	0	745	214	785	167
2	1030	0	1082	0	988	0	868	112	974	0	972	0	819	138	1007	0	738	219	850	221
3	879	126	771	240	1000	0	767	246	1003	0	676	303	944	0	797	231	753	258	717	294
4	981	0	987	0	759	273	995	0	1013	0	811	192	1014	0	744	243	1020	0	955	0
5	910	131	803	231	973	0	713	235	1038	0	682	323	990	0	787	227	771	284	712	290
6	1044	0	984	0	697	255	999	0	1014	0	835	210	944	0	725	291	975	0	963	0
7	1023	0	852	128	963	0	738	262	1000	0	677	324	1055	0	983	0	739	260	733	282
8	613	341	741	236	745	235	725	223	485	509	1022	0	499	524	991	0	714	244	735	209
9	1016	0	894	116	992	0	731	258	980	0	610	317	1003	0	1009	0	727	254	689	286
10	1028	0	851	120	1014	0	760	246	1035	0	650	303	995	0	990	0	724	286	702	324
11	896	121	802	253	948	0	796	270	1001	0	642	314	1005	0	789	258	726	281	694	260
12	1007	0	830	134	987	0	723	241	980	0	683	314	977	0	1017	0	735	274	935	0
13	1034	0	873	126	979	0	751	260	986	0	711	330	1052	0	990	0	782	271	752	294
14	1021	0	920	114	998	0	772	248	1033	0	707	295	979	0	973	0	760	271	1010	0
15	1013	0	974	0	739	282	1035	0	970	0	782	175	989	0	739	236	980	0	1019	0
16	991	0	882	117	967	0	718	271	927	0	681	324	968	0	1003	0	676	279	1026	0
17	1014	0	917	0	1032	0	856	121	1062	0	982	0	827	151	1017	0	765	234	730	192
18	980	0	920	113	992	0	744	244	960	0	681	298	1010	0	925	0	757	263	699	288
19	996	0	857	113	1042	0	757	253	1003	0	683	329	1048	0	1019	0	731	246	718	286
20	979	0	879	120	1011	0	713	260	990	0	692	312	1011	0	1007	0	704	269	685	263
21	1039	0	1006	0	719	241	971	0	1053	0	795	187	1063	0	706	266	1022	0	964	0
22	974	0	868	136	958	0	958	0	956	0	1046	0	989	0	737	221	1005	0	955	0
23	662	377	792	263	749	219	742	256	487	474	1013	0	513	464	1018	0	749	215	837	209
24	979	0	879	113	992	0	961	0	973	0	973	0	1065	0	797	258	1007	0	1016	0
25	1077	0	891	126	998	0	724	225	996	0	678	319	1057	0	984	0	701	258	718	318
26	937	0	906	141	954	0	891	108	1040	0	875	168	925	0	995	0	1003	0	1066	0
27	999	0	855	125	1046	0	714	235	968	0	650	301	980	0	983	0	730	255	686	297
28	1016	0	891	95	992	0	749	238	982	0	659	321	994	0	1045	0	739	256	659	269
29	903	116	724	241	1044	0	761	240	1011	0	694	338	949	0	822	255	700	255	733	280
30	1010	0	872	126	1015	0	946	127	983	0	858	162	995	0	1054	0	979	0	980	0
31	998	0	994	0	769	234	756	238	728	282	1089	0	823	143	1074	0	749	232	752	218
32	630	398	721	248	793	283	757	252	505	517	1008	0	521	515	1028	0	717	230	767	211
33	614	375	782	271	790	255	785	254	513	456	949	0	513	500	1006	0	779	218	784	195
34	1023	0	999	0	990	0	826	131	1032	0	1011	0	852	141	994	0	762	209	795	206
35	985	0	889	127	1037	0	747	238	1000	0	673	315	1010	0	963	0	705	274	754	309
36	611	348	726	256	734	226	755	264	517	514	995	0	468	494	981	0	773	231	800	229
37	966	0	1003	0	948	0	865	99	1006	0	995	0	856	166	996	0	778	224	806	215
38	988	0	837	134	1035	0	750	252	969	0	670	310	1013	0	1000	0	717	220	718	262
39	636	405	755	253	732	258	777	225	504	514	1030	0	525	534	1036	0	765	232	783	188
40	995	0	896	130	998	0	726	245	968	0	663	298	1018	0	1049	0	707	284	732	286
41	1003	0	866	109	935	0	769	240	994	0	686	336	1036	0	1007	0	691	232	999	0
42	921	0	827	104	991	0	760	248	998	0	703	338	920	0	997	0	711	257	683	283
43	962	0	862	126	1013	0	768	277	1016	0	708	305	961	0	1051	0	732	251	716	315
44	784	250	888	164	999	0	1017	0	963	0	1007	0	731	215	1035	0	1002	0	960	0
45	994	0	910	119	1019	0	759	269	1091	0	689	296	943	0	1026	0	701	255	689	302
46	1052	0	1057	0	986	0	862	120	1042	0	1014	0	861	176	1033	0	788	225	806	196
47	962	0	949	0	1034	0	887	116	958	0	999	0	821	151	1019	0	729	225	810	229
48	1073	0	872	124	1067	0	926	140	1057	0	806	143	990	0	987	0	980	0	1023	0
49	930	0	995	0	730	263	975	0	1029	0	810	197	1033	0	792	306	1012	0	1030	0
50	929	132	734	254	989	0	737	255	972	0	677	333	932	0	719	229	730	277	677	284
51	962	0	983	0	966	0	871	106	999	0	975	0	820	139	967	0	748	220	792	210
52	1056	0	879	132	975	0	697	252	1027	0	635	304	983	0	978	0	702	285	739	274
53	593	368	776	268	737	264	724	247	525	525	987	0	478	502	986	0	789	250	784	211
54	965	0	857	106	987	0	748	238	1057	0	714	320	1032	0	997	0	777	256	699	268
55	1054	0	891	102	966	0	774	256	981	0	670	304	980	0	970	0	783	289	716	303
56	1027	0	1015	0	1026	0	920	113	1065	0	927	0	860	163	1021	0	769	238	761	226
57	1016	0	900	138	1036	0	750	252	935	0	680	324	984	0	1015	0	812	262	947	0
58	1030	0	858	115	1036	0	754	247	954	0	673	322	968	0	927	0	750	264	1007	0
59	606	378	762	269	739	234	710	235	524	500	970	0	478	521	957	0	824	233	802	209
60	1013	0	968	0	1007	0	940	137	1045	0	951	0	845	155	1032	0	716	231	819	199
