gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	976	0	980	0	865	131	1042	0	1031	0
1	972	0	1023	0	756	248	959	0	965	0
2	812	182	901	99	1030	0	802	204	928	0
3	996	0	957	0	979	0	709	287	900	152
4	997	0	1009	0	825	130	977	0	1017	0
5	825	189	897	115	1007	0	789	222	1015	0
6	854	175	885	126	849	132	823	236	1015	0
7	996	0	995	0	978	0	713	294	823	121
8	795	163	883	126	900	140	781	202	971	0
9	1015	0	788	189	861	118	1000	0	861	177
10	964	0	882	166	860	126	975	0	845	170
11	1041	0	823	168	885	133	1000	0	867	143
12	986	0	802	197	902	103	1012	0	840	174
13	1010	0	824	173	868	119	990	0	864	161
14	970	0	994	0	977	0	1009	0	993	0
15	859	177	897	111	865	128	867	203	1092	0
16	1010	0	950	0	1007	0	702	285	897	135
17	1007	0	987	0	897	131	981	0	990	0
18	793	181	807	109	867	130	799	216	1023	0
19	934	0	851	185	917	131	950	0	847	157
20	1004	0	863	184	872	121	1022	0	813	159
21	699	333	961	0	991	0	978	0	817	204
22	820	180	870	125	928	124	825	217	1043	0
23	971	0	971	0	1025	0	628	284	805	141
24	941	0	990	0	838	134	1006	0	992	0
25	840	182	885	126	852	131	775	179	980	0
26	1002	0	1025	0	914	133	1018	0	1081	0
27	1028	0	1017	0	859	124	1008	0	957	0
28	988	0	984	0	702	260	1009	0	984	0
29	1025	0	964	0	736	269	1025	0	965	0
30	832	174	896	132	1010	0	821	218	968	0
31	981	0	1053	0	1001	0	730	310	902	134
32	1005	0	1020	0	990	0	698	307	864	144
33	1004	0	969	0	870	138	1023	0	967	0
34	830	203	909	141	904	138	775	216	1057	0
35	1007	0	1019	0	877	129	945	0	1031	0
36	853	186	902	123	924	131	826	220	1007	0
37	862	193	883	135	867	135	755	206	992	0
38	992	0	986	0	994	0	697	316	844	132
39	1028	0	990	0	1010	0	721	296	804	139
40	806	148	903	124	847	150	793	216	1009	0
41	808	177	888	123	855	130	784	191	1013	0
42	834	182	846	116	916	105	750	203	957	0
43	998	0	941	0	721	259	1049	0	996	0
44	964	0	1034	0	1006	0	706	318	837	164
45	771	187	877	107	949	116	800	195	989	0
46	1002	0	863	179	860	113	931	0	869	146
47	978	0	990	0	1057	0	998	0	989	0
48	859	186	850	121	876	118	786	194	1020	0
49	981	0	1014	0	1032	0	688	318	880	144
50	857	170	901	147	864	155	856	229	1013	0
51	1063	0	1000	0	876	126	1028	0	1059	0
52	984	0	986	0	870	123	1024	0	1051	0
53	929	0	973	0	1039	0	1017	0	962	0
54	999	0	964	0	969	0	695	267	917	145
55	1012	0	986	0	970	0	995	0	1046	0
56	859	165	489	460	528	518	807	211	791	172
57	1043	0	963	0	982	0	956	0	1047	0
58	1020	0	1001	0	713	229	1016	0	977	0
59	827	200	513	493	506	475	783	186	873	162
60	1012	0	846	149	912	117	1005	0	840	181
61	836	184	907	130	894	133	771	210	1058	0
62	943	0	1016	0	711	253	991	0	1003	0
63	967	0	1018	0	705	237	982	0	986	0
64	846	188	886	113	933	0	806	208	1059	0
65	1057	0	971	0	822	116	972	0	986	0
66	1038	0	994	0	788	239	989	0	1039	0
67	816	184	837	138	882	121	815	218	996	0
68	1033	0	1011	0	711	261	1013	0	994	0
69	791	164	947	127	984	0	806	201	1028	0
70	1021	0	876	197	878	132	983	0	842	143
71	988	0	950	0	829	125	1067	0	1021	0
72	1000	0	860	200	901	130	1014	0	883	191
73	1022	0	826	187	836	114	1015	0	812	160
74	1007	0	977	0	997	0	950	0	1038	0
75	1054	0	996	0	724	232	948	0	964	0
76	1028	0	945	0	711	244	1000	0	981	0
77	1017	0	1000	0	991	0	710	313	869	144
78	999	0	837	183	896	108	1024	0	837	179
79	1020	0	1012	0	714	264	1013	0	973	0
80	895	174	939	115	844	106	754	196	984	0
81	976	0	970	0	973	0	676	281	886	150
82	1041	0	998	0	1008	0	705	292	810	152
83	761	157	895	131	1028	0	834	192	1011	0
84	999	0	1016	0	723	273	1032	0	974	0
85	1005	0	990	0	998	0	1033	0	1059	0
86	857	180	504	463	485	530	760	190	819	165
87	988	0	963	0	737	238	973	0	1026	0
88	837	179	879	112	873	130	792	202	939	0
89	791	180	843	103	863	118	827	194	1009	0
90	822	166	913	110	872	130	777	184	966	0
91	971	0	980	0	727	253	1069	0	967	0
92	877	166	891	106	1020	0	734	195	1004	0
93	630	326	990	0	1010	0	1023	0	790	190
94	976	0	1006	0	975	0	682	303	848	154
95	980	0	956	0	985	0	723	287	857	150
96	1008	0	1049	0	816	126	997	0	1032	0
97	989	0	1028	0	947	0	995	0	1028	0
98	928	0	998	0	887	113	1023	0	1013	0
99	1017	0	998	0	721	267	969	0	939	0
