gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	1028	0	879	119	818	157	884	175	783	251
1	863	130	1022	0	987	0	1031	0	974	0
2	790	192	998	0	1011	0	1012	0	983	0
3	865	135	1052	0	983	0	1038	0	946	0
4	811	175	1010	0	1034	0	967	0	940	0
5	1073	0	843	111	1015	0	1031	0	1048	0
6	835	178	985	0	1063	0	1019	0	1047	0
7	858	150	958	0	998	0	991	0	1016	0
8	1007	0	877	125	988	0	991	0	999	0
9	864	133	971	0	1015	0	997	0	1064	0
10	1031	0	893	129	1021	0	980	0	1007	0
11	986	0	915	141	969	0	1018	0	983	0
12	1008	0	878	134	1023	0	947	0	985	0
13	966	0	873	123	966	0	953	0	992	0
14	1014	0	876	129	969	0	1032	0	1031	0
15	1013	0	907	117	1018	0	987	0	994	0
16	976	0	1044	0	1013	0	1029	0	992	0
17	1026	0	917	122	929	0	970	0	957	0
18	843	195	845	129	1018	0	984	0	1000	0
19	949	0	910	128	973	0	1014	0	964	0
20	968	0	887	128	952	0	1024	0	1030	0
21	834	180	803	281	674	314	712	323	960	0
22	1008	0	1033	0	1019	0	1053	0	994	0
23	1002	0	848	111	1047	0	973	0	961	0
24	844	146	1023	0	1009	0	998	0	1010	0
25	986	0	1006	0	991	0	979	0	1024	0
26	881	199	1015	0	976	0	985	0	1015	0
27	1002	0	807	140	1027	0	952	0	1001	0
28	963	0	985	0	975	0	1006	0	1023	0
29	1015	0	983	0	1000	0	1045	0	992	0
30	980	0	902	127	996	0	1051	0	994	0
31	977	0	1049	0	985	0	988	0	965	0
32	972	0	872	131	1016	0	987	0	1036	0
33	804	160	874	134	998	0	1001	0	1000	0
34	969	0	983	0	1009	0	1009	0	1020	0
35	823	165	859	138	1057	0	1028	0	1028	0
36	955	0	851	129	994	0	963	0	1004	0
37	989	0	1028	0	1017	0	949	0	1008	0
38	829	176	967	0	1016	0	946	0	977	0
39	807	159	1028	0	1024	0	1006	0	1021	0
40	951	0	883	120	807	158	843	175	727	253
41	1050	0	850	113	1042	0	1042	0	1013	0
42	995	0	871	105	1059	0	962	0	1037	0
43	1031	0	867	130	966	0	1047	0	988	0
44	999	0	896	135	987	0	1073	0	999	0
45	844	152	935	0	1007	0	1018	0	1043	0
46	827	145	880	120	940	0	1009	0	992	0
47	974	0	898	109	1008	0	953	0	1033	0
48	1028	0	874	113	1036	0	957	0	1029	0
49	986	0	1024	0	1010	0	991	0	1039	0
50	1047	0	1015	0	992	0	956	0	709	252
51	964	0	854	116	976	0	965	0	1077	0
52	1055	0	884	115	1000	0	1006	0	977	0
53	1056	0	854	116	996	0	1071	0	1051	0
54	851	163	1017	0	1041	0	1006	0	1024	0
55	982	0	1069	0	942	0	1035	0	1039	0
56	991	0	846	120	964	0	949	0	1041	0
57	982	0	1026	0	964	0	1025	0	1012	0
58	821	144	852	124	996	0	954	0	1035	0
59	966	0	1034	0	1022	0	966	0	999	0
60	983	0	865	126	985	0	978	0	1062	0
61	1044	0	871	132	946	0	1010	0	957	0
62	937	0	889	132	948	0	972	0	1004	0
63	830	153	865	140	1017	0	1035	0	1017	0
64	991	0	887	129	1026	0	951	0	968	0
65	996	0	1039	0	980	0	979	0	959	0
66	971	0	848	130	1049	0	1024	0	1012	0
67	988	0	865	120	1018	0	1017	0	1001	0
68	825	149	945	0	956	0	987	0	962	0
69	818	159	1004	0	1036	0	985	0	1010	0
70	1002	0	862	126	1030	0	956	0	989	0
71	833	149	778	238	674	326	675	308	989	0
72	1024	0	978	0	1025	0	998	0	1034	0
73	1019	0	909	134	987	0	975	0	1027	0
74	1005	0	866	117	998	0	965	0	935	0
75	918	151	865	107	1041	0	1050	0	999	0
76	1025	0	894	125	1007	0	1019	0	1008	0
77	856	161	859	134	971	0	1007	0	972	0
78	1012	0	868	119	955	0	962	0	993	0
79	864	162	972	0	1043	0	1007	0	976	0
80	852	122	931	0	1043	0	982	0	942	0
81	953	0	851	106	964	0	1021	0	1040	0
82	833	157	924	106	985	0	1007	0	929	0
83	975	0	860	112	951	0	958	0	985	0
84	1000	0	952	0	973	0	985	0	748	251
85	977	0	896	109	998	0	1046	0	1000	0
86	1034	0	849	122	962	0	1033	0	1071	0
87	884	147	805	123	1009	0	1014	0	986	0
88	841	152	1011	0	1027	0	1032	0	984	0
89	1040	0	882	136	1016	0	1050	0	1002	0
90	851	162	889	130	1000	0	1051	0	1053	0
91	961	0	958	0	1000	0	983	0	1027	0
92	1052	0	919	136	986	0	970	0	975	0
93	1110	0	1027	0	1007	0	994	0	1017	0
94	932	0	900	119	1020	0	953	0	1019	0
95	1019	0	969	0	1023	0	994	0	1075	0
96	1081	0	907	113	953	0	989	0	1014	0
97	968	0	889	113	979	0	961	0	1039	0
98	990	0	856	127	1038	0	1013	0	1032	0
99	1035	0	844	111	988	0	1089	0	1014	0
