gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	930	118	869	121	1033	0	961	0	850	153	945	0	835	174	1012	0	1033	0	813	145
1	600	429	722	262	491	536	505	537	503	499	584	392	534	503	638	338	641	349	855	163
2	640	362	771	212	467	518	837	191	658	325	513	490	503	514	732	322	514	519	634	378
3	984	0	1050	0	818	160	862	216	901	90	910	93	1013	0	1015	0	892	129	982	0
4	599	422	744	273	517	484	467	507	495	482	616	369	546	509	623	373	608	362	860	144
5	838	147	845	161	1009	0	722	299	810	155	1005	0	1024	0	802	204	990	0	957	0
6	619	379	719	275	487	467	505	481	505	485	617	383	485	495	648	314	619	369	832	140
7	810	163	867	167	1034	0	684	301	715	261	1030	0	1003	0	815	199	922	130	985	0
8	855	156	815	178	499	495	502	507	636	355	740	267	820	189	778	206	766	205	1032	0
9	872	148	857	146	1028	0	749	309	819	147	1028	0	1047	0	823	200	965	0	988	0
10	577	404	746	283	551	493	478	445	481	498	649	415	498	512	659	361	653	365	821	144
11	869	153	837	138	1036	0	715	315	823	145	992	0	1015	0	754	187	984	0	982	0
12	848	129	844	111	1005	0	970	0	804	142	1012	0	810	157	1015	0	959	0	835	159
13	598	372	736	314	510	565	503	528	495	497	628	387	473	483	669	369	640	380	886	150
14	897	125	805	123	984	0	965	0	878	147	992	0	816	162	993	0	987	0	808	157
15	554	380	735	278	507	486	485	516	493	510	614	380	526	502	649	359	640	369	834	145
16	858	152	855	162	932	0	626	307	873	169	985	0	1060	0	843	194	966	0	1024	0
17	880	126	853	111	929	0	1048	0	843	133	933	0	850	166	1016	0	996	0	888	167
18	830	161	848	152	948	0	679	282	786	147	917	0	1043	0	812	183	1007	0	991	0
19	585	407	608	381	484	479	532	512	485	483	515	508	525	508	630	348	581	390	729	264
20	610	396	748	238	517	548	500	521	491	510	613	381	490	451	603	349	667	353	839	148
21	609	397	739	248	484	499	566	519	486	489	619	384	521	470	608	363	636	360	825	137
22	995	0	1054	0	845	177	808	214	857	113	690	222	807	159	1094	0	910	96	1031	0
23	830	149	937	158	1015	0	698	357	740	257	1021	0	1018	0	852	203	909	117	1012	0
24	620	407	626	365	498	503	509	486	478	487	528	482	495	505	624	336	627	367	715	259
25	832	163	860	146	953	0	665	301	895	153	1005	0	1006	0	764	197	1022	0	961	0
26	608	395	628	385	515	486	482	500	494	504	526	485	499	491	609	346	577	386	795	232
27	979	0	1025	0	791	159	819	192	886	97	898	94	1020	0	956	0	889	142	971	0
28	592	416	715	309	527	542	474	553	489	480	608	352	517	509	621	362	605	364	865	151
29	616	459	646	401	442	479	534	469	502	500	504	509	481	529	695	319	598	354	741	274
30	1022	0	989	0	876	185	772	187	874	91	715	221	838	203	996	0	836	106	978	0
31	559	403	626	387	489	497	505	507	490	487	510	558	494	455	668	361	631	364	755	254
32	668	361	780	239	487	500	835	205	664	368	498	491	496	501	677	323	506	487	614	368
33	619	449	613	382	518	505	504	506	498	540	497	532	518	515	632	324	626	381	747	243
34	600	355	708	274	470	509	530	489	471	488	636	396	485	518	644	381	644	409	802	139
35	667	354	747	231	526	521	835	173	652	354	500	533	502	475	680	295	514	507	624	376
36	596	388	677	395	559	484	466	510	481	469	495	491	502	483	626	361	605	353	760	251
37	718	367	795	233	502	491	810	186	660	353	488	539	514	504	723	318	510	485	591	392
38	872	110	858	128	1025	0	1031	0	843	144	960	0	813	162	976	0	1011	0	884	143
39	879	118	889	124	1007	0	1046	0	846	126	966	0	821	164	974	0	1063	0	871	115
40	907	157	853	153	970	0	709	294	891	182	978	0	1000	0	776	201	1018	0	949	0
41	872	122	819	140	1056	0	1003	0	792	130	950	0	832	156	1017	0	1017	0	888	142
42	826	145	806	160	474	512	504	486	666	361	721	237	797	192	817	217	726	235	1011	0
43	915	148	816	143	981	0	678	329	812	177	1009	0	976	0	794	216	960	0	929	0
44	622	385	718	266	505	456	474	458	480	489	614	396	490	474	598	338	646	397	873	145
