gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	104	0	84	0	97	0	84	25	93	0	86	4	106	0	113	0	98	0	94	0
1	99	0	116	0	101	0	116	0	85	0	92	0	122	0	112	0	100	0	73	23
2	115	0	107	0	112	0	76	28	92	0	84	12	107	0	94	0	98	0	93	0
3	81	24	98	0	87	23	83	16	111	0	77	13	123	0	73	42	107	0	96	0
4	83	30	105	0	80	16	106	0	111	0	84	7	87	0	79	22	90	0	103	0
5	101	14	67	23	86	12	90	0	75	15	98	0	62	26	99	0	71	13	98	0
6	85	13	95	0	100	23	77	14	112	0	89	26	91	0	59	35	108	0	102	0
7	78	15	77	19	82	0	90	0	85	12	92	0	94	11	94	0	86	0	118	0
8	77	19	103	0	83	16	80	0	102	0	100	8	97	0	86	21	103	0	106	0
9	70	24	106	0	89	10	98	0	101	0	92	12	97	0	75	22	101	0	101	0
10	112	0	112	0	98	0	80	15	108	0	92	0	90	13	98	0	88	7	80	27
11	75	18	106	0	102	16	102	0	110	0	72	20	87	0	68	24	95	0	92	0
12	76	23	119	0	80	23	85	19	95	0	80	21	132	0	65	37	99	0	96	0
13	85	31	104	0	79	18	104	0	94	0	84	15	89	0	89	24	97	0	90	0
14	84	0	86	0	95	0	73	25	93	0	91	11	102	0	89	0	97	0	107	0
15	107	0	104	0	90	0	106	0	106	0	110	0	92	0	104	0	85	11	102	0
16	84	24	105	0	91	16	98	0	116	0	93	10	94	0	86	22	82	0	90	0
17	75	22	94	0	64	31	98	11	87	0	58	25	100	0	73	39	104	0	113	0
18	70	13	70	19	92	12	115	0	83	18	95	0	60	43	106	0	75	15	110	0
19	99	0	104	0	106	0	102	0	105	0	98	0	109	0	84	0	109	0	63	24
20	80	27	113	0	85	14	85	0	95	0	98	8	105	0	68	14	99	0	84	0
21	69	12	84	15	84	0	90	0	92	20	82	0	81	10	96	0	105	0	111	0
22	96	14	86	14	90	0	106	0	92	19	103	0	101	9	99	0	110	0	100	0
23	81	17	96	0	87	11	102	0	99	0	97	13	115	0	87	21	109	0	102	0
24	96	0	100	0	102	0	72	23	90	0	79	16	95	0	90	0	103	0	106	0
25	90	15	82	19	115	0	80	0	86	20	89	0	87	14	99	0	96	0	94	0
26	81	11	82	15	88	0	119	0	64	15	103	0	91	17	116	0	114	0	103	0
27	68	23	94	0	78	17	100	0	87	0	75	17	99	0	92	18	112	0	94	0
28	76	13	97	0	71	24	81	14	98	0	78	25	94	0	70	33	98	0	100	0
29	100	0	109	0	92	0	86	12	111	0	96	0	94	9	91	0	87	9	81	27
30	105	0	101	0	95	0	77	23	106	0	88	13	97	0	100	0	109	0	96	0
31	88	0	106	0	93	0	90	18	95	0	109	0	79	17	98	0	75	3	68	26
32	83	16	86	19	78	8	85	0	104	26	103	0	71	37	116	0	91	11	103	0
33	66	12	100	20	77	6	90	0	73	15	113	0	78	48	98	0	77	7	128	0
34	112	0	103	0	91	0	104	8	110	0	111	0	91	13	112	0	81	14	75	30
35	78	12	72	18	105	0	108	0	74	10	92	0	103	17	79	0	114	0	110	0
36	68	22	95	0	85	15	98	0	89	0	77	10	103	0	75	25	90	0	97	0
37	86	30	94	0	78	17	83	0	90	0	86	15	75	0	56	27	112	0	96	0
38	88	20	95	0	81	13	93	0	93	0	81	18	97	0	78	23	93	0	113	0
39	102	0	112	0	95	0	93	0	90	0	80	0	97	0	94	0	110	0	79	29
40	55	35	69	30	64	36	70	24	79	33	47	55	120	0	49	49	73	27	89	0
41	96	0	84	25	111	0	105	0	59	28	96	14	99	0	115	0	78	18	108	0
42	106	0	121	0	106	0	69	16	114	0	101	0	77	12	122	0	107	7	71	28
43	89	15	77	18	84	16	100	0	87	20	102	0	60	40	97	0	89	14	84	0
44	74	20	102	0	93	18	92	0	119	0	94	13	104	0	74	24	107	0	116	0
45	86	20	89	0	97	17	108	0	102	0	101	9	94	0	89	23	99	0	91	0
46	89	0	67	30	94	0	104	0	61	29	94	14	103	0	106	0	84	23	98	0
47	106	0	92	0	82	0	77	25	104	0	95	10	106	0	94	0	89	0	103	0
48	76	15	91	0	84	20	110	0	117	0	82	19	98	0	90	25	97	0	95	0
49	78	22	108	0	82	20	87	11	100	0	75	30	107	0	75	33	94	0	96	0
50	115	0	102	0	76	0	91	17	89	0	97	0	74	15	100	0	92	12	84	22
51	89	11	81	25	108	0	113	0	71	12	98	0	91	9	101	0	90	0	90	0
52	83	6	89	12	75	9	86	0	93	15	100	0	65	23	86	0	88	17	107	0
53	108	0	94	0	84	0	77	21	85	0	93	21	89	0	105	0	95	0	100	0
54	87	0	102	0	97	0	90	27	112	0	91	24	104	0	83	0	105	0	95	0
55	93	10	72	8	88	12	100	0	81	20	106	0	67	35	87	0	94	8	107	0
56	75	17	104	0	89	14	96	0	96	0	70	10	95	0	80	24	98	0	100	0
57	90	0	68	35	119	0	97	0	82	27	94	13	97	0	107	0	75	15	88	0
58	95	0	75	46	87	0	83	0	54	37	97	11	106	0	86	0	77	18	95	0
59	88	16	112	0	74	22	93	12	84	0	83	18	100	0	66	22	123	0	106	0
60	64	24	95	0	79	19	75	0	86	0	79	10	107	0	68	20	87	0	102	0
61	103	0	72	25	124	0	100	0	61	28	88	15	99	0	110	0	85	11	121	0
62	85	13	87	22	95	9	102	0	66	15	93	0	63	33	95	0	80	11	101	0
63	95	18	73	20	80	18	86	0	87	20	99	0	66	29	105	0	90	12	113	0
64	119	0	99	0	91	0	85	15	112	0	87	0	100	11	101	0	101	10	79	29
65	73	27	94	0	65	16	105	0	108	0	81	13	94	0	83	14	98	0	98	0
66	94	21	105	0	81	16	93	0	94	0	92	15	105	0	84	18	116	0	93	0
67	89	0	90	0	104	0	67	25	95	0	71	13	94	0	89	0	103	0	92	0
68	103	0	102	0	97	0	101	0	102	0	107	0	89	0	102	0	103	0	75	14
69	98	0	74	0	105	0	71	26	101	0	93	22	102	0	97	0	113	0	97	0
70	82	17	126	0	83	16	119	0	124	0	100	12	105	0	89	25	93	0	90	0
71	77	22	99	0	86	12	111	0	99	0	89	15	101	0	71	21	79	0	108	0
72	101	11	73	22	96	0	91	0	88	20	92	0	98	12	107	0	94	0	100	0
73	78	17	98	0	87	17	127	0	106	0	101	8	96	0	73	27	100	0	105	0
74	105	0	107	0	101	0	96	0	116	0	97	0	94	0	104	0	96	0	66	27
75	72	18	94	0	81	17	95	0	96	0	76	13	106	0	91	15	108	0	89	0
76	99	0	64	31	94	0	97	0	59	31	97	15	100	0	109	0	87	16	101	0
77	93	0	64	35	97	0	98	0	79	27	100	9	102	0	111	0	91	21	103	0
78	91	0	106	0	95	0	71	22	101	0	83	13	103	0	78	0	104	0	98	0
79	91	8	82	15	101	14	119	0	86	11	95	0	64	27	98	0	78	15	87	0
