gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	80	16	84	16	104	0	89	0	83	23	103	0	101	0	107	0	100	0	100	0
1	86	13	89	11	128	0	97	0	72	25	97	0	108	0	105	0	110	0	114	0
2	91	13	86	0	90	16	101	0	74	0	80	9	98	4	75	20	79	18	75	12
3	89	14	86	14	81	14	82	25	93	0	102	0	99	0	69	14	84	0	104	13
4	84	14	106	0	79	23	106	0	74	25	70	21	101	11	61	33	84	25	70	12
5	98	13	94	0	76	17	80	0	97	0	81	15	86	9	83	16	92	16	90	9
6	67	10	97	0	59	29	77	0	91	11	82	25	58	24	86	16	91	21	93	16
7	58	23	47	52	72	15	52	57	63	30	76	22	79	11	80	23	56	20	69	37
8	95	12	97	0	70	38	90	0	78	24	75	29	85	10	76	28	66	37	87	8
9	81	10	113	0	64	26	116	0	92	15	65	24	100	14	69	35	65	37	88	18
10	87	11	94	0	112	0	82	0	101	0	93	0	109	0	83	10	88	11	67	11
11	111	0	77	6	124	0	100	0	98	0	88	12	81	9	101	0	77	0	85	0
12	85	10	113	0	82	17	90	0	92	0	87	12	99	8	79	14	83	10	71	10
13	95	10	96	0	90	14	99	0	93	0	80	9	103	8	66	22	84	16	89	8
14	100	17	106	7	83	19	62	21	109	0	97	0	91	0	93	16	90	0	83	7
15	75	8	92	0	100	14	95	0	100	0	81	10	101	8	84	10	92	21	98	14
16	109	0	106	0	108	0	97	0	84	7	90	0	108	0	109	0	102	0	114	0
17	87	0	117	0	88	0	85	0	82	11	85	0	103	0	93	0	102	0	94	0
18	114	0	78	14	84	0	89	0	98	0	105	14	93	15	99	0	113	0	116	0
19	91	13	112	0	107	0	108	0	93	0	89	0	107	0	75	14	100	18	80	12
20	83	10	84	9	86	24	85	20	86	0	107	0	108	0	69	22	97	0	95	10
21	70	8	90	12	81	16	80	19	93	0	106	0	114	0	68	19	97	0	101	14
22	118	0	86	13	88	0	114	0	94	0	77	15	91	11	100	0	98	0	107	0
23	74	12	103	0	57	32	107	0	84	19	72	19	79	13	62	28	76	28	84	8
24	91	19	106	0	84	23	97	0	78	0	73	12	83	14	77	18	98	19	107	11
25	88	11	97	17	81	17	81	16	97	0	93	0	87	0	85	12	106	0	87	9
26	94	12	94	0	78	12	80	0	89	0	101	15	79	9	80	12	88	11	95	13
27	106	0	90	0	93	0	94	0	85	18	97	0	97	0	102	0	98	0	99	0
28	97	0	99	0	97	0	84	0	91	13	94	0	107	0	87	0	98	0	101	0
29	72	17	93	0	88	0	111	0	94	0	92	0	80	29	80	0	109	0	80	12
30	101	15	114	0	101	0	92	0	86	0	97	0	61	31	105	0	84	0	84	4
31	102	0	112	0	84	0	107	0	82	15	82	0	95	0	119	0	111	0	77	0
32	89	21	122	0	82	37	107	0	88	21	90	14	74	27	71	15	75	13	93	11
33	97	16	117	0	61	27	108	0	86	21	71	23	75	9	70	34	75	30	92	11
34	79	25	51	50	67	19	46	52	66	26	62	21	100	10	84	19	89	14	69	23
35	90	8	94	0	103	0	105	0	98	0	105	0	72	23	87	0	92	0	80	17
36	95	0	80	14	94	0	120	0	104	0	96	13	86	17	106	0	89	0	79	0
37	85	14	102	12	90	0	126	0	83	24	98	0	101	0	71	0	122	0	74	0
38	83	7	108	0	83	15	85	0	92	0	98	12	102	7	77	17	100	15	91	10
39	80	13	111	0	54	29	108	0	74	18	90	30	111	8	62	32	71	34	100	12
40	87	14	105	0	63	27	74	0	101	13	79	30	70	27	87	20	94	15	98	9
41	91	12	115	0	66	35	88	0	100	11	73	29	68	16	71	29	60	27	90	15
42	105	0	78	9	105	0	115	0	99	0	92	12	103	10	103	0	97	0	112	0
43	84	16	105	0	95	0	103	0	93	0	89	0	69	36	112	0	85	0	82	7
44	103	13	89	0	61	31	87	0	78	20	75	27	88	15	67	34	74	33	90	5
45	124	0	90	13	100	0	99	0	97	0	90	13	72	5	96	0	118	0	92	0
46	79	26	57	45	79	20	44	55	58	38	86	32	89	12	103	18	86	21	89	22
47	94	11	110	0	87	25	133	0	79	17	84	15	99	6	53	26	79	41	88	7
48	84	14	104	0	65	28	102	0	88	23	87	19	73	11	78	35	80	28	77	12
49	77	19	90	14	100	20	81	28	91	0	93	0	102	0	52	18	116	0	95	12
50	101	0	84	6	100	0	93	0	102	0	90	16	95	10	119	0	93	0	108	0
51	89	13	103	0	87	33	96	0	93	19	66	18	81	10	71	29	74	31	85	10
52	69	15	101	0	101	0	100	0	116	0	80	0	76	26	97	0	107	0	77	7
53	90	0	85	9	113	0	102	0	83	0	87	15	83	15	91	0	114	0	91	0
54	74	18	55	50	78	16	41	47	67	29	79	27	74	18	62	11	83	22	77	24
55	83	15	110	0	76	10	107	0	112	0	75	17	89	6	81	18	79	19	72	11
56	92	0	105	0	93	0	102	0	80	11	104	0	85	0	108	0	111	0	93	0
57	87	0	92	0	92	0	107	0	75	9	105	0	100	0	96	0	92	0	104	0
58	103	11	104	0	88	10	109	0	114	0	89	10	88	11	88	10	84	12	77	13
59	85	21	46	45	76	18	45	58	72	26	66	30	81	12	77	24	84	19	72	28
60	79	5	96	0	76	27	90	0	73	22	75	23	80	6	73	29	70	28	93	8
61	93	17	82	13	92	0	76	0	64	26	87	0	88	0	104	0	100	0	115	0
62	92	13	99	0	59	20	106	0	82	19	72	29	85	29	89	17	94	14	95	17
63	105	0	89	19	97	0	92	0	100	0	86	15	86	12	95	0	89	0	101	0
64	83	9	107	0	79	21	85	0	81	14	63	19	86	11	65	24	63	30	90	20
65	83	0	76	10	85	0	99	0	104	0	88	16	92	15	110	0	79	0	104	0
66	78	16	86	21	79	30	75	29	104	0	102	0	122	0	90	18	102	0	89	11
67	82	25	47	56	69	23	42	48	60	32	80	25	82	14	90	17	82	19	75	24
