gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	7352	2787	8704	1214	9819	0	10012	0	7300	2802	8463	1452	6546	3472	7644	2399	4999	5045	10170	0	9876	0	10069	0	7095	2965	8429	1496	8798	1244
1	5022	5038	4934	4882	5007	4983	4983	5122	4969	4933	6867	3083	5120	5106	6374	3699	4973	4940	5020	4939	6239	3576	7618	2319	5118	4976	5079	4976	6591	3519
2	7126	2796	8724	1279	8324	1449	7757	2322	4957	5006	8447	1447	6524	3553	7566	2294	4997	4966	7685	2262	8959	1012	10015	0	5083	5028	6974	3137	7915	2207
3	7172	2614	8659	1292	9995	0	7695	2294	6049	3957	8679	1457	6581	3430	7626	2393	4917	5071	9852	0	8831	1065	10019	0	6826	2941	8496	1472	8723	1239
4	10032	0	9948	0	10154	0	9906	0	9950	0	8085	1921	10007	0	8793	1403	10080	0	9998	0	8679	1484	7265	2609	10109	0	10032	0	8480	1560
5	9925	0	10082	0	9940	0	10019	0	9941	0	8119	1968	9818	0	8585	1425	10040	0	9942	0	8359	1473	7331	2599	9952	0	9879	0	8515	1509
6	9998	0	10058	0	10050	0	10168	0	10022	0	8052	1954	9992	0	8736	1331	9853	0	9912	0	8507	1514	7379	2710	9929	0	10185	0	8443	1566
7	10001	0	10079	0	10006	0	9956	0	9962	0	8061	1914	10019	0	8647	1408	10087	0	10096	0	8591	1520	7294	2684	9844	0	9958	0	8347	1579
8	7242	2741	8791	1167	9893	0	7878	2281	6043	3953	8652	1453	6622	3364	7496	2475	5189	4986	9795	0	8996	1087	9881	0	6915	2929	8661	1500	8589	1274
9	7283	2748	8539	1285	9698	0	9823	0	7267	2866	9990	0	8004	1962	7503	2460	5137	5136	9799	0	9904	0	9993	0	6795	2960	8731	1498	8943	1165
10	9967	0	10068	0	9799	0	10004	0	9966	0	8174	1906	10000	0	8661	1342	9868	0	10016	0	8412	1517	7330	2666	9989	0	9941	0	8350	1609
