gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	8103	1853	10150	0	7251	2735	9930	0	8534	1412	10006	0	9881	0	10048	0	8258	1694	10097	0	10086	0	9909	0	8566	1205	10092	0	9868	0
1	8160	1780	9980	0	7218	2740	9967	0	8500	1333	10116	0	10112	0	10178	0	8227	1629	9742	0	9848	0	10033	0	8692	1285	9954	0	10104	0
2	8732	1287	9997	0	7675	2276	7893	2239	9222	941	10046	0	5013	4865	10040	0	10062	0	8806	1268	7792	2163	9850	0	8778	1071	10036	0	8903	1120
3	6938	3175	6275	3748	7706	2285	7653	2226	7758	2240	7786	2223	5002	5004	4947	5008	8415	1604	4985	4926	7797	2269	7749	2275	6393	3735	7669	2441	6309	3695
4	8077	1847	9931	0	7329	2796	10230	0	8661	1395	10039	0	9916	0	9943	0	8331	1712	10152	0	10255	0	9815	0	8709	1176	10143	0	10312	0
5	10128	0	8660	1291	10066	0	9959	0	8816	1202	9940	0	10104	0	10055	0	10072	0	8073	1784	10161	0	9951	0	10178	0	7601	2461	10038	0
6	5060	4960	5077	4947	7288	2717	7072	2780	4966	4879	4955	5070	7890	2195	5043	5042	5177	5061	4845	5043	7187	2796	4879	4895	6104	3890	5060	5234	6121	3831
7	8207	1828	10008	0	7271	2658	10034	0	8584	1360	9998	0	9877	0	9974	0	8350	1713	10010	0	9882	0	10049	0	8873	1268	10030	0	10030	0
8	6937	3119	6367	3673	8099	2396	7757	2135	7906	2259	7644	2274	4964	4967	5008	4919	8321	1509	4971	4921	7948	2246	7761	2258	6159	3810	7496	2297	6305	3840
9	10111	0	8799	1275	10126	0	10056	0	8692	1322	10058	0	10230	0	10068	0	9841	0	8153	1897	9973	0	10066	0	10124	0	7504	2374	10097	0
10	8654	1257	10074	0	7557	2311	7718	2277	9107	910	9981	0	5063	4944	9989	0	10131	0	8977	1369	7755	2170	10063	0	8906	987	10194	0	8731	1062
11	8580	1328	9960	0	7666	2370	7607	2183	8983	928	10004	0	5115	5034	10070	0	10176	0	8580	1304	7800	2306	9962	0	8903	1016	9917	0	8880	1130
12	8159	1883	10011	0	7406	2676	10153	0	8563	1348	10026	0	10038	0	9979	0	8403	1657	9928	0	10088	0	9879	0	8775	1204	10038	0	9920	0
13	10035	0	9921	0	7922	2306	7685	2197	9846	0	10003	0	7181	2823	10007	0	9907	0	9938	0	7745	2159	10122	0	8934	1044	9974	0	8750	1066
14	8769	1281	9971	0	7706	2346	7703	2204	9045	911	10000	0	5010	4952	9925	0	9964	0	8588	1278	7778	2230	9926	0	8888	1091	9816	0	8882	1062
15	10212	0	9948	0	10044	0	9897	0	10052	0	10042	0	10106	0	7818	2352	9773	0	10123	0	9947	0	9938	0	10042	0	9960	0	10002	0
16	8655	1292	9887	0	7564	2213	7709	2125	9015	953	10059	0	4941	5064	9860	0	9964	0	8624	1345	7948	2206	10014	0	9053	1008	10170	0	8942	1072
17	8248	1857	10047	0	7224	2660	9949	0	8675	1354	9796	0	9801	0	10165	0	8311	1604	9941	0	10123	0	9865	0	8792	1250	9946	0	9929	0
18	8576	1230	10016	0	7855	2392	7729	2230	9164	953	9915	0	4851	4904	10038	0	10090	0	8741	1269	7736	2152	10004	0	8883	1076	10015	0	8767	1108
19	9996	0	8545	1280	10147	0	10015	0	8630	1327	10019	0	10027	0	9998	0	9930	0	8032	1849	10021	0	9968	0	9840	0	7602	2452	9864	0
20	6816	3081	6415	3760	7652	2284	7764	2200	7835	2242	7595	2276	4897	4958	5057	5017	8457	1672	5042	5124	7880	2330	7708	2197	6341	3706	7639	2329	6301	3813
21	8030	1875	10019	0	7222	2724	9944	0	8709	1355	9992	0	9984	0	10004	0	8368	1624	9886	0	9960	0	10128	0	8715	1258	9980	0	9956	0
22	8761	1297	10037	0	7736	2300	7777	2256	8990	934	9983	0	5071	5032	10075	0	9857	0	8664	1280	7814	2206	9897	0	8872	1045	10015	0	8869	1085
23	8775	1246	10035	0	7774	2303	7835	2168	9148	949	10022	0	5050	5042	9900	0	9956	0	8905	1361	7866	2178	9837	0	9250	1115	9839	0	9084	1107
24	8112	1831	9994	0	7314	2779	9886	0	8701	1343	10095	0	10121	0	10093	0	8304	1638	10065	0	10056	0	10062	0	8723	1245	9977	0	10054	0
25	8096	1899	10123	0	7242	2667	9933	0	8665	1396	10119	0	9931	0	10046	0	8374	1690	10105	0	9968	0	9990	0	8680	1233	9881	0	10023	0
26	9967	0	9712	0	10098	0	10032	0	10013	0	10025	0	10196	0	10129	0	10103	0	10063	0	10072	0	10092	0	8632	1398	9913	0	8616	1513
27	10168	0	9987	0	10017	0	10091	0	10093	0	10029	0	9974	0	7622	2326	10182	0	9889	0	10008	0	9934	0	9863	0	10068	0	9987	0
28	8666	1305	9896	0	7705	2295	7623	2238	9223	955	9896	0	5082	5063	9970	0	10110	0	8922	1333	7821	2188	9873	0	8877	1023	10058	0	8833	1155
29	8316	1863	10056	0	7309	2797	9915	0	8558	1420	9894	0	10047	0	9993	0	8333	1634	10029	0	10009	0	9985	0	8895	1306	10063	0	10006	0
30	9949	0	9895	0	10066	0	9874	0	10101	0	9985	0	10087	0	7588	2302	10056	0	10039	0	9890	0	9806	0	10113	0	9911	0	10056	0
31	9872	0	10003	0	9995	0	9895	0	10026	0	9870	0	10007	0	7595	2338	9907	0	10092	0	10002	0	9875	0	10142	0	10099	0	10011	0
32	8694	1265	10067	0	7860	2445	7763	2221	8932	947	9831	0	5082	5069	10210	0	10161	0	8640	1322	7930	2232	9985	0	9084	1032	9937	0	9012	1105
33	8812	1350	9966	0	7690	2284	7735	2273	9292	902	9905	0	5121	4886	9921	0	10156	0	8708	1301	7754	2221	10048	0	8855	1097	9922	0	8967	1040
34	10205	0	9934	0	9980	0	9993	0	9981	0	10047	0	10024	0	9942	0	9821	0	10091	0	10080	0	10062	0	8504	1374	10045	0	8517	1502
35	5077	4881	5002	4944	7226	2734	7184	2769	4917	4932	5029	5000	7724	2261	5021	4952	4993	4877	4957	5184	7151	2800	4907	5092	6061	3944	5042	5075	6151	3791
36	8765	1376	10035	0	7754	2295	7892	2199	8972	923	9922	0	5006	4984	10115	0	10049	0	8735	1339	7603	2170	9979	0	8958	1012	9962	0	8916	1131
37	10199	0	8658	1318	9852	0	10061	0	8671	1295	10080	0	9936	0	10066	0	9918	0	8155	1817	9753	0	9891	0	9846	0	7477	2398	10042	0
38	8764	1312	10207	0	7619	2241	7752	2237	9214	927	9904	0	5035	4881	9893	0	10083	0	8670	1363	7624	2185	9892	0	9071	1128	10057	0	9052	1128
39	8110	1851	7248	2494	9869	0	9984	0	8607	1330	10053	0	10029	0	4895	5163	8521	1606	6294	3726	9978	0	9914	0	8839	1239	7657	2418	10082	0
40	9999	0	9980	0	10188	0	9872	0	9856	0	10076	0	10055	0	10084	0	9904	0	9981	0	10033	0	9987	0	8600	1518	10101	0	8484	1488
41	10111	0	8786	1247	10038	0	9995	0	8698	1320	10017	0	9978	0	9944	0	10098	0	8149	1862	9954	0	10002	0	10098	0	7557	2448	9827	0
42	8632	1311	10012	0	7650	2201	7822	2184	9142	892	10113	0	4993	4975	10040	0	10029	0	8871	1330	7795	2168	9929	0	8982	1075	9999	0	9011	1130
43	9945	0	10038	0	9898	0	10130	0	9985	0	9980	0	9860	0	9988	0	9981	0	9983	0	9891	0	10156	0	8473	1415	9892	0	8499	1551
44	8754	1261	9995	0	7596	2300	7713	2174	9018	941	10055	0	4943	5042	10001	0	9936	0	8830	1323	7877	2220	10091	0	9014	1031	10069	0	8802	1072
45	9921	0	9961	0	10050	0	10017	0	10035	0	9953	0	10079	0	10119	0	9964	0	10017	0	9872	0	10125	0	8554	1485	10146	0	8639	1498
46	8801	1350	9979	0	7696	2335	7784	2235	9147	858	9974	0	4912	5026	9806	0	10217	0	8859	1298	7712	2176	10053	0	8955	1096	9934	0	8904	1083
47	8857	1341	9957	0	7767	2384	7822	2161	9013	914	10057	0	5048	4922	10166	0	10065	0	8809	1368	7767	2168	10049	0	8936	1056	9953	0	8847	1044
48	5033	5012	4972	5061	7186	2692	7080	2761	5010	5159	4992	4948	7846	2130	4993	4928	4912	5002	5072	4935	7303	2766	4857	4971	5973	3878	4999	4982	6166	3824
49	8966	1305	9983	0	7690	2294	7803	2216	8959	974	10014	0	4991	5044	10018	0	9727	0	8578	1325	7824	2215	9883	0	9109	1035	9896	0	8761	1130
