#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.0	0.0	0.0	0.1669	0.0	0.147557229214	0.0	0.0	0.0	0.0
1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.291834677419	0.0	0.0
2	0	0.0	0.264585209647	0.0	0.182024691358	0.0	0.0	0.0	0.0	0.0	0.0
3	0	0.499558866778	0.225201612903	0.500797607178	0.324031160635	0.498634846799	0.505968235178	0.501956848971	0.507092907093	0.497044917258	0.500299341449
4	0	0.0	0.0	0.278549540347	0.0	0.0	0.153227428112	0.0	0.0	0.173840078973	0.0
5	0	0.0	0.0	0.0	0.161991307783	0.0	0.152387640449	0.0	0.0	0.0	0.0
6	0	0.0	0.0	0.0	0.161646586345	0.0	0.141197676747	0.0	0.0	0.0	0.0
7	0	0.0	0.266235674405	0.0	0.175005084401	0.0	0.0	0.0	0.0	0.0	0.0
8	0	0.0	0.268078817734	0.0	0.178257394085	0.0	0.0	0.0	0.0	0.0	0.0
9	0	0.0	0.0	0.280257379226	0.0	0.0	0.151604646584	0.0	0.0	0.161495135689	0.0
10	0	0.0	0.281378903948	0.0	0.180909545227	0.0	0.0	0.0	0.0	0.0	0.0
11	0	0.0	0.0	0.0	0.157798907546	0.0	0.143956266451	0.0	0.0	0.0	0.0
12	0	0.498565066799	0.235465994962	0.502302261332	0.320137345991	0.495231540655	0.49129786176	0.496376101861	0.504792332268	0.504854368932	0.495611410333
13	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294255210981	0.0	0.0
14	0	0.0	0.232121333869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.180458624128
15	0	0.0	0.0	0.0	0.17031408308	0.0	0.152230187176	0.0	0.0	0.0	0.0
16	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.296967895363	0.0	0.0
17	0	0.0	0.0	0.270949995088	0.0	0.0	0.148302976013	0.0	0.0	0.17285699828	0.0
18	0	0.0	0.0	0.0	0.165597433841	0.0	0.149960380349	0.0	0.0	0.0	0.0
19	0	0.0	0.0	0.0	0.164911925491	0.0	0.149895282737	0.0	0.0	0.0	0.0
20	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29634464752	0.0	0.0
21	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.293106954046	0.0	0.0
22	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.294405879951	0.0	0.0
