gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	1000	0	974	0	738	302	984	0	922	85
1	613	354	792	220	783	202	614	412	697	278
2	1027	0	989	0	682	280	1006	0	918	117
3	1041	0	989	0	713	310	973	0	887	99
4	1014	0	1047	0	721	277	979	0	890	95
5	947	0	1066	0	803	238	872	116	861	131
6	970	0	1065	0	781	218	883	109	857	123
7	636	348	762	208	715	213	597	388	744	271
8	663	340	977	0	995	0	980	0	993	0
9	667	357	719	263	782	232	591	393	707	297
10	585	375	782	238	767	205	639	359	706	282
11	1029	0	954	0	775	218	817	96	894	132
12	643	348	781	216	850	208	632	407	738	313
13	1035	0	1002	0	744	201	851	120	847	113
14	754	207	965	0	986	0	1037	0	1016	0
15	1015	0	1029	0	756	200	901	101	928	117
16	486	510	481	475	509	491	519	498	437	472
17	986	0	971	0	768	232	902	113	870	121
18	1003	0	1025	0	720	250	1018	0	854	90
19	1044	0	996	0	642	274	992	0	929	95
20	1004	0	1039	0	806	216	898	121	936	126
21	506	505	641	342	796	197	526	516	590	442
22	956	0	968	0	715	291	1051	0	866	101
23	662	362	1058	0	754	200	760	233	837	128
24	669	360	751	236	781	225	614	406	708	283
25	989	0	985	0	825	218	884	108	858	142
26	1015	0	1039	0	715	281	973	0	897	116
27	966	0	1008	0	700	297	998	0	871	103
28	623	343	988	0	807	244	746	250	882	117
29	660	343	989	0	745	235	796	228	908	128
30	584	383	808	206	815	207	595	375	712	323
31	638	359	769	217	744	246	603	392	739	280
32	984	0	985	0	806	182	894	126	856	130
33	458	485	663	371	788	235	553	521	626	400
34	1020	0	967	0	710	298	1008	0	936	89
35	537	482	477	485	508	461	503	510	447	500
36	507	482	512	524	537	546	522	506	512	493
37	1018	0	991	0	808	232	876	122	893	143
38	999	0	955	0	704	271	1015	0	951	135
39	629	380	931	0	817	216	757	231	906	115
40	1040	0	963	0	764	204	914	120	880	128
41	988	0	992	0	674	247	938	0	907	127
42	515	480	590	370	752	228	500	492	611	395
43	482	504	496	512	542	513	514	511	500	478
44	627	355	753	253	718	230	627	400	736	296
45	633	324	763	209	799	214	559	376	687	287
46	533	478	544	510	521	510	460	456	500	511
47	977	0	1091	0	767	298	1023	0	933	99
48	518	507	501	506	464	531	521	501	463	501
49	591	361	1036	0	750	229	761	242	866	132
50	611	402	798	253	793	203	603	385	726	310
51	639	364	727	231	787	252	573	370	732	317
52	995	0	960	0	771	218	879	119	887	136
53	985	0	1026	0	784	207	888	128	853	134
54	1034	0	1023	0	731	303	1006	0	924	102
55	923	0	987	0	696	266	987	0	933	106
56	505	520	665	391	860	258	521	502	635	383
57	966	0	959	0	793	216	915	108	838	131
58	991	0	944	0	826	260	886	139	855	116
59	654	341	1006	0	722	214	774	234	904	142
60	1016	0	994	0	797	240	863	123	862	125
61	630	367	735	245	750	214	606	426	713	271
62	980	0	956	0	735	212	867	124	896	116
63	1051	0	992	0	720	275	930	0	841	97
64	988	0	1013	0	760	207	859	124	934	122
65	947	0	947	0	960	0	1068	0	849	104
66	674	324	1037	0	800	217	759	231	833	132
67	1016	0	1009	0	766	281	1002	0	940	108
68	1012	0	1005	0	805	204	906	119	876	126
69	630	376	784	244	749	233	615	416	726	289
70	502	499	469	513	529	490	494	479	513	494
71	639	363	984	0	798	238	751	276	885	129
72	644	383	723	214	756	240	592	361	690	294
73	1025	0	1046	0	726	277	979	0	926	101
74	963	0	971	0	734	281	976	0	859	104
75	763	207	995	0	972	0	1000	0	990	0
76	1008	0	1032	0	786	210	883	129	923	114
77	1019	0	984	0	768	208	895	107	860	122
78	491	492	533	495	486	494	507	539	489	493
79	516	502	507	530	462	519	454	506	509	529
80	957	0	1057	0	706	294	1043	0	910	103
81	604	356	783	248	776	197	609	422	661	273
82	973	0	1017	0	801	227	866	123	900	120
83	497	516	509	484	491	485	503	550	504	496
84	999	0	1026	0	698	269	1007	0	839	97
85	1001	0	942	0	807	228	860	101	883	122
86	1002	0	1000	0	724	293	1032	0	900	108
87	650	357	781	222	814	201	649	412	758	275
88	532	507	587	438	798	248	501	516	570	381
89	530	512	586	383	744	206	507	509	575	399
90	1001	0	1024	0	694	276	1006	0	902	107
91	475	510	663	362	793	208	492	516	576	390
92	697	221	1006	0	1072	0	1000	0	1019	0
93	1026	0	1010	0	692	279	998	0	869	99
94	996	0	999	0	720	251	986	0	950	108
95	994	0	978	0	764	230	859	115	883	162
96	1038	0	1012	0	756	259	993	0	909	122
97	617	356	759	230	742	200	571	389	670	327
98	603	370	778	217	758	211	550	372	696	282
99	465	547	587	387	779	229	498	529	599	386
