gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	512	513	502	525	597	390	497	498	523	514
1	561	549	497	471	627	387	493	528	505	498
2	1006	0	762	256	862	154	1006	0	803	288
3	1049	0	1008	0	924	0	782	281	1019	0
4	1009	0	752	247	833	138	1044	0	874	112
5	970	0	975	0	868	115	961	0	1051	0
6	866	153	729	267	871	115	975	0	851	110
7	863	218	1008	0	872	124	1019	0	883	150
8	1004	0	968	0	950	0	777	298	1006	0
9	1034	0	981	0	858	122	1006	0	1031	0
10	839	152	734	267	878	119	1031	0	894	98
11	805	133	780	269	883	117	982	0	873	108
12	968	0	1011	0	1071	0	709	259	1056	0
13	1038	0	1030	0	1027	0	755	263	979	0
14	983	0	974	0	999	0	683	274	1016	0
15	996	0	961	0	1035	0	707	330	1024	0
16	970	0	950	0	985	0	750	290	1037	0
17	849	146	728	290	899	113	990	0	902	93
18	484	466	480	489	561	402	497	504	513	484
19	1050	0	1014	0	999	0	747	284	976	0
20	831	161	527	514	636	325	747	232	605	371
21	986	0	1033	0	1029	0	713	270	1018	0
22	998	0	970	0	1020	0	690	254	972	0
23	1053	0	1001	0	887	109	985	0	1066	0
24	511	517	488	523	604	376	513	505	530	481
25	834	172	768	259	868	122	961	0	849	113
26	846	169	957	0	840	112	977	0	890	116
27	462	510	492	488	616	383	482	511	499	540
28	853	171	716	285	831	111	1001	0	869	100
29	498	525	470	495	572	395	509	496	523	533
30	531	523	511	501	601	385	487	546	501	527
31	1037	0	1021	0	935	101	995	0	1018	0
32	949	0	922	0	970	0	729	300	1008	0
33	1028	0	943	0	975	0	713	290	998	0
34	498	459	510	494	614	426	472	525	470	484
35	1013	0	738	240	869	141	1049	0	633	272
36	1043	0	949	0	1002	0	748	302	1000	0
37	873	139	740	271	833	103	1020	0	889	114
38	1000	0	1026	0	975	0	765	282	979	0
39	1019	0	1000	0	1041	0	726	271	965	0
40	860	147	714	281	885	114	986	0	924	98
41	1033	0	962	0	893	129	1020	0	942	0
42	1023	0	1036	0	977	0	726	260	1019	0
43	839	138	731	252	862	125	997	0	871	95
44	1025	0	972	0	989	0	744	283	1028	0
45	865	155	728	282	868	140	1009	0	895	115
46	1029	0	1004	0	988	0	702	278	1030	0
47	1021	0	1013	0	1014	0	696	299	1010	0
48	988	0	989	0	973	0	744	272	1058	0
49	983	0	1014	0	833	116	983	0	1010	0
50	893	150	696	263	865	121	977	0	912	100
51	860	162	695	269	844	122	988	0	868	116
52	1026	0	1027	0	933	0	716	280	1001	0
53	499	497	474	497	556	400	481	483	472	506
54	855	136	677	264	907	114	1021	0	899	99
55	508	496	477	530	598	387	482	459	512	502
56	854	138	494	476	665	359	694	277	621	357
57	1061	0	987	0	941	0	721	289	1038	0
58	1035	0	977	0	1050	0	792	300	967	0
59	1034	0	974	0	1030	0	743	257	976	0
60	968	0	770	252	796	142	916	0	748	271
61	1012	0	801	204	860	136	1009	0	754	279
62	998	0	939	0	1011	0	751	257	931	0
63	845	142	514	539	630	375	708	257	624	368
64	808	140	723	316	876	117	1039	0	857	116
65	936	0	995	0	1026	0	699	277	1086	0
66	1009	0	994	0	928	108	977	0	1063	0
67	551	514	477	528	576	393	511	512	499	501
68	983	0	990	0	985	0	711	292	978	0
69	1024	0	969	0	966	0	739	289	1058	0
70	503	488	492	551	601	418	482	478	511	488
71	1025	0	1010	0	928	107	981	0	1022	0
72	879	167	705	271	925	118	973	0	870	107
73	1022	0	1073	0	982	0	689	255	961	0
74	972	0	755	239	880	146	1006	0	765	270
75	1020	0	991	0	985	0	703	237	983	0
76	995	0	786	261	826	141	988	0	859	115
77	1023	0	960	0	859	122	987	0	1050	0
78	502	465	504	549	606	395	503	514	494	506
79	803	188	1048	0	881	137	1030	0	898	149
80	500	527	514	550	572	404	524	519	493	478
81	829	185	721	235	843	103	1029	0	943	105
82	822	136	726	240	875	118	1023	0	886	108
83	997	0	985	0	899	102	1029	0	989	0
84	848	155	717	258	891	105	1030	0	872	117
85	847	175	692	277	881	115	1051	0	846	117
86	491	494	506	524	633	366	486	508	504	499
87	488	519	496	492	624	384	491	479	496	516
88	889	148	709	269	869	108	1026	0	860	108
89	933	0	798	227	877	134	964	0	879	129
90	1011	0	734	265	930	0	967	0	1028	0
91	859	152	717	298	875	100	988	0	910	102
92	1009	0	776	215	827	147	1005	0	742	265
93	843	140	791	295	868	127	969	0	892	107
94	466	486	517	522	619	397	485	499	494	497
95	785	162	997	0	841	131	939	0	839	128
96	526	504	527	516	583	373	523	534	476	480
97	963	0	966	0	971	0	743	265	976	0
98	512	486	471	517	616	386	470	471	482	473
99	1016	0	980	0	936	108	943	0	1021	0
