gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	10056	0	9888	0	10472	0	7849	2231	8818	1216	9876	0	8174	1719	10046	0	9996	0	10005	0	9950	0	7652	2420	9927	0	6765	3349	7820	2178	7053	2868	8239	1786	8627	1269	10136	0	10125	0
1	10171	0	9968	0	9903	0	7864	2216	8755	1209	9949	0	8347	1784	10086	0	9948	0	9931	0	9978	0	7692	2413	9998	0	6830	3332	7936	2241	7116	2887	8248	1789	8666	1300	9934	0	10329	0
2	7215	2688	8527	1282	9905	0	9845	0	8652	1220	9900	0	9994	0	7743	2048	10092	0	4971	4941	7818	2328	7355	2489	8967	1048	9971	0	8417	1556	7886	2038	10007	0	10046	0	10080	0	8287	1644
3	7334	2631	8572	1272	9990	0	9932	0	8734	1153	9923	0	9924	0	7840	2088	10187	0	5018	5092	7718	2279	7424	2617	7909	2054	9967	0	7305	2898	7850	2116	9951	0	10021	0	9057	1026	7046	2991
4	7348	2585	8554	1382	9929	0	9875	0	8567	1191	10017	0	10079	0	7862	2075	9996	0	4944	4952	7624	2279	7358	2518	8927	1057	10318	0	8568	1557	7949	2135	9963	0	9955	0	9799	0	8303	1673
5	5046	4968	8640	1333	9959	0	9901	0	7631	2315	9170	888	9991	0	8075	2168	8718	1254	4977	4996	7790	2206	7414	2553	8010	2003	9976	0	7039	2952	7857	2111	10103	0	10032	0	9036	889	7127	3097
6	9942	0	8330	1666	7684	2438	7296	2874	8619	1482	7491	2612	6739	3199	7054	2881	6091	3826	9972	0	7368	2705	10027	0	8707	1306	8403	1732	9869	0	9916	0	8562	1355	8176	1722	5909	4080	8010	1918
7	10027	0	9957	0	9951	0	10091	0	9976	0	8791	1268	9974	0	9991	0	10080	0	9826	0	10061	0	10086	0	8704	1376	10182	0	10084	0	9957	0	8568	1449	10126	0	8645	1324	9936	0
8	10074	0	7991	1958	7338	2653	7825	2148	8798	1196	8512	1467	8231	1804	10037	0	9855	0	10024	0	9934	0	7540	2347	8370	1640	6484	3270	7778	2175	7128	2915	6405	3429	6821	3227	9981	0	9921	0
9	7366	2680	8664	1343	10098	0	9965	0	8822	1204	10091	0	9966	0	7839	2112	9945	0	5004	4824	7651	2401	7608	2644	7851	2103	10028	0	7078	2787	7804	2109	10076	0	10018	0	9084	948	6882	3105
10	9932	0	9802	0	10142	0	7684	2226	8645	1151	10014	0	8315	1834	10026	0	10054	0	9992	0	9952	0	7606	2328	10288	0	6782	3261	7987	2109	7215	2868	8359	1685	8755	1305	9996	0	10156	0
11	7308	2739	8506	1349	9921	0	10093	0	8783	1230	9794	0	10054	0	8023	2105	9969	0	4988	5048	7774	2249	7266	2662	7965	2081	10024	0	7130	2934	7886	2111	9943	0	9898	0	9092	958	7048	3024
12	7330	2728	8725	1361	9940	0	10031	0	8685	1137	9954	0	9778	0	7992	2094	9977	0	5053	4860	7744	2290	7421	2557	7941	2028	9908	0	7143	2764	7844	2131	9943	0	10053	0	9116	909	6931	2964
13	10135	0	9976	0	10085	0	7747	2238	8961	1167	9942	0	8425	1765	10139	0	9984	0	9901	0	10003	0	7599	2517	9914	0	6665	3350	7812	2141	7288	2826	8204	1683	8622	1165	9989	0	10166	0
14	9964	0	10092	0	10022	0	7777	2209	8793	1155	10091	0	8049	1813	10149	0	10015	0	10212	0	10020	0	7628	2453	10043	0	6645	3363	7758	2181	7020	2858	8341	1729	8581	1266	10065	0	9971	0
15	7334	2637	8560	1279	9978	0	9997	0	8627	1188	10085	0	9897	0	7799	2105	10139	0	4951	5040	7825	2351	7469	2488	9044	1103	9969	0	8635	1468	7947	2154	10043	0	9946	0	10095	0	8364	1665
