gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	7626	2313	9858	0	8312	1736	8396	1593	7617	2459	8420	1531	10021	0	10108	0	8447	1453	7845	2268	8826	1231	8891	1226	8805	1063	4945	4965	8601	1234	10176	0	9961	0	7471	2511	10126	0	7598	2305
1	10207	0	10023	0	10065	0	8279	1700	7396	2672	10080	0	6463	3589	6517	3529	6580	3457	7308	2749	8563	1433	7231	2662	10063	0	10099	0	8536	1325	10004	0	8554	1416	9998	0	8237	1845	8629	1359
2	7773	2339	10065	0	8286	1749	8348	1565	7746	2400	8475	1560	10026	0	10011	0	8423	1429	7855	2243	8837	1225	8798	1252	8919	1191	5021	5119	8678	1312	10183	0	10093	0	7442	2476	9965	0	7490	2417
3	7500	2346	10068	0	8326	1699	8539	1601	7765	2362	8550	1460	10118	0	9921	0	8552	1431	7836	2154	8769	1238	8903	1230	8785	1080	4919	4924	8872	1253	9946	0	10002	0	7535	2589	10121	0	7616	2493
4	10025	0	9880	0	10074	0	8252	1685	7557	2658	10049	0	6389	3590	6634	3405	6471	3509	7314	2724	8497	1459	7355	2678	9772	0	10136	0	8599	1321	10014	0	8481	1421	10095	0	8138	1759	8733	1397
5	10191	0	9848	0	8275	1800	8463	1573	10171	0	10034	0	10176	0	10076	0	10086	0	8704	1217	10201	0	8911	1169	9928	0	7388	2757	8708	1285	10052	0	10011	0	8735	1306	9982	0	8772	1227
6	9973	0	10153	0	10021	0	8235	1672	7232	2649	9985	0	6461	3504	6645	3404	6583	3514	7259	2745	8380	1421	7298	2709	9936	0	9972	0	8830	1333	9961	0	8644	1447	10222	0	8362	1829	8758	1352
7	10204	0	8177	1710	10081	0	10208	0	10155	0	8118	1740	9926	0	8381	1531	9898	0	10106	0	10003	0	10105	0	8563	1387	9936	0	8818	1224	7617	2327	10062	0	9880	0	9853	0	8772	1170
8	9906	0	10021	0	9870	0	9796	0	10007	0	9955	0	8111	1892	8215	1846	8281	1776	8707	1441	8507	1423	8682	1427	10025	0	9975	0	9905	0	9998	0	8644	1398	9946	0	8112	1826	10109	0
9	9995	0	8312	1571	8247	1720	9907	0	9962	0	8058	1796	10003	0	8519	1565	10045	0	9897	0	8525	1163	10154	0	7225	2645	9922	0	8806	1237	7675	2383	8764	1233	9896	0	8484	1424	8790	1212
10	7667	2376	10191	0	8320	1775	8401	1646	7612	2410	8533	1539	10112	0	10290	0	8438	1500	7777	2201	8861	1222	8784	1300	8876	1059	5024	4965	8504	1217	10003	0	9853	0	7386	2444	10290	0	7444	2470
11	10162	0	8408	1663	9944	0	10037	0	10018	0	8199	1885	10013	0	8550	1551	9998	0	10037	0	10069	0	10103	0	8717	1375	10055	0	8640	1329	7603	2289	9943	0	10204	0	9741	0	8540	1254
12	9874	0	9906	0	9927	0	10099	0	9893	0	9919	0	8341	1819	8200	1844	6522	3456	7262	2716	8651	1424	8565	1447	10029	0	9960	0	10056	0	10121	0	8594	1367	9886	0	8159	1828	8659	1356
13	10045	0	10013	0	10072	0	8350	1654	7266	2661	10037	0	6294	3598	6529	3465	6579	3459	6986	2756	8560	1428	7234	2736	9831	0	10048	0	8416	1324	9998	0	8486	1425	9933	0	8282	1786	8784	1421
14	7756	2362	10091	0	8299	1749	8212	1626	7514	2386	8454	1496	9994	0	10139	0	8369	1514	7619	2280	8714	1181	8650	1163	8817	1128	5096	5058	8725	1250	10005	0	9976	0	7645	2476	9993	0	7747	2470
15	9968	0	9849	0	10075	0	8194	1712	7416	2573	10030	0	6468	3547	6540	3373	6471	3453	7129	2696	8584	1379	7204	2644	10103	0	10045	0	8559	1342	9943	0	8588	1433	10148	0	8328	1723	8624	1275
16	7472	2388	10059	0	8284	1700	8471	1588	7583	2436	8414	1476	10102	0	9954	0	8366	1530	7704	2148	8660	1201	8659	1207	8963	1085	4978	5058	8737	1303	9917	0	9925	0	7561	2496	10131	0	7633	2466
17	10007	0	8363	1621	9934	0	10032	0	9987	0	8168	1871	9906	0	8414	1555	10114	0	10021	0	10124	0	10181	0	8703	1399	9989	0	8874	1207	7617	2368	9876	0	9995	0	10050	0	8640	1284
18	9955	0	9903	0	9866	0	8282	1669	7277	2622	9871	0	6374	3673	6718	3443	6426	3641	7111	2702	8496	1442	7291	2728	10010	0	10075	0	8560	1360	9960	0	8792	1402	10152	0	8217	1875	8706	1396
19	10009	0	8401	1693	9932	0	10055	0	10112	0	8106	1840	9993	0	8609	1514	10206	0	9990	0	9993	0	9861	0	8573	1369	10136	0	8712	1260	7669	2382	10031	0	9999	0	9784	0	8516	1247
