gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	9996	0	8209	1655	9820	0	10056	0	10083	0	8937	1298	9991	0	10116	0	8586	1400	9915	0	8569	1389	8867	1272	10131	0	10111	0	7916	2011	9884	0	9911	0	10148	0	9981	0	10062	0
1	9873	0	6599	3294	7347	2631	8503	1436	9915	0	9993	0	6465	3579	7127	2864	8702	1248	8160	1691	10148	0	8639	1310	8470	1558	9947	0	9920	0	8353	1753	8844	1218	7173	2842	10042	0	7497	2443
2	9833	0	10002	0	10019	0	9913	0	9908	0	8892	1012	8570	1451	10034	0	8945	1092	9972	0	9005	1129	10103	0	8490	1437	7054	2920	8346	1642	9797	0	9901	0	7993	2084	8482	1345	9780	0
3	4977	4941	8435	1572	8400	1500	8300	1525	6394	3595	4998	4901	8616	1525	9853	0	7555	2629	10107	0	5798	4121	7450	2526	6594	3309	7109	2868	6108	3662	7836	2041	7245	2782	7937	2093	4968	4853	7417	2516
4	10079	0	10159	0	9827	0	9827	0	10025	0	9031	1003	8619	1451	9979	0	8862	1131	10076	0	8847	1107	9936	0	8539	1505	7069	2829	8221	1616	9877	0	10117	0	7932	2030	8597	1376	10052	0
5	10000	0	6705	3384	7481	2653	8555	1479	10048	0	10056	0	6543	3526	7158	2861	8552	1269	8250	1737	10025	0	8661	1334	8381	1649	9942	0	10025	0	8290	1772	8794	1156	7228	2903	10055	0	7461	2516
6	4936	4837	8315	1588	8347	1561	7590	2476	6424	3631	4992	4962	8502	1360	9072	966	7464	2615	8972	1028	5883	4129	7384	2615	6642	3308	7027	2896	6165	3742	6744	3268	7260	2814	7954	2078	5121	5087	7601	2440
7	9953	0	6737	3304	7304	2739	8556	1484	9959	0	10216	0	6516	3476	7221	2868	8577	1293	8486	1722	9976	0	8629	1392	8318	1688	9828	0	9830	0	8324	1814	8734	1182	7004	2886	10015	0	7523	2523
8	10060	0	8371	1649	9878	0	9875	0	10058	0	8609	1270	9944	0	9824	0	8547	1473	10000	0	8794	1382	8832	1261	9955	0	10094	0	7988	2059	10065	0	10149	0	10005	0	9932	0	10060	0
9	10120	0	8307	1661	10118	0	10043	0	10031	0	8752	1323	9818	0	10093	0	8489	1347	9972	0	8639	1325	8908	1244	9972	0	9895	0	7995	2029	10058	0	10094	0	10126	0	9990	0	10305	0
10	4973	5050	8269	1683	8407	1559	7726	2410	6246	3635	4874	5066	8672	1478	8956	904	7513	2526	9070	968	5792	4177	7510	2648	6600	3308	7115	2955	6284	3822	6674	3275	7250	2804	7997	2105	5057	4990	7448	2536
11	4992	4966	8368	1721	8466	1508	7634	2367	6331	3645	4862	5076	8630	1463	9178	977	7364	2541	8984	1042	5838	4182	7370	2462	6626	3480	7152	2894	6379	3744	6639	3261	7321	2732	7955	2235	4949	4977	7414	2541
12	4963	5065	8322	1593	8374	1512	7680	2431	6429	3645	4990	5100	8601	1428	9039	968	7434	2469	8927	1006	5855	4125	7523	2527	6623	3371	7045	2864	6176	3777	6821	3207	7236	2723	7988	2211	5052	4912	7509	2659
13	4987	5024	8146	1668	7691	2330	6620	3489	5030	4999	5010	4883	8605	1401	7849	2059	6023	3689	6755	3312	4988	4915	6300	3633	6611	3361	5074	5000	5036	5006	6633	3271	6279	3889	7932	2094	5098	4839	7543	2578
14	5021	5075	8226	1583	8496	1570	8688	1539	6499	3559	4989	5076	8456	1496	10144	0	7480	2568	9896	0	5825	4213	7437	2581	6364	3266	7068	2869	6252	3750	7984	1994	7305	2721	7882	2064	5131	5054	7534	2496
15	7611	2401	10037	0	9941	0	10107	0	10104	0	8594	1358	10176	0	9976	0	10007	0	10041	0	10172	0	10051	0	7997	1834	10144	0	10017	0	10223	0	8623	1408	10017	0	8284	1787	7725	2495
16	9874	0	8322	1649	10002	0	10043	0	10213	0	8790	1284	9843	0	10009	0	8674	1465	10124	0	8522	1313	8602	1240	10121	0	9957	0	7956	2036	9976	0	10070	0	9927	0	10176	0	9757	0
17	5054	5008	8467	1691	8477	1522	7668	2508	6403	3610	4946	5120	8597	1474	9367	923	7513	2533	8965	1014	5982	4205	7474	2588	6552	3299	7193	2872	6405	3849	6769	3331	7000	2818	7934	2159	5019	4903	7540	2578
