gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	9905	0	9206	921	7670	2488	7600	2340	6239	3794	8465	1522	7731	2212	7477	2429	7718	2436	9158	799	8800	1164	8546	1498	9999	0	7747	2371	9911	0
1	9856	0	9158	907	7636	2421	7796	2276	6232	3816	8322	1577	7834	2207	7451	2488	7489	2561	9341	847	8736	1235	8517	1541	10269	0	7859	2306	9925	0
2	9857	0	9234	876	7572	2448	7667	2208	6207	3778	8456	1568	7769	2282	7619	2557	7512	2495	9161	815	8849	1186	8472	1479	10091	0	7637	2400	10229	0
3	9961	0	8760	1083	9892	0	7234	2773	9968	0	10143	0	7281	2760	10057	0	10025	0	10081	0	9923	0	9981	0	9932	0	10011	0	7738	2267
4	8073	1887	10031	0	10010	0	9931	0	9977	0	8206	1711	10112	0	9890	0	10221	0	8807	1255	8120	1949	10001	0	9864	0	10084	0	9962	0
5	5079	4936	4941	4991	4893	4802	4988	5090	4886	5032	5030	5031	4951	4912	5052	4959	5022	5047	5003	5178	5058	4940	4989	5023	4921	4896	5036	4954	5037	5005
6	9941	0	9178	844	7523	2391	7895	2185	6272	3748	8365	1595	7620	2313	7668	2548	7386	2476	9149	846	8743	1141	8469	1467	10057	0	7557	2332	9982	0
7	9951	0	9079	901	7633	2434	7911	2249	6267	3770	8423	1583	7757	2168	7547	2512	7490	2494	9115	798	8742	1169	8619	1513	10020	0	7595	2265	10084	0
8	9920	0	9192	900	9923	0	7774	2238	7883	2323	9998	0	7882	2259	9989	0	9858	0	9098	891	8961	1207	10035	0	9966	0	7507	2395	9899	0
9	9969	0	9222	884	7418	2429	7793	2322	6321	3744	8269	1583	7833	2169	7385	2554	7482	2520	9087	887	8864	1184	8495	1555	9959	0	7741	2402	10100	0
10	10159	0	9107	866	7668	2522	7863	2275	6285	3769	8384	1556	7856	2257	7461	2574	7639	2410	9190	889	8889	1214	8631	1427	10021	0	7717	2332	9933	0
11	8681	1302	8108	1661	9764	0	10056	0	9025	1227	9985	0	10069	0	9945	0	10099	0	8433	1689	9909	0	8111	1929	8631	1358	7261	2685	10095	0
12	8698	1340	8349	1677	10078	0	10030	0	8687	1169	10111	0	10007	0	7738	2423	7498	2476	7294	2785	9967	0	8114	1927	8580	1346	7281	2694	10199	0
13	10050	0	9055	894	10037	0	7766	2179	7794	2191	10017	0	7574	2147	10000	0	9918	0	9034	808	8914	1253	9966	0	10019	0	7556	2360	9919	0
14	8681	1333	8068	1645	9952	0	9928	0	8804	1175	10091	0	10116	0	7457	2472	7620	2545	7163	2907	9999	0	7993	1993	8674	1308	7359	2522	9958	0
15	8560	1322	8204	1650	9956	0	10024	0	8842	1216	10039	0	9951	0	7558	2501	7713	2524	7412	2760	9993	0	7964	1977	8587	1353	7383	2630	10006	0
