gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	9957	0	10119	0	9996	0	8416	1626	10095	0	9895	0	9979	0	9977	0	10005	0	8192	1819	9991	0	7990	1906	10005	0	8289	1797	8588	1437
1	10002	0	10042	0	9834	0	9971	0	10100	0	9895	0	10034	0	10059	0	10110	0	8767	1330	8862	1076	8634	1404	8635	1459	9992	0	9897	0
2	8629	1339	8261	1848	10081	0	9808	0	7425	2653	8166	1792	10049	0	9944	0	10005	0	8289	1718	9886	0	10121	0	10025	0	9970	0	9990	0
3	8710	1162	8466	1527	9972	0	10007	0	9980	0	8369	1562	9998	0	8538	1320	8427	1549	10122	0	8621	1425	9935	0	9909	0	8612	1568	9846	0
4	8516	1359	8157	1732	10054	0	9993	0	7327	2695	8338	1843	10062	0	9982	0	9940	0	8380	1881	10009	0	9957	0	10159	0	9923	0	10000	0
5	8863	1156	9972	0	9964	0	10095	0	9959	0	10065	0	7738	2324	8610	1286	9876	0	10005	0	10137	0	9946	0	8293	1674	9974	0	9897	0
6	9916	0	10160	0	10048	0	8670	1589	10011	0	9959	0	9745	0	9895	0	9934	0	8199	1916	10046	0	8138	1891	9942	0	8295	1691	8443	1462
7	8714	1120	10078	0	9829	0	9900	0	10001	0	10080	0	7738	2305	8546	1312	9961	0	9894	0	10007	0	9942	0	8177	1748	10182	0	10127	0
8	8721	1137	9766	0	10030	0	10039	0	10072	0	9873	0	7657	2364	8778	1272	10083	0	10078	0	10058	0	9903	0	8240	1646	9683	0	10060	0
9	8645	1480	8325	1813	9949	0	10093	0	7437	2623	8155	1806	9998	0	9996	0	9975	0	8231	1805	9767	0	9965	0	9962	0	10124	0	10066	0
10	8934	1203	9791	0	10025	0	9869	0	10015	0	10014	0	7728	2255	8803	1234	10012	0	10057	0	9962	0	10216	0	8320	1790	9808	0	10039	0
11	8909	1176	10054	0	10013	0	10012	0	9893	0	10000	0	7665	2300	8748	1332	9954	0	10039	0	9939	0	10051	0	8293	1593	10005	0	10277	0
12	9990	0	9889	0	10094	0	9925	0	10086	0	10163	0	10010	0	10250	0	9977	0	8803	1319	8910	1066	8772	1318	8568	1388	10019	0	9989	0
13	8598	1383	8267	1815	9942	0	9972	0	7390	2619	8293	1756	9872	0	10116	0	9986	0	8162	1781	9874	0	10011	0	10056	0	9942	0	10085	0
14	9886	0	9984	0	9961	0	8425	1553	9899	0	10069	0	10043	0	9952	0	9876	0	8208	1907	9848	0	7960	1965	9947	0	8307	1698	8685	1401
15	8887	1185	10072	0	10065	0	9948	0	10100	0	9968	0	7613	2230	8607	1291	9974	0	10078	0	10010	0	10080	0	8347	1789	9999	0	9972	0
16	8799	1198	8456	1582	9977	0	10022	0	9932	0	8467	1603	9923	0	8759	1313	8413	1604	9916	0	8644	1316	9961	0	9983	0	8408	1597	10061	0
17	8801	1178	10081	0	9997	0	10010	0	10076	0	9903	0	7666	2340	8795	1323	10003	0	9966	0	10062	0	9990	0	8211	1714	9846	0	10136	0
18	10152	0	10001	0	10098	0	9889	0	10018	0	9979	0	9973	0	9970	0	9922	0	8612	1352	8913	1134	8726	1408	8577	1491	10004	0	10074	0
19	10017	0	9896	0	10026	0	8375	1585	10151	0	9837	0	10034	0	10100	0	10094	0	8008	1841	9905	0	8085	1926	9998	0	8100	1681	8503	1386
20	8767	1173	10080	0	9883	0	9873	0	10088	0	10001	0	7850	2350	8642	1378	10052	0	9943	0	9922	0	10034	0	8232	1752	10129	0	9924	0
