gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	98	0	100	0	104	13	91	0	91	0	116	0	93	13	100	0	73	20	111	0
1	108	0	106	0	91	12	101	0	106	0	108	0	87	15	106	0	94	20	101	0
2	97	0	96	12	94	0	70	24	108	0	69	30	84	0	95	0	97	0	112	0
3	94	0	92	14	108	0	92	36	103	0	76	30	105	0	99	0	100	0	98	0
4	106	0	109	0	69	11	71	16	106	0	106	0	104	0	95	15	98	0	85	0
5	78	22	75	12	98	0	117	0	84	13	92	0	87	17	84	0	110	0	78	14
6	110	0	108	0	75	32	90	24	122	0	103	0	99	0	92	24	77	32	103	10
7	95	20	90	16	96	0	97	0	79	16	93	0	94	6	110	0	97	0	95	9
8	111	0	89	0	74	28	68	18	99	0	106	0	98	0	92	23	85	16	92	7
9	94	0	93	0	87	11	90	0	95	0	98	0	91	13	100	0	88	26	92	0
10	109	0	103	0	88	11	82	28	80	0	110	0	88	0	77	15	123	0	111	0
11	93	0	100	0	75	23	84	26	103	0	96	0	89	0	72	19	76	9	85	15
12	83	17	84	14	100	13	93	0	95	28	95	0	88	15	87	21	108	0	84	13
13	93	13	93	18	99	0	111	0	75	13	103	0	80	9	108	0	111	0	79	18
14	97	0	96	0	62	26	78	28	86	0	109	0	92	0	92	26	81	25	87	11
15	119	0	106	0	86	15	118	0	81	0	87	0	67	18	89	0	78	19	86	0
16	91	0	88	0	64	10	104	0	78	0	92	0	86	14	100	0	88	18	110	0
17	89	0	88	14	94	0	80	31	91	0	69	26	123	0	108	0	102	0	108	0
18	83	0	101	0	87	21	88	0	123	0	106	0	90	12	117	0	71	11	99	0
19	98	0	102	0	60	16	92	15	113	0	110	0	82	0	74	25	71	22	115	8
20	89	13	90	13	97	0	113	0	74	18	109	0	80	17	95	0	75	0	91	10
21	106	0	104	0	65	19	74	27	108	0	112	0	103	0	65	23	96	18	97	7
22	105	0	97	13	86	0	70	35	89	0	70	29	88	0	99	0	95	0	92	0
23	105	0	68	17	93	0	87	21	91	0	64	43	113	0	104	0	98	0	110	0
24	118	0	81	0	71	25	73	24	88	0	104	0	96	0	89	28	72	22	100	13
25	97	0	107	0	73	28	75	17	88	0	95	0	101	0	69	23	84	17	92	11
26	85	15	79	19	83	16	111	0	77	17	87	0	85	13	102	11	118	0	87	22
27	121	0	105	0	104	12	107	30	84	0	109	0	113	0	77	13	92	0	133	0
28	104	0	104	0	64	26	92	22	95	0	103	0	106	0	86	24	81	20	111	3
29	87	14	101	0	73	7	120	0	83	0	106	0	77	13	83	8	71	12	100	18
30	101	8	110	0	89	4	101	0	117	0	94	0	89	11	86	13	109	18	82	14
31	88	0	118	0	67	34	85	28	90	0	106	0	100	0	70	21	69	27	86	9
32	119	0	115	0	85	13	96	0	101	0	107	0	97	17	97	0	89	10	107	0
33	98	0	88	0	84	14	94	0	119	0	102	0	80	15	112	0	82	29	110	0
34	96	0	93	0	77	29	68	24	96	0	113	0	107	0	82	18	83	33	90	12
35	108	0	101	0	89	20	98	0	107	0	97	0	70	13	109	0	75	25	91	0
36	110	0	84	22	86	0	72	24	101	12	45	51	94	0	92	0	103	0	105	0
