gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	8756	1252	8470	1582	8030	2192	10002	0	9922	0
1	10136	0	10014	0	10021	0	10099	0	10076	0
2	9038	949	8715	1126	10079	0	7041	2797	5070	5087
3	8625	1408	9843	0	10075	0	7941	2213	10064	0
4	8776	1318	8239	1551	7879	2204	10113	0	10077	0
5	8830	1308	8405	1608	7922	2230	9929	0	9958	0
6	8809	1305	8479	1599	9817	0	10101	0	10010	0
7	8684	1458	9888	0	10091	0	7968	2128	10013	0
8	8498	1393	9969	0	10027	0	7808	2146	9971	0
9	8781	1287	8395	1592	7733	2165	10095	0	9917	0
10	8692	1323	10004	0	9985	0	7815	2167	9970	0
11	9115	992	7671	2236	10097	0	8389	1476	7308	2519
12	8755	1246	8385	1594	7847	2167	9841	0	10200	0
13	9888	0	9977	0	9873	0	9784	0	9955	0
14	8823	1230	8483	1564	7842	2198	10120	0	9940	0
15	8616	1372	9961	0	9968	0	7872	2218	9897	0
16	8633	1389	10114	0	9966	0	7763	2185	10152	0
17	8552	1261	8426	1569	7849	2237	9980	0	10142	0
18	9895	0	9841	0	10134	0	10019	0	9842	0
19	8622	1401	9935	0	10060	0	7865	2206	10176	0
20	8371	1233	8408	1549	10066	0	9905	0	9973	0
21	8686	1331	8283	1532	7926	2166	9827	0	10144	0
22	9055	962	8857	1113	9881	0	7387	2817	4984	5014
23	8682	1253	8316	1581	7803	2225	10018	0	9799	0
24	9035	917	9929	0	10038	0	10169	0	9827	0
25	8487	1416	10181	0	9975	0	7925	2202	9859	0
26	9030	979	10019	0	10132	0	10029	0	10117	0
27	8684	1244	8530	1596	7833	2197	9847	0	10034	0
28	8541	1434	9987	0	10027	0	7915	2193	9954	0
29	8593	1356	9941	0	9999	0	7861	2169	9948	0
30	8608	1427	9960	0	10066	0	7951	2176	9939	0
31	8571	1417	10122	0	9937	0	7880	2184	9846	0
32	10232	0	10081	0	10047	0	10097	0	10073	0
33	8733	1303	8389	1563	7820	2165	9972	0	10057	0
34	8995	987	7700	2207	10057	0	8751	1421	7381	2499
35	8776	1241	8427	1544	7895	2082	9996	0	10049	0
36	9098	993	8906	1206	9971	0	7180	2790	5098	5126
37	8911	1289	8364	1560	7914	2163	10011	0	9977	0
38	8710	1278	8421	1620	10059	0	10162	0	10115	0
39	8578	1366	9982	0	9818	0	7711	2133	9896	0
40	10065	0	9871	0	10070	0	10156	0	9932	0
41	9163	946	8847	1114	9918	0	7151	2888	5014	5112
42	8717	1254	8454	1548	9910	0	10087	0	9904	0
43	10045	0	8997	1159	9998	0	10191	0	10007	0
44	9064	928	9079	1182	9960	0	7319	2837	4942	4999
45	8622	1267	8473	1569	9982	0	9966	0	10299	0
46	8484	1380	10012	0	10077	0	7872	2117	10036	0
47	8791	1359	8582	1536	10091	0	10058	0	9979	0
48	8762	1278	8329	1548	9853	0	10042	0	10014	0
49	9205	952	7680	2337	9884	0	8606	1409	7528	2588
50	8800	1328	8329	1554	9911	0	9976	0	10129	0
51	9887	0	8883	1148	9884	0	9864	0	9933	0
52	8825	1253	8421	1513	7743	2204	10079	0	9868	0
53	8467	1475	9968	0	10132	0	7857	2140	9892	0
54	10054	0	9968	0	9980	0	10134	0	9975	0
55	8546	1404	9959	0	9949	0	7862	2104	9904	0
56	8713	1263	8462	1517	7958	2223	10075	0	10024	0
57	10090	0	8973	1086	9977	0	10054	0	9965	0
58	8641	1386	10072	0	9974	0	8048	2195	10021	0
59	8681	1311	8443	1538	9892	0	9796	0	10196	0
60	8649	1351	8251	1536	9954	0	10076	0	9929	0
61	9858	0	9877	0	10044	0	10168	0	10073	0
62	8886	1288	8465	1545	7865	2189	10031	0	9985	0
63	8791	1280	8407	1499	10169	0	9986	0	9915	0
64	9111	945	7596	2273	10128	0	8511	1423	7545	2589
65	8611	1324	8281	1590	7963	2155	10128	0	10093	0
66	8848	1267	8308	1560	9830	0	10101	0	10099	0
67	8962	942	8756	1211	9901	0	7164	2789	4953	5154
68	8741	1255	8435	1613	7855	2237	10036	0	9924	0
69	8571	1240	8573	1504	10032	0	9891	0	9964	0
70	8623	1274	8301	1553	10022	0	9986	0	10190	0
71	8958	1261	8348	1564	9800	0	9909	0	10154	0
72	8573	1315	8467	1518	7681	2157	10036	0	10167	0
73	8460	1365	10111	0	10310	0	7857	2166	9916	0
74	8881	1299	8463	1634	7729	2164	9954	0	9912	0
75	8750	1333	8528	1572	10081	0	9971	0	10083	0
76	8839	1261	8466	1549	9824	0	10125	0	9975	0
77	8629	1287	8227	1636	9912	0	9907	0	9897	0
78	8743	1277	8136	1551	10082	0	9922	0	9906	0
79	8865	963	8771	1163	9905	0	7223	2756	4983	4886
80	8685	1292	8339	1562	7873	2189	9994	0	10073	0
81	8586	1296	8416	1576	7970	2201	9752	0	9942	0
82	8809	1226	8435	1517	9921	0	10017	0	9941	0
83	9192	887	8835	1141	10010	0	7124	2881	5066	5004
84	8847	1248	8531	1625	10046	0	9947	0	10148	0
85	9960	0	8981	1120	9936	0	9883	0	9806	0
86	8702	1313	8375	1644	9995	0	9956	0	10038	0
87	8632	1310	8312	1582	9883	0	9987	0	9995	0
88	9011	959	8975	1180	10044	0	7140	2890	5075	5012
89	8684	1275	8486	1601	7723	2179	10052	0	9903	0
90	8718	1262	8443	1583	7849	2082	10112	0	9979	0
91	8647	1419	9970	0	10157	0	7866	2267	9905	0
92	8734	1275	8613	1561	7809	2100	9833	0	9960	0
93	8889	1258	8448	1599	7887	2183	10308	0	9970	0
94	9974	0	10079	0	10053	0	10020	0	9953	0
95	9778	0	9918	0	9975	0	10087	0	9977	0
96	8733	1355	10038	0	7143	2836	10106	0	9958	0
97	9035	929	7647	2210	9867	0	8569	1373	7561	2531
98	8629	1399	10062	0	10061	0	7550	2194	10181	0
99	8847	1292	8435	1540	10123	0	10053	0	9955	0
