gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	9887	0	9985	0	10140	0	9997	0	10016	0
1	8664	1213	7507	2299	10028	0	8030	2080	8613	1447
2	8013	1875	9812	0	7451	2402	7085	2761	8326	1750
3	8663	1155	7445	2427	10161	0	7816	2155	8485	1399
4	10210	0	10046	0	9986	0	9866	0	9963	0
5	10078	0	7364	2549	7497	2476	9921	0	8160	1879
6	9941	0	10117	0	10015	0	9957	0	8290	1595
7	9866	0	10013	0	10094	0	10027	0	10052	0
8	10065	0	7450	2549	7463	2421	10030	0	8043	1920
9	9869	0	9939	0	9988	0	9866	0	10158	0
10	8848	1160	7710	2404	9914	0	7756	2093	8669	1444
11	8377	1841	9849	0	10139	0	9852	0	10000	0
12	8771	1174	7618	2400	9895	0	8017	2144	8447	1495
13	8949	1137	7540	2497	9994	0	7841	2192	8559	1443
14	9851	0	7481	2309	10131	0	7769	2065	8540	1420
15	10160	0	7328	2589	7357	2474	9884	0	8067	1902
16	9943	0	10001	0	10051	0	9896	0	10033	0
17	9907	0	10039	0	9929	0	10018	0	8581	1433
18	8907	1176	7507	2500	9897	0	7748	2131	8666	1454
19	7805	1911	9906	0	7482	2454	7017	2912	8270	1676
20	8311	1827	9798	0	9935	0	9878	0	10062	0
21	10008	0	7504	2466	9972	0	7834	2141	8558	1445
22	7893	2008	9998	0	9851	0	7122	2859	8490	1668
23	10230	0	10061	0	9851	0	9889	0	8612	1483
24	9912	0	9894	0	10017	0	10030	0	8433	1637
25	9900	0	10075	0	9714	0	9932	0	10010	0
26	9971	0	9860	0	9963	0	10173	0	8370	1625
27	8893	1127	7452	2472	9987	0	7781	2124	8484	1437
28	9940	0	9973	0	10087	0	9946	0	8654	1406
29	8865	1198	7557	2412	9953	0	7910	2059	8515	1436
30	8765	1217	7515	2363	10061	0	7880	2145	8611	1422
31	8890	1199	7367	2389	9932	0	7862	2139	8545	1462
32	8919	1233	7518	2445	10104	0	7901	2160	8553	1346
33	8844	1223	7545	2453	10086	0	7675	2101	8753	1544
34	10101	0	9949	0	10005	0	9896	0	8271	1694
35	8778	1229	7581	2475	9994	0	7977	2122	8529	1403
36	9979	0	9838	0	9985	0	9954	0	10097	0
37	8080	2021	10097	0	7520	2462	7133	2766	8390	1677
38	8752	1197	7666	2443	9968	0	7872	2152	8657	1457
39	10005	0	10086	0	10157	0	10078	0	8084	1697
40	8110	1811	9944	0	10201	0	9760	0	9779	0
41	8926	1187	7824	2395	10084	0	7949	2205	8475	1407
42	9958	0	9999	0	10134	0	10045	0	8412	1621
43	7925	1949	9903	0	7518	2529	7062	2872	8388	1624
44	10018	0	9901	0	10110	0	9977	0	8344	1625
45	8879	1173	7518	2409	9961	0	7693	2133	8538	1490
46	10089	0	10086	0	9956	0	10004	0	9932	0
