gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	710	269	916	111	1034	0	763	258	709	259	842	169	740	277	681	334	471	448	1014	0	652	347	807	246	903	100	724	258	848	150	637	371	875	155	978	0	894	136	1026	0
1	704	279	783	121	1045	0	832	221	737	256	883	151	769	235	685	329	496	516	998	0	685	332	732	258	964	100	694	278	854	173	639	372	857	146	957	0	861	122	976	0
2	732	278	910	128	1027	0	752	232	718	309	800	173	749	256	813	158	683	320	999	0	875	159	796	258	865	100	726	282	1023	0	866	158	856	122	1013	0	992	0	966	0
3	766	262	862	110	971	0	790	229	738	265	855	129	744	246	626	365	553	519	1026	0	693	320	850	236	942	107	736	283	869	160	639	340	902	152	996	0	826	139	998	0
4	754	275	849	123	997	0	765	276	697	299	806	147	779	258	640	355	482	494	1004	0	672	331	742	215	890	119	725	271	831	163	655	395	812	117	962	0	815	135	1031	0
5	735	264	845	143	983	0	751	262	716	226	863	149	764	247	652	360	502	502	1037	0	668	346	788	238	882	108	709	244	814	146	620	387	904	147	992	0	880	113	1032	0
6	751	283	912	121	1033	0	705	230	757	254	830	145	729	261	657	360	478	461	990	0	620	317	749	227	899	106	742	287	873	185	648	353	853	153	1005	0	860	121	990	0
7	772	266	823	119	1031	0	725	232	743	265	823	157	730	224	615	332	508	485	967	0	653	295	820	213	925	97	741	258	823	156	628	336	854	120	986	0	871	127	1008	0
8	762	259	945	108	1013	0	746	222	773	270	884	170	754	224	643	365	505	541	1001	0	655	330	735	226	917	103	741	266	828	163	675	350	837	130	985	0	909	125	1007	0
9	754	259	857	124	999	0	713	247	747	274	808	131	739	242	682	350	496	495	938	0	644	336	742	212	890	96	713	263	840	161	615	371	810	130	967	0	898	134	1043	0
10	490	503	509	538	522	479	521	485	498	551	492	468	472	514	472	486	476	502	498	433	472	494	512	478	481	509	489	534	531	507	484	434	518	498	499	504	476	492	509	534
11	738	263	849	101	1046	0	754	241	762	254	822	150	760	260	651	358	503	465	974	0	652	336	729	229	925	105	735	257	891	162	612	370	817	137	970	0	836	128	1007	0
12	747	270	859	137	972	0	787	229	714	223	755	168	738	259	651	366	501	479	1011	0	682	334	739	199	914	106	734	286	816	138	578	374	818	137	972	0	921	107	1047	0
13	501	491	489	481	517	483	470	520	485	517	527	466	492	490	479	481	475	527	499	502	532	501	492	536	451	495	531	502	485	508	508	456	474	538	501	441	516	475	511	504
14	749	312	879	113	981	0	755	215	739	280	815	160	752	239	639	360	509	517	950	0	654	331	758	238	939	105	763	262	903	167	599	383	879	151	1007	0	904	146	1013	0
15	789	243	885	133	962	0	787	224	734	247	880	150	752	267	684	327	480	497	998	0	660	306	824	255	897	93	722	286	937	155	610	352	855	161	952	0	857	138	1044	0
16	944	0	970	0	997	0	932	0	999	0	1038	0	1008	0	1016	0	949	0	1036	0	1002	0	763	244	881	127	1016	0	1008	0	970	0	1013	0	781	209	965	0	733	306
17	695	252	855	112	1005	0	774	201	795	289	801	137	770	262	692	334	447	496	967	0	669	334	779	202	904	113	701	249	795	147	633	383	826	147	1013	0	867	119	963	0
18	756	254	919	124	1025	0	809	230	719	241	840	151	719	265	620	330	469	490	1011	0	695	349	756	207	954	120	717	265	841	146	638	404	907	121	957	0	854	138	1060	0
19	781	273	1063	0	1019	0	771	231	1009	0	844	159	774	246	857	147	654	315	1014	0	856	176	752	213	847	103	751	295	990	0	863	153	823	149	1007	0	947	0	1024	0
20	731	284	888	112	1004	0	802	225	687	289	869	160	716	266	678	364	481	483	1009	0	722	349	761	232	883	114	744	238	792	151	652	366	816	148	966	0	895	131	933	0
21	710	262	855	105	934	0	732	244	737	269	770	178	735	263	691	335	533	513	994	0	689	339	800	259	940	130	756	241	828	155	672	339	887	145	985	0	901	126	1057	0
22	702	251	845	107	965	0	758	228	715	257	826	172	751	253	694	338	508	525	1030	0	644	325	726	246	913	107	715	269	879	161	642	341	823	137	958	0	862	128	1003	0
23	739	263	856	115	972	0	773	253	757	254	836	173	732	274	664	368	503	493	1056	0	686	304	797	217	885	112	725	294	897	143	640	360	854	133	971	0	858	135	1000	0
24	494	524	684	281	476	507	710	216	523	478	860	150	498	526	514	487	488	494	684	298	477	481	776	204	623	364	494	524	511	501	673	379	725	249	723	274	566	387	1048	0
25	737	270	839	115	977	0	784	261	729	271	818	148	743	250	673	352	501	506	1010	0	638	338	780	231	872	112	727	243	844	152	602	367	872	139	985	0	897	133	1022	0
26	1000	0	871	129	967	0	753	276	986	0	778	230	990	0	991	0	981	0	969	0	1056	0	762	275	866	149	964	0	1002	0	996	0	774	145	789	219	854	124	681	296
27	733	271	876	124	947	0	790	218	756	292	812	149	743	273	660	367	499	506	965	0	673	361	741	236	987	117	720	285	840	176	616	377	865	134	1000	0	906	126	954	0
28	730	274	845	125	980	0	801	248	694	273	834	170	696	258	648	329	504	468	1050	0	685	314	799	225	863	99	769	261	848	159	616	365	857	127	1032	0	849	111	970	0
29	515	475	757	281	475	498	757	236	478	495	818	167	486	514	512	496	484	470	697	336	489	496	729	219	641	365	508	480	502	521	618	411	766	207	735	268	619	360	1033	0
30	1043	0	1046	0	991	0	1020	0	1016	0	1000	0	970	0	1004	0	999	0	998	0	870	193	958	0	950	0	1033	0	835	172	994	0	1043	0	1011	0	871	134	986	0
31	494	477	887	149	810	187	759	228	503	520	842	163	471	502	506	519	524	511	1011	0	678	301	800	216	791	229	499	484	814	138	588	368	742	242	1009	0	763	196	934	0
32	698	297	893	125	1032	0	734	230	675	246	802	161	727	237	715	371	509	513	1000	0	692	327	739	207	947	98	717	238	864	170	635	363	874	141	966	0	825	128	1002	0
33	733	278	859	121	1004	0	790	212	706	258	908	149	802	297	660	311	517	494	1012	0	700	311	748	225	875	109	745	282	851	146	573	356	825	145	1013	0	901	132	963	0
34	733	263	851	109	1000	0	741	219	774	265	842	155	775	276	633	367	487	500	1030	0	731	329	783	226	869	109	771	281	847	161	631	386	854	126	1002	0	847	121	1013	0
35	545	509	851	132	808	217	766	281	521	483	837	166	527	509	475	476	488	488	942	0	704	322	780	240	689	219	515	510	871	133	641	370	761	234	1026	0	744	215	1013	0
36	526	494	518	506	489	510	513	533	515	547	500	523	504	475	499	522	475	485	464	497	525	497	493	499	455	532	491	525	500	527	500	508	509	525	492	513	473	521	467	501
37	755	265	910	130	1060	0	763	248	687	297	839	175	788	256	664	346	516	507	1021	0	654	351	730	211	907	114	734	282	838	124	630	334	917	138	978	0	870	130	970	0
38	995	0	1016	0	993	0	982	0	1028	0	828	168	722	244	896	148	832	162	995	0	1019	0	750	243	890	99	944	0	977	0	839	168	975	0	997	0	968	0	1035	0
39	754	253	905	121	1014	0	767	239	721	229	865	155	795	235	639	373	498	492	965	0	739	338	780	247	859	94	721	280	853	148	680	379	866	143	1031	0	912	114	1017	0
