gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	996	0	1033	0	843	193	769	204	874	123	1005	0	858	152	861	141	810	200	1003	0	780	200	940	0	750	255	973	0	783	181	737	303	986	0	784	214	730	282	1038	0
1	624	337	709	331	875	127	902	136	891	103	817	217	944	92	631	355	874	123	687	298	680	309	492	484	1014	0	772	208	877	136	945	89	768	224	678	275	1023	0	814	199
2	651	353	705	324	845	158	818	145	922	91	810	207	916	98	661	327	881	140	687	281	666	267	506	498	1005	0	742	209	864	142	940	91	777	200	716	296	991	0	844	218
3	938	108	949	0	998	0	1019	0	1050	0	979	0	1012	0	891	103	1017	0	936	0	1042	0	965	0	961	0	973	0	1053	0	852	84	1020	0	888	136	1020	0	968	0
4	975	0	979	0	798	215	807	198	787	138	972	0	848	141	812	177	803	165	1024	0	796	202	1069	0	749	230	1078	0	786	178	781	295	945	0	787	206	735	252	974	0
5	500	481	500	485	513	507	545	526	537	474	574	531	492	474	499	521	510	477	501	494	501	480	502	496	494	453	499	481	519	496	496	478	476	532	505	510	507	498	508	502
6	1044	0	1054	0	788	207	857	201	905	138	993	0	832	144	846	165	806	190	959	0	840	200	1013	0	695	238	1021	0	832	198	717	264	1015	0	739	195	709	255	972	0
7	862	123	1053	0	993	0	993	0	998	0	957	0	1023	0	885	122	973	0	990	0	1063	0	987	0	955	0	976	0	956	0	893	91	1006	0	855	131	1049	0	1003	0
8	501	511	505	529	516	503	545	556	513	499	472	496	496	502	453	491	519	514	537	563	500	510	470	517	544	502	472	525	476	436	499	501	471	543	529	489	524	525	488	499
9	868	161	969	0	963	0	1036	0	914	138	885	165	987	0	1002	0	1044	0	963	0	965	0	1016	0	980	0	813	163	991	0	924	146	835	117	990	0	1009	0	1004	0
10	885	108	789	165	973	0	958	0	1037	0	956	0	1011	0	918	100	872	107	1045	0	993	0	1011	0	1018	0	963	0	989	0	876	94	885	136	879	145	995	0	1009	0
11	614	343	678	332	891	133	856	125	883	90	805	224	909	72	636	371	914	124	750	294	717	310	479	493	1051	0	785	190	862	117	954	97	826	221	740	300	983	0	804	202
12	857	108	873	180	996	0	984	0	1011	0	983	0	963	0	861	106	821	120	986	0	993	0	1024	0	974	0	1058	0	1024	0	954	100	873	121	888	124	1029	0	1003	0
13	836	146	955	0	1031	0	994	0	856	153	863	147	961	0	953	0	984	0	996	0	1039	0	1044	0	974	0	789	132	1003	0	836	128	843	152	1045	0	1009	0	1000	0
14	503	486	474	505	489	486	534	502	472	481	481	522	509	514	522	480	512	486	460	516	489	503	505	505	505	494	481	499	486	516	502	491	442	476	510	487	496	476	511	492
15	939	0	976	0	761	178	723	200	817	141	984	0	876	138	833	149	799	171	953	0	767	213	1000	0	736	258	1061	0	869	202	730	299	1008	0	767	202	732	250	977	0
16	883	133	976	0	1009	0	1004	0	995	0	881	116	1031	0	808	119	961	0	957	0	809	163	987	0	1010	0	870	116	1030	0	1019	0	1006	0	799	141	1015	0	992	0
17	887	144	1024	0	973	0	989	0	961	0	970	0	1020	0	905	121	959	0	971	0	968	0	1005	0	957	0	966	0	1021	0	909	97	988	0	857	138	968	0	992	0
18	1074	0	958	0	900	133	909	153	891	94	959	0	955	102	968	0	966	0	844	142	917	134	768	273	939	0	956	0	893	116	965	0	893	109	1015	0	1007	0	991	0
19	914	100	1030	0	998	0	1036	0	1031	0	1014	0	984	0	915	107	1039	0	1011	0	996	0	1026	0	928	0	997	0	989	0	909	88	1004	0	909	142	1024	0	1000	0
20	519	549	445	522	494	507	502	529	518	486	487	499	555	498	480	517	503	503	513	484	504	504	527	507	497	508	451	485	507	481	478	499	489	487	497	543	500	501	503	485
21	473	487	501	520	486	475	514	489	509	498	651	358	622	389	487	462	668	288	521	492	515	547	532	504	733	205	656	326	525	524	481	508	492	480	513	492	481	525	817	171
22	866	110	1005	0	985	0	974	0	1042	0	1025	0	976	0	881	113	970	0	961	0	1029	0	1019	0	965	0	983	0	1028	0	910	85	976	0	819	128	1031	0	978	0
