gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	850	157	1001	0	1043	0	657	307	846	138	997	0	1028	0	970	0	672	349	974	0	849	134	1017	0	992	0	1022	0	897	130	847	184	901	137	1031	0	1018	0	973	0
1	647	326	618	362	1060	0	668	336	740	272	811	154	764	261	866	115	492	463	818	134	874	163	834	172	488	527	709	250	864	127	813	182	740	223	744	247	596	362	735	263
2	1038	0	943	0	1074	0	769	184	845	127	991	0	924	0	1056	0	834	190	1030	0	827	159	988	0	976	0	944	0	842	142	809	179	995	0	932	0	997	0	993	0
3	996	0	1012	0	785	196	971	0	1025	0	902	165	856	151	1026	0	1053	0	971	0	846	163	994	0	1050	0	974	0	1062	0	967	0	977	0	1035	0	977	0	971	0
4	944	0	951	0	1002	0	802	182	825	123	989	0	1034	0	1055	0	818	170	1017	0	796	147	1027	0	1011	0	1037	0	899	133	803	176	1023	0	972	0	1053	0	965	0
5	633	291	646	385	1011	0	636	371	736	281	816	155	767	229	849	128	522	497	855	135	807	158	827	183	509	524	768	228	886	124	834	147	748	246	726	243	672	344	678	274
6	931	0	863	121	872	132	1014	0	1064	0	1016	0	919	84	939	96	991	0	987	0	1004	0	865	125	1033	0	919	116	946	93	1006	0	835	101	1038	0	887	139	808	206
7	904	174	925	107	680	323	983	0	878	127	997	0	957	120	917	87	1079	0	876	102	957	0	844	135	993	0	882	110	807	241	807	153	761	251	956	0	888	153	776	213
8	932	0	1009	0	771	182	968	0	1016	0	813	182	836	148	1034	0	986	0	963	0	804	151	1012	0	944	0	1075	0	1001	0	1017	0	974	0	988	0	992	0	944	0
9	951	0	883	102	891	138	996	0	993	0	950	0	880	113	886	97	1028	0	1007	0	1020	0	839	156	998	0	925	116	893	95	953	0	910	111	1032	0	896	146	782	190
10	1071	0	868	100	823	115	978	0	1038	0	1033	0	907	104	957	118	940	0	999	0	998	0	848	125	1010	0	927	97	889	111	1049	0	952	105	993	0	805	142	817	238
11	944	0	1067	0	1021	0	835	194	830	131	1017	0	1010	0	959	0	844	203	1025	0	849	150	979	0	977	0	1031	0	929	126	817	172	969	0	993	0	963	0	1035	0
12	1004	0	993	0	812	200	980	0	1027	0	872	170	828	152	993	0	1003	0	1025	0	859	163	986	0	1046	0	1005	0	1006	0	938	0	967	0	945	0	978	0	1004	0
13	662	326	654	427	988	0	685	363	740	264	834	165	786	232	847	130	500	499	881	131	829	176	793	195	499	507	751	241	850	124	791	193	786	257	786	256	623	343	705	303
14	1031	0	958	0	958	0	818	176	818	147	996	0	1024	0	998	0	854	177	1053	0	863	162	1019	0	1005	0	1020	0	848	125	752	202	1005	0	976	0	976	0	1007	0
15	985	0	1029	0	771	180	1035	0	962	0	851	158	871	150	1025	0	978	0	1021	0	850	167	965	0	946	0	1001	0	993	0	1014	0	1083	0	1026	0	986	0	1087	0
16	675	334	652	432	993	0	630	307	730	260	831	162	766	243	860	131	500	492	898	137	875	167	768	191	470	478	735	235	866	106	811	186	725	213	721	274	644	353	739	298
17	997	0	994	0	798	184	998	0	994	0	873	177	816	154	1002	0	1021	0	1001	0	850	145	979	0	970	0	1053	0	983	0	960	0	967	0	991	0	988	0	995	0
18	667	324	609	396	965	0	675	337	731	247	886	155	738	242	872	120	525	540	951	123	862	161	749	199	506	448	748	254	830	129	809	162	784	212	683	261	645	347	771	270
19	610	298	597	399	981	0	645	364	691	234	896	153	718	242	888	110	506	475	862	127	886	156	808	212	498	533	739	226	847	115	813	172	765	229	701	266	624	363	736	246
20	1007	0	1020	0	1020	0	850	190	826	136	974	0	996	0	1025	0	807	219	937	0	825	176	950	0	985	0	1003	0	878	122	871	156	957	0	1012	0	1008	0	977	0
21	1016	0	854	129	955	0	1046	0	999	0	828	185	1013	0	1025	0	1018	0	883	124	997	0	787	183	719	258	869	120	951	0	1004	0	1014	0	714	253	784	199	1004	0
22	627	333	588	407	1035	0	689	369	718	261	875	157	735	229	857	119	520	527	888	155	782	165	846	175	513	506	756	216	848	132	822	201	721	217	729	265	601	366	709	284
23	998	0	887	117	1000	0	949	0	1013	0	958	0	917	113	1001	0	850	139	1033	0	998	0	998	0	1019	0	1008	0	1035	0	1054	0	825	114	938	0	961	0	1036	0
24	680	367	588	390	1029	0	638	347	695	236	800	153	741	254	898	120	533	520	926	134	847	159	798	157	467	454	758	243	868	143	796	175	767	260	724	255	629	354	715	260
25	1077	0	1008	0	829	206	1031	0	1030	0	868	147	871	152	982	0	994	0	991	0	850	162	1012	0	1004	0	953	0	1040	0	961	0	959	0	1031	0	1091	0	997	0
