gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	933	151	1044	0	1042	0	1021	0	954	0	962	0	974	0	1037	0	1026	0	990	0	992	0	860	157	982	0	1074	0	986	0	975	0	977	0	1028	0	1064	0	794	218
1	653	351	672	385	491	522	696	330	480	444	492	511	692	301	546	485	517	500	651	363	523	492	597	324	691	279	499	498	515	456	469	500	681	362	476	486	506	468	677	305
2	762	184	831	189	689	371	736	312	628	410	827	188	686	284	783	217	822	210	694	239	843	219	807	250	696	298	674	372	689	315	703	359	787	182	659	326	1035	0	728	292
3	660	329	822	201	524	504	708	320	658	400	588	354	694	289	493	487	610	377	694	243	495	511	774	227	693	300	484	506	492	470	592	401	614	343	547	424	497	492	711	313
4	781	210	797	171	631	331	996	0	830	154	787	177	1027	0	810	236	770	193	793	204	964	0	767	233	700	282	841	162	813	160	857	180	1004	0	857	146	1047	0	705	283
5	789	209	756	192	652	340	953	0	843	183	799	187	900	0	798	185	802	210	750	258	1013	0	732	263	726	275	845	184	805	138	860	158	1015	0	907	180	1061	0	706	298
6	793	195	765	196	514	510	670	300	624	407	594	409	715	290	602	417	793	202	758	236	589	388	777	216	704	252	482	513	595	404	641	294	679	349	636	309	683	280	730	278
7	635	318	659	311	485	501	684	279	500	519	492	497	701	282	480	486	469	429	624	339	531	467	657	371	703	280	489	505	484	460	471	486	634	344	494	515	452	469	712	306
8	734	213	812	197	665	347	999	0	800	171	784	176	997	0	788	200	815	226	752	233	987	0	756	240	706	285	880	147	869	162	850	174	980	0	815	159	971	0	719	289
9	659	338	621	365	519	507	692	280	533	475	537	537	705	310	521	463	482	547	672	388	525	496	643	362	727	274	519	503	501	466	477	530	614	362	476	497	501	526	718	273
10	769	196	829	200	650	327	932	0	753	164	781	193	942	0	795	212	756	234	772	224	987	0	780	219	760	285	811	149	813	137	866	160	1009	0	798	168	984	0	704	273
11	734	220	780	218	669	336	951	0	821	186	785	172	1020	0	801	242	812	204	786	203	1000	0	811	251	699	275	783	176	813	144	836	173	997	0	863	164	952	0	696	264
12	668	326	805	179	496	496	717	305	604	392	646	388	696	275	467	469	645	342	758	247	484	514	768	246	721	272	512	489	517	483	597	370	634	405	594	387	482	479	751	282
13	630	328	666	292	469	503	449	484	495	493	666	290	553	515	550	484	716	304	511	502	538	502	662	379	502	496	555	504	519	523	519	470	488	480	511	512	498	536	736	251
14	670	354	657	344	499	467	693	287	522	521	534	494	682	269	484	475	536	512	647	355	478	458	596	329	713	271	499	477	487	497	508	518	611	355	526	535	472	485	704	279
15	622	346	680	323	481	542	725	303	527	492	476	462	710	327	510	504	523	525	640	336	499	481	610	366	714	283	522	496	523	482	504	518	682	376	481	480	466	546	724	279
16	942	0	980	0	1040	0	1039	0	940	0	1003	0	1020	0	834	206	1010	0	1000	0	989	0	767	255	1027	0	934	0	825	160	989	0	1056	0	843	168	964	0	1020	0
17	880	173	797	205	826	129	962	0	808	191	815	170	1008	0	779	177	793	223	948	0	1048	0	777	227	730	297	855	158	814	150	991	0	966	0	835	140	974	0	728	253
18	811	220	760	193	492	484	682	311	631	358	578	406	707	326	637	391	752	204	826	246	646	386	738	242	706	280	493	466	533	424	677	330	662	377	671	337	705	316	697	268
19	813	222	812	219	644	362	970	0	802	182	769	182	1008	0	739	249	782	214	724	231	1021	0	753	220	720	292	768	172	838	140	835	198	977	0	829	191	1025	0	693	280
