#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.156652360515	0.171153846154	0.0	0.0	0.153	0.0	0.131944444444	0.153249272551	0.0	0.0
1	0	0.0	0.133204633205	0.0	0.0	0.0	0.242162162162	0.0	0.0	0.0	0.0
2	0	0.14314516129	0.0	0.213359920239	0.133468149646	0.0	0.0	0.0	0.0	0.0	0.0
3	0	0.0	0.148223350254	0.0	0.0	0.0	0.254756871036	0.0	0.0	0.0	0.0
4	0	0.128998968008	0.0	0.204498977505	0.134419551935	0.0	0.0	0.0	0.0	0.0	0.0
5	0	0.131878557875	0.0	0.192607003891	0.152064451158	0.0	0.0	0.0	0.0	0.0	0.0
6	0	0.146825396825	0.0	0.197543500512	0.165057915058	0.0	0.0	0.0	0.0	0.0	0.0
7	0	0.126506024096	0.0	0.189688715953	0.135051546392	0.0	0.0	0.0	0.0	0.0	0.0
8	0	0.140733399405	0.165128205128	0.0	0.0	0.129909365559	0.0	0.128672745694	0.139215686275	0.0	0.0
9	0	0.0	0.1982160555	0.117125984252	0.145833333333	0.0953367875648	0.0	0.128024193548	0.109343936382	0.0	0.260912698413
10	0	0.0	0.0	0.0	0.0	0.109561752988	0.0	0.142411642412	0.0	0.286720321932	0.255178907721
11	0	0.0	0.15625	0.0	0.0	0.0	0.238235294118	0.0	0.0	0.0	0.0
12	0	0.0	0.0	0.0	0.0	0.148112294288	0.0	0.125246548323	0.0	0.285288270378	0.272552783109
13	0	0.0	0.0	0.0	0.0	0.134095634096	0.0	0.152109911678	0.0	0.297	0.252988047809
14	0	0.156374501992	0.16	0.0	0.0	0.140973630832	0.0	0.132633587786	0.148958333333	0.0	0.0
15	0	0.0	0.183084577114	0.0	0.0	0.0	0.220424671385	0.0	0.0	0.0	0.0
16	0	0.134653465347	0.164772727273	0.0	0.0	0.138860103627	0.0	0.136580706781	0.163672654691	0.0	0.0
17	0	0.0	0.132239382239	0.0	0.0	0.0	0.271341463415	0.0	0.0	0.0	0.0
18	0	0.0	0.0	0.0	0.0	0.119842829077	0.0	0.126242544732	0.0	0.278756476684	0.25076142132
19	0	0.0	0.163424124514	0.0	0.0	0.0	0.246187363834	0.0	0.0	0.0	0.0
20	0	0.0	0.142188961646	0.0	0.0	0.0	0.261224489796	0.0	0.0	0.0	0.0
21	0	0.0	0.152064451158	0.0	0.0	0.0	0.239495798319	0.0	0.0	0.0	0.0
22	0	0.0	0.133333333333	0.0	0.0	0.0	0.249751243781	0.0	0.0	0.0	0.0
23	0	0.0	0.148688046647	0.0	0.0	0.0	0.230538922156	0.0	0.0	0.0	0.0
24	0	0.0	0.185831622177	0.147177419355	0.176530612245	0.135902636917	0.0	0.132291666667	0.0959488272921	0.0	0.23786407767
25	0	0.0	0.164569215876	0.0	0.0	0.0	0.237191650854	0.0	0.0	0.0	0.0
26	0	0.0	0.0	0.124095139607	0.0	0.0	0.0	0.0	0.0961538461538	0.0	0.0
27	0	0.137051039698	0.0	0.206409048068	0.132352941176	0.0	0.0	0.0	0.0	0.0	0.0
28	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29	0	0.140718562874	0.0	0.186868686869	0.137113402062	0.0	0.0	0.0	0.0	0.0	0.0
30	0	0.0	0.150053590568	0.0	0.0	0.0	0.256689791873	0.0	0.0	0.0	0.0
31	0	0.0	0.151484135107	0.0	0.0	0.0	0.26243902439	0.0	0.0	0.0	0.0
32	0	0.0	0.0	0.0	0.0	0.108542713568	0.0	0.134577603143	0.0	0.283185840708	0.2894482091
33	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34	0	0.0	0.160320641283	0.0	0.0	0.0	0.224101479915	0.0	0.0	0.0	0.0
35	0	0.0	0.163829787234	0.0	0.0	0.0	0.284664830119	0.0	0.0	0.0	0.0
36	0	0.0	0.0	0.0960989533777	0.0	0.0	0.0	0.0	0.0947580645161	0.0	0.0
37	0	0.133843212237	0.0	0.190769230769	0.137711864407	0.127906976744	0.244918699187	0.0	0.148330058939	0.0	0.0
38	0	0.0	0.167846309403	0.0	0.0	0.0	0.238317757009	0.0	0.0	0.0	0.0
