gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	8417	1674	9899	0	5011	4923	8853	1095	8812	1225	7741	2289	7547	2291	8319	1733	8700	1207	6921	2970	7719	2200	8502	1384	8710	1416	9840	0	10076	0
1	8078	1819	6328	3687	9971	0	8861	1174	6229	3611	7270	2690	7401	2607	8126	1911	7460	2465	10112	0	8680	1443	6356	3563	6393	3658	6268	3662	10148	0
2	8017	1908	8243	1855	9957	0	8827	1201	7439	2396	9798	0	8594	1365	10112	0	9050	997	9943	0	9973	0	8411	1530	6395	3679	8119	1806	9827	0
3	8223	1896	7996	1889	10009	0	9987	0	7651	2389	9919	0	8515	1376	10138	0	9980	0	9940	0	9924	0	8514	1500	6294	3635	8115	1811	9981	0
4	8054	1810	6385	3658	9930	0	7206	2766	6206	3764	7278	2713	7448	2754	8203	1867	6225	3816	7992	1955	7141	2763	6420	3591	6408	3746	6478	3572	7085	3011
5	8353	1637	9988	0	5122	5087	8870	1120	8841	1191	7735	2327	7689	2291	8163	1724	8825	1216	7097	3060	7800	2173	8741	1425	8557	1365	10113	0	9935	0
6	8124	1879	6526	3639	10045	0	7183	2803	6267	3786	7313	2717	7296	2693	8146	1803	6222	3776	8101	1959	7093	2811	6422	3658	6362	3610	6412	3567	6983	3114
7	10081	0	9866	0	8097	1851	9893	0	8800	1253	9981	0	8815	1279	8298	1697	9965	0	10145	0	9953	0	9830	0	10003	0	9973	0	10015	0
8	8350	1426	10115	0	10053	0	8956	1012	9956	0	9957	0	9989	0	9957	0	10068	0	10020	0	9953	0	10032	0	9963	0	9906	0	8019	1843
9	10159	0	10166	0	8101	1806	9963	0	8883	1249	9839	0	8698	1235	8252	1674	10053	0	10035	0	9929	0	9984	0	9906	0	10136	0	9795	0
10	8033	1865	6380	3601	9992	0	7100	2839	6160	3807	7200	2742	7391	2611	8050	1922	6332	3777	7940	1958	7193	2786	6441	3642	6367	3648	6457	3528	6989	3010
11	8474	1591	9947	0	4999	5041	9016	1111	8552	1323	7635	2385	7790	2390	8347	1696	8744	1307	6956	3020	7769	2231	8746	1348	8577	1342	9936	0	9820	0
12	8060	1899	8108	1887	9983	0	8976	1231	7602	2430	10059	0	8621	1293	10075	0	8953	980	9950	0	10031	0	8481	1598	6261	3648	8101	1835	9826	0
13	8079	1887	7976	1825	9957	0	9971	0	7518	2408	10100	0	8411	1376	10138	0	10010	0	9929	0	10078	0	8514	1544	6396	3599	8275	1788	10092	0
14	7998	1793	6366	3568	9975	0	8923	1207	6161	3706	7246	2692	7273	2582	8149	1800	7372	2424	10032	0	8536	1414	6322	3660	6378	3716	6403	3683	10115	0
15	8293	1705	9892	0	5044	5088	8886	1123	8792	1296	7786	2350	7862	2396	8294	1743	8682	1164	6915	3002	7634	2134	8637	1383	8562	1356	10076	0	10143	0
16	8326	1851	8239	1877	10104	0	8735	1175	7586	2436	9948	0	8608	1346	9772	0	9024	966	9955	0	10022	0	8417	1567	6329	3660	8310	1886	9995	0
17	8089	1905	6419	3683	10027	0	8837	1239	6353	3866	7348	2655	7449	2663	8125	1872	7576	2455	10092	0	8676	1403	6362	3686	6319	3633	6403	3633	10162	0
18	8144	1867	8091	1904	9865	0	10150	0	7551	2436	9946	0	8611	1301	9993	0	10019	0	9925	0	9915	0	8503	1576	6352	3602	8046	1795	9975	0
19	9971	0	10072	0	8102	1928	9936	0	8906	1260	10063	0	8735	1147	8305	1699	10161	0	10009	0	10054	0	10216	0	10033	0	9986	0	9923	0
20	8147	1800	7997	1803	9927	0	9783	0	7402	2466	10267	0	8707	1369	10137	0	9944	0	9983	0	9949	0	8368	1570	6464	3624	8142	1840	10017	0
21	8098	1857	8183	1847	10019	0	8818	1203	7597	2349	9909	0	8420	1355	10053	0	8916	939	10001	0	9884	0	8448	1522	6262	3676	8136	1857	10125	0
22	8272	1598	9838	0	5157	4967	8774	1178	8802	1262	7773	2236	7586	2330	8223	1693	8620	1207	6960	3057	7829	2133	8577	1393	8721	1325	10027	0	10063	0
23	8158	1907	8101	1819	9978	0	10313	0	7609	2367	10012	0	8657	1394	9912	0	9945	0	9995	0	10056	0	8418	1488	6346	3500	8084	1825	9951	0
24	8176	1829	8151	1846	9756	0	10030	0	7728	2346	10026	0	8744	1356	10079	0	9918	0	10022	0	9908	0	8530	1576	6192	3622	8153	1867	10043	0
25	8191	1861	6295	3623	9999	0	8910	1227	6229	3665	7281	2682	7448	2651	8203	1812	7535	2450	9881	0	8497	1425	6351	3597	6252	3684	6294	3580	9988	0
26	8161	1872	6254	3601	10079	0	8749	1145	6217	3838	7334	2806	7270	2674	8059	1848	7631	2336	9941	0	8655	1500	6086	3675	6367	3624	6485	3691	9971	0
27	8282	1669	10135	0	5050	4933	8731	1148	8807	1236	7598	2288	7548	2307	8311	1742	8878	1195	7130	3036	7832	2208	8758	1358	8713	1311	10146	0	9981	0
28	9942	0	9947	0	8278	1749	10120	0	10022	0	7645	2279	8916	1136	10067	0	8843	1262	8387	1757	8568	1185	9961	0	10228	0	10026	0	9946	0
29	8154	1888	8202	1921	10146	0	8810	1293	7584	2420	10110	0	8690	1399	10029	0	9185	999	10228	0	9945	0	8446	1592	6435	3580	8201	1918	10023	0
30	8124	1937	8124	1838	9937	0	9965	0	7559	2408	10246	0	8566	1346	10081	0	10032	0	10100	0	10014	0	8482	1490	6283	3785	8210	1895	10069	0
31	8029	1909	8174	1839	9827	0	8729	1146	7509	2439	10037	0	8709	1428	10022	0	8916	1006	10018	0	9930	0	8415	1600	6342	3658	8242	1905	10129	0
32	8316	1647	8583	1348	5141	4959	8916	1148	8834	1265	7754	2295	7709	2311	6899	3185	9038	1241	7108	2994	8079	2192	8716	1350	8582	1385	8556	1364	10033	0
33	8319	1612	10077	0	5020	5002	8720	1102	8810	1262	7769	2355	7630	2323	8361	1695	8914	1233	6904	3006	7774	2160	8785	1360	8698	1319	9914	0	10074	0
34	8237	1881	8109	1871	10037	0	8812	1174	7596	2497	9816	0	8597	1341	9890	0	8909	974	9992	0	10048	0	8484	1516	6469	3686	8164	1846	9878	0
35	8069	1824	6304	3658	9877	0	7103	2797	6325	3653	7379	2716	7264	2658	8007	1870	6156	3783	7887	1933	7146	2772	6474	3609	6478	3680	6312	3594	6970	3118
36	8143	1854	8265	1835	9915	0	8830	1161	7425	2469	10009	0	8707	1358	10073	0	9118	964	10133	0	9979	0	8405	1553	6244	3599	8155	1905	10136	0
37	8011	1894	8058	1791	10030	0	9010	1184	7627	2516	9985	0	8696	1317	10092	0	8984	975	9994	0	9999	0	8490	1587	6399	3657	8130	1923	10027	0
38	10004	0	10004	0	7986	1831	9920	0	8841	1242	9954	0	8678	1242	8331	1705	10039	0	9946	0	10163	0	9935	0	10029	0	9856	0	10033	0
39	8271	1874	6487	3732	10014	0	7123	2890	6320	3748	7158	2657	7183	2667	8163	1853	6215	3767	8103	1988	7392	2789	6208	3482	6351	3593	6386	3694	6902	3103
40	8408	1668	10037	0	5071	5081	9022	1177	8789	1222	7775	2323	7553	2426	8260	1728	8673	1116	6976	3058	7808	2172	8493	1354	8659	1369	10004	0	10055	0
41	10052	0	9900	0	8042	1875	10068	0	8710	1225	10012	0	8845	1216	8307	1646	9936	0	9910	0	9879	0	9957	0	9958	0	10045	0	10041	0
42	8121	1790	8126	1872	9940	0	9928	0	7714	2447	9945	0	8565	1292	10101	0	10132	0	9986	0	10085	0	8328	1474	6330	3694	8316	1808	9937	0
43	9944	0	9960	0	8241	1878	9967	0	8513	1239	10037	0	8760	1164	8195	1735	10183	0	10264	0	9939	0	9925	0	9920	0	9915	0	9944	0
44	8119	1842	6336	3543	10086	0	7133	2810	6138	3737	7215	2650	7369	2681	8303	1845	6161	3890	8093	1842	7065	2835	6359	3634	6320	3679	6351	3646	6951	3177
45	8354	1643	10000	0	4999	4988	8922	1163	8626	1253	7632	2229	7764	2300	8297	1739	8665	1238	7032	3043	7796	2181	8679	1373	8849	1350	9994	0	9968	0
