gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	9960	0	9907	0	9845	0	8714	1241	9894	0	9891	0	9961	0	10038	0	8899	1156	9839	0	9942	0	10018	0	8682	1230	10051	0	8549	1229
1	10093	0	8725	1336	10045	0	9947	0	10211	0	9993	0	8020	2074	7419	2593	10116	0	10064	0	10015	0	10048	0	10172	0	8301	1595	9930	0
2	7547	2556	8730	1270	5057	4916	6102	4019	8556	1468	7641	2496	6115	3781	5017	4977	7679	2329	7793	2259	7589	2535	10156	0	7491	2650	6798	3142	7162	2679
3	9867	0	8616	1274	8311	1617	8708	1302	9903	0	9962	0	6189	3749	4849	4999	10024	0	10111	0	10087	0	10039	0	8599	1291	8346	1550	10141	0
4	9880	0	10001	0	10018	0	8761	1261	10093	0	9943	0	10229	0	9841	0	8940	1075	9809	0	9985	0	10074	0	8859	1219	10002	0	8753	1266
5	10046	0	9924	0	9995	0	9834	0	9144	857	9995	0	8966	1189	10068	0	9975	0	10021	0	9938	0	9961	0	9268	824	9920	0	9239	820
6	9930	0	8760	1301	8373	1582	8681	1293	9932	0	10057	0	6272	3852	5071	5141	10054	0	10095	0	10075	0	9942	0	8747	1276	8376	1515	9955	0
7	10076	0	10194	0	10120	0	10006	0	9212	859	9988	0	8618	1198	9967	0	9869	0	9937	0	9926	0	9996	0	9191	794	10087	0	9067	886
8	9906	0	8934	1056	9776	0	8901	1045	8875	1171	9962	0	9941	0	9790	0	9976	0	10113	0	9920	0	9969	0	9940	0	9986	0	10084	0
9	10001	0	9896	0	8281	1674	7305	2555	8521	1421	7486	2518	9908	0	9989	0	7633	2263	7724	2258	10166	0	9932	0	8768	1258	8547	1596	7217	2630
10	7449	2451	8613	1280	9991	0	10271	0	9153	881	7507	2625	8790	1183	9970	0	8857	1285	10087	0	9957	0	9850	0	9016	863	9964	0	7682	2316
11	10081	0	8731	1274	8378	1639	8846	1367	9968	0	9880	0	6201	3788	4909	5023	9926	0	9916	0	10132	0	9986	0	8755	1328	8594	1538	10024	0
12	7459	2557	8715	1288	5001	5080	6065	3876	8683	1500	7585	2540	6214	3910	5008	4872	7781	2410	7832	2251	7343	2457	10149	0	7385	2532	6916	3109	7335	2701
13	7513	2480	8664	1330	9969	0	9865	0	9091	915	7273	2531	8793	1165	9866	0	8823	1231	10220	0	9957	0	9871	0	9144	807	9933	0	7741	2353
14	7473	2505	8598	1286	4972	5060	6140	4027	8561	1423	7593	2405	6225	3781	4958	4874	7791	2352	7895	2260	7496	2431	10059	0	7425	2546	6974	3212	7340	2683
15	9990	0	8682	1278	8470	1584	8650	1340	10127	0	10096	0	6315	3781	4918	5024	9916	0	10012	0	9967	0	9946	0	8768	1316	8461	1549	9865	0
16	9899	0	10110	0	10141	0	9895	0	9151	917	10021	0	8836	1215	9736	0	9875	0	9895	0	9920	0	10151	0	9206	833	10012	0	9016	896
17	9913	0	10114	0	10006	0	8683	1288	10109	0	10031	0	10055	0	10093	0	8992	1116	9942	0	10038	0	9835	0	8751	1243	10079	0	8705	1256
18	10008	0	9114	1011	9948	0	8770	1013	8801	1130	10177	0	10182	0	10102	0	10075	0	9958	0	9902	0	10064	0	10159	0	10061	0	9956	0
19	9984	0	9843	0	9834	0	9958	0	9087	900	10185	0	8742	1228	10039	0	10119	0	9841	0	10003	0	10024	0	9047	828	9722	0	9167	856
20	7402	2538	8635	1257	4996	4993	5879	3867	8651	1436	7595	2405	6186	3768	5124	5014	7855	2239	7602	2272	7491	2495	9813	0	7427	2416	6824	3216	7311	2709
21	9977	0	8643	1310	9988	0	10003	0	9820	0	9995	0	8213	1948	7489	2624	9935	0	10101	0	10052	0	9999	0	10005	0	8539	1617	10009	0
22	9967	0	9786	0	8348	1642	7317	2572	8519	1424	7428	2462	10020	0	9943	0	7502	2303	7839	2219	9877	0	10069	0	8801	1275	8610	1504	7250	2619
23	10126	0	10015	0	10096	0	8755	1294	9829	0	9924	0	10078	0	10011	0	8915	1103	9885	0	9892	0	9953	0	8703	1191	10054	0	8775	1296
24	10069	0	9880	0	9814	0	8621	1314	9812	0	9878	0	10134	0	10037	0	8794	1115	9970	0	10088	0	9986	0	8787	1228	9838	0	8829	1262
25	9991	0	10131	0	10048	0	8580	1246	9883	0	9923	0	10051	0	9904	0	8933	1081	10038	0	9972	0	10101	0	8755	1195	10098	0	8655	1356
26	9816	0	10026	0	9967	0	8574	1283	9981	0	10066	0	10085	0	10145	0	8927	1087	10059	0	9986	0	9976	0	8719	1264	10110	0	8786	1243
27	10081	0	8904	986	9957	0	9047	1091	8890	1154	10052	0	10057	0	10160	0	10037	0	9831	0	9932	0	9939	0	10001	0	10125	0	10065	0
28	9906	0	10140	0	10027	0	8641	1279	10029	0	9868	0	9995	0	9774	0	8845	1050	10093	0	9887	0	10003	0	8865	1178	10104	0	8933	1240
29	10031	0	9829	0	9885	0	8736	1369	9880	0	10074	0	10132	0	9978	0	9097	1140	9920	0	9907	0	10232	0	8654	1232	9998	0	8613	1275
30	7397	2538	8660	1322	4902	4913	6145	3913	8355	1488	7495	2425	6114	3780	4998	5072	7856	2320	7731	2257	7512	2538	10125	0	7614	2613	6851	3139	7184	2592
31	10087	0	8690	1262	8435	1630	8824	1324	9782	0	10145	0	6275	3850	4893	5063	9861	0	10017	0	10073	0	9844	0	8611	1311	8377	1551	9921	0
32	7384	2500	8692	1287	5026	5019	6112	3963	8419	1407	7577	2417	6196	3833	5105	4984	7583	2240	7677	2315	7415	2542	9888	0	7491	2575	6886	3075	7279	2745
33	9939	0	8719	1272	10023	0	10030	0	10226	0	9945	0	7930	1932	7443	2495	9877	0	10080	0	9948	0	10080	0	10072	0	8463	1554	10005	0
34	10069	0	9935	0	9902	0	8839	1237	10012	0	10068	0	10106	0	9927	0	8881	1085	10012	0	10104	0	10149	0	8711	1264	10020	0	8754	1297
35	10027	0	8724	1331	8362	1553	8674	1350	9971	0	9986	0	6218	3716	4971	4872	10139	0	10074	0	9980	0	10166	0	8646	1283	8522	1586	9951	0
36	7577	2407	8631	1301	9891	0	10121	0	9015	887	7435	2619	8698	1159	9804	0	8630	1195	10044	0	10109	0	10184	0	9258	840	10083	0	7522	2262
37	9900	0	8900	1262	10147	0	9800	0	10025	0	9969	0	8061	2002	7494	2584	10096	0	10035	0	9892	0	9977	0	9915	0	8490	1628	10042	0
38	10153	0	8860	1299	10132	0	9943	0	9975	0	10038	0	8005	1975	7482	2561	9993	0	10132	0	9943	0	10002	0	10050	0	8458	1631	9964	0
39	10010	0	8740	1285	8366	1565	8560	1281	10099	0	9886	0	6234	3914	5128	5002	10087	0	9952	0	10148	0	9924	0	8633	1363	8298	1591	9819	0
40	9950	0	8641	1317	8543	1551	8729	1307	10122	0	10099	0	6109	3833	4945	4982	10073	0	10078	0	9996	0	10019	0	8712	1335	8267	1636	9906	0
41	9956	0	10166	0	9943	0	9951	0	9234	893	9803	0	8989	1132	9977	0	10011	0	9990	0	10156	0	10075	0	9203	809	9953	0	9043	906
42	10177	0	8682	1352	9862	0	9860	0	10004	0	9821	0	8142	1986	7335	2588	9950	0	10048	0	9849	0	10089	0	10089	0	8269	1550	10028	0
43	10053	0	10169	0	10085	0	9970	0	9244	898	10014	0	8841	1235	9918	0	10023	0	10037	0	9911	0	9923	0	9152	827	10073	0	9020	912
44	10046	0	9869	0	8229	1637	7307	2615	8444	1522	7675	2446	10118	0	9916	0	7667	2255	7789	2228	10033	0	10161	0	8689	1215	8346	1511	7253	2703
45	10009	0	10056	0	10125	0	8733	1288	10031	0	10070	0	10035	0	9916	0	9018	1092	10024	0	10149	0	10025	0	8775	1300	9893	0	8623	1301
46	10025	0	10040	0	9959	0	8584	1293	9994	0	10281	0	9817	0	10003	0	9007	1160	9984	0	10151	0	10062	0	8726	1223	10006	0	8612	1357
47	10057	0	9915	0	10055	0	8816	1276	9804	0	9880	0	9989	0	9985	0	8859	1095	9998	0	9976	0	9944	0	8765	1242	10161	0	8800	1244
48	9883	0	9983	0	10180	0	9908	0	9182	921	9959	0	8911	1171	10078	0	10167	0	9808	0	10206	0	10021	0	9182	847	10070	0	9249	917
49	9940	0	10071	0	10027	0	9971	0	9157	929	10085	0	8730	1184	9944	0	10128	0	9752	0	9998	0	10078	0	9198	831	9979	0	8923	856
50	9893	0	10041	0	10162	0	8811	1288	10111	0	9957	0	10089	0	10064	0	8960	1165	9962	0	10127	0	10061	0	8667	1215	10031	0	8886	1295
51	10167	0	9003	1000	10113	0	8943	1048	8672	1158	9918	0	10126	0	10068	0	9804	0	10126	0	9980	0	10070	0	10111	0	10037	0	9944	0
52	9947	0	9781	0	9916	0	8648	1241	10000	0	10055	0	10110	0	10163	0	8809	1085	10051	0	9818	0	10012	0	8714	1237	9884	0	8647	1277
53	9897	0	10066	0	9973	0	8716	1165	10082	0	10153	0	9897	0	9845	0	8974	1107	9907	0	10069	0	10038	0	8723	1272	10052	0	8627	1347
54	7614	2520	7389	2676	4967	5148	5877	4066	7013	3041	7676	2472	6198	3703	4918	4978	6308	3801	4992	5097	5087	5116	4912	5003	5899	4196	4988	4931	7258	2742
55	10120	0	9977	0	9992	0	8873	1244	10089	0	10142	0	9980	0	10021	0	8940	1113	10048	0	10012	0	9945	0	8667	1221	9966	0	8749	1242
56	7393	2518	8892	1262	5204	5023	6183	3933	8573	1478	7437	2504	6161	3863	5070	4921	7650	2364	7788	2351	7485	2477	10153	0	7526	2563	6941	3214	7549	2631
57	10074	0	9976	0	8473	1630	7532	2707	8600	1478	7597	2414	9918	0	10013	0	7758	2284	7795	2288	10027	0	9978	0	8781	1257	8540	1458	7303	2655
58	10031	0	10041	0	10021	0	8782	1280	9885	0	10036	0	10023	0	10179	0	8930	1142	9912	0	10032	0	10060	0	8739	1286	9970	0	8860	1279
59	10133	0	10217	0	9857	0	8736	1313	10027	0	10003	0	9885	0	10092	0	8894	1145	9939	0	10108	0	10009	0	8868	1286	10057	0	8711	1326
60	10141	0	8785	1275	10030	0	9801	0	9802	0	10000	0	8181	1940	7371	2434	9949	0	10183	0	9895	0	9893	0	9971	0	8511	1546	10022	0
61	10048	0	8707	1352	10162	0	10053	0	8635	1572	9980	0	10057	0	9853	0	9893	0	10007	0	7674	2447	7714	2313	10160	0	10130	0	10071	0
62	9915	0	9756	0	9892	0	10006	0	9040	884	10052	0	8849	1154	9970	0	9921	0	10153	0	10007	0	9942	0	9153	845	9986	0	9222	933
63	10032	0	10024	0	9791	0	9960	0	9175	882	10004	0	8904	1164	10062	0	9867	0	9918	0	9814	0	9888	0	8947	844	10149	0	9253	832
64	10008	0	10062	0	10104	0	8819	1240	9894	0	10066	0	9927	0	10127	0	8909	1133	10112	0	10017	0	9945	0	8738	1212	10056	0	8690	1265
65	9778	0	10058	0	10029	0	8693	1294	10130	0	9964	0	10067	0	10057	0	8994	1089	10162	0	10002	0	9907	0	8702	1208	9919	0	8669	1301
66	10106	0	10089	0	9980	0	8753	1286	9876	0	9956	0	10146	0	10033	0	8960	1089	9898	0	10036	0	9931	0	8730	1285	9951	0	8708	1312
67	9995	0	8589	1350	8408	1571	8678	1257	9963	0	9949	0	6312	3770	4958	4913	9948	0	9837	0	10214	0	9976	0	8737	1307	8423	1551	10121	0
68	10105	0	8730	1338	8471	1614	8608	1328	9903	0	10020	0	6181	3759	4884	5034	10065	0	9986	0	9941	0	10050	0	8724	1291	8356	1544	9955	0
69	10152	0	9997	0	10020	0	10156	0	9126	863	10083	0	8652	1214	9948	0	9935	0	10014	0	10101	0	9963	0	9422	788	10016	0	9192	879
70	10102	0	10055	0	9894	0	8910	1210	9940	0	9770	0	9849	0	10007	0	9015	1120	9918	0	10044	0	9961	0	8864	1232	9962	0	8716	1308
71	9917	0	8813	1277	8456	1598	8730	1305	9939	0	9812	0	6136	3866	4989	4871	10381	0	10136	0	9946	0	9973	0	8628	1262	8360	1566	10048	0
72	9891	0	9906	0	9909	0	8685	1308	9952	0	9907	0	9798	0	9967	0	8690	1093	10040	0	9924	0	9931	0	8741	1253	9828	0	8632	1315
73	9956	0	9941	0	10102	0	10043	0	9160	890	9979	0	8720	1210	9976	0	10215	0	9906	0	9845	0	9941	0	9187	803	9835	0	9021	899
74	9873	0	8583	1306	8438	1613	8664	1255	9960	0	9976	0	6322	3819	4900	5014	10014	0	10098	0	9992	0	10022	0	8648	1307	8341	1581	9923	0
75	10083	0	8650	1371	8440	1644	8687	1341	10007	0	9955	0	6041	3736	5103	4937	10056	0	10106	0	10120	0	10041	0	8703	1334	8379	1587	10090	0
76	9920	0	9982	0	8269	1611	7370	2662	8607	1447	7587	2449	9946	0	9886	0	7801	2331	7684	2290	10136	0	9882	0	8555	1256	8585	1619	7176	2628
77	9917	0	9976	0	10078	0	8735	1244	9991	0	9894	0	10131	0	10105	0	8876	1053	10016	0	9866	0	10050	0	8658	1274	9724	0	8925	1314
78	10014	0	9875	0	10231	0	8810	1282	9824	0	10073	0	10011	0	10068	0	8874	1130	10022	0	9940	0	10022	0	8744	1271	9895	0	8459	1311
79	9923	0	9994	0	9936	0	8744	1248	10039	0	9991	0	9957	0	9882	0	8970	1163	10002	0	10072	0	10063	0	8837	1204	9987	0	8769	1297
80	9846	0	10157	0	10045	0	8719	1294	9967	0	10047	0	9996	0	9889	0	8895	1151	10130	0	9947	0	9925	0	8706	1270	9981	0	8724	1270
81	10091	0	9925	0	10009	0	8758	1258	9917	0	10171	0	9973	0	10051	0	9016	1034	9945	0	9897	0	10184	0	8779	1270	9901	0	8739	1294
82	10042	0	8692	1311	8527	1612	8661	1293	10038	0	10094	0	6152	3808	4993	5085	9828	0	10018	0	10032	0	10009	0	8908	1306	8507	1517	10119	0
83	10009	0	10076	0	10039	0	9849	0	9077	913	9993	0	8853	1102	9896	0	9979	0	10017	0	10071	0	9974	0	9176	843	10007	0	9088	873
84	9817	0	8994	950	9994	0	8951	1074	8878	1136	10020	0	9967	0	9947	0	9880	0	10031	0	10050	0	9920	0	10061	0	9925	0	10141	0
85	7457	2481	8676	1307	5119	5095	6038	4029	8471	1414	7667	2467	6201	3937	5062	5024	7754	2325	7775	2211	7576	2489	9850	0	7516	2487	6976	2992	7396	2642
86	9968	0	9835	0	9918	0	9962	0	9085	891	10000	0	8851	1167	10017	0	10025	0	10019	0	9935	0	10032	0	9162	806	9942	0	9261	856
87	10018	0	9957	0	9822	0	8683	1294	10012	0	10011	0	10180	0	10030	0	8908	1132	10077	0	10036	0	9959	0	8880	1264	10243	0	8762	1277
88	10114	0	10034	0	10053	0	10165	0	9109	895	10005	0	8969	1198	10007	0	10018	0	9904	0	10062	0	10133	0	9173	841	10042	0	9246	837
89	10042	0	8761	1287	8365	1642	8633	1275	10040	0	9868	0	6220	3714	4927	4922	10025	0	9819	0	9901	0	10002	0	8776	1319	8418	1557	10091	0
90	7492	2430	8611	1302	10010	0	10089	0	9113	898	7543	2560	8819	1156	9993	0	8697	1218	9752	0	9928	0	9998	0	9187	829	10078	0	7664	2258
91	10114	0	9882	0	10087	0	8722	1310	9998	0	9966	0	10111	0	9825	0	8942	1132	10086	0	9861	0	10006	0	8934	1243	10111	0	8694	1358
92	10067	0	9945	0	9797	0	8737	1232	9870	0	9875	0	10090	0	10134	0	8797	1193	10016	0	10087	0	10133	0	8754	1247	9870	0	8692	1329
