gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	10125	0	10039	0	8582	1529	10070	0	9901	0	9108	960	8751	1158	9009	1047	10028	0	8771	1138	10152	0	8616	1444	10113	0	8827	1200	10045	0
1	10053	0	7776	2387	8273	1891	9921	0	8164	1901	9961	0	7914	2056	8768	1225	10002	0	8792	1271	9230	1119	8218	1701	4983	5009	7889	2120	7322	2610
2	9936	0	10015	0	10062	0	9872	0	8254	1662	9920	0	10091	0	10211	0	7032	2881	10063	0	10022	0	10026	0	9966	0	9917	0	10166	0
3	10032	0	10181	0	8687	1504	10019	0	10008	0	9113	969	8778	1282	8938	1032	10101	0	8931	1116	10202	0	8532	1464	9852	0	8793	1207	9917	0
4	9944	0	9936	0	10145	0	10008	0	8550	1454	8717	1339	8176	1658	10075	0	9908	0	9936	0	8797	1324	9913	0	9849	0	8194	1722	10013	0
5	9856	0	9948	0	9919	0	6979	3012	9943	0	8595	1468	9930	0	8401	1664	9973	0	9905	0	8530	1382	9774	0	9918	0	9906	0	7598	2360
6	10028	0	9912	0	10069	0	9933	0	8459	1456	8814	1348	8475	1734	9838	0	10029	0	10003	0	8690	1255	10081	0	9957	0	8308	1735	10027	0
7	10025	0	10072	0	8398	1551	9980	0	9927	0	9204	881	8916	1220	8892	1100	9861	0	8999	1078	9923	0	8579	1439	10086	0	8785	1182	10023	0
8	10088	0	10028	0	9863	0	7094	3010	10230	0	8348	1468	9898	0	8420	1666	10158	0	9980	0	8619	1453	9816	0	9995	0	10069	0	7555	2382
9	9904	0	9986	0	10219	0	6960	3029	9822	0	8580	1477	9971	0	8297	1678	9906	0	9988	0	8613	1437	10054	0	9963	0	9945	0	7774	2414
10	9947	0	9865	0	8420	1557	9885	0	10020	0	9008	948	8871	1285	8774	1100	9961	0	8876	1122	9860	0	8637	1553	9965	0	8724	1170	10077	0
11	9902	0	10186	0	9904	0	6890	3023	9890	0	8623	1448	10009	0	8285	1659	9932	0	10077	0	8664	1428	10051	0	9896	0	9866	0	7470	2393
12	10123	0	10137	0	8245	1602	9983	0	10113	0	9105	974	8841	1246	9022	1041	10216	0	8812	1072	9869	0	8652	1416	10085	0	8821	1238	10056	0
13	10209	0	10084	0	8423	1499	10187	0	9848	0	9195	1002	8748	1202	8927	1022	10062	0	9052	1130	9949	0	8508	1493	10169	0	8703	1235	10009	0
14	8691	1452	7372	2594	9993	0	10138	0	9893	0	8784	1214	9911	0	10040	0	10003	0	10043	0	10278	0	8204	1852	10165	0	9958	0	9991	0
15	10003	0	9863	0	10271	0	6876	3044	10081	0	8461	1482	9946	0	8306	1626	10028	0	9921	0	8560	1390	10041	0	9896	0	10041	0	7663	2397
16	10032	0	9910	0	10025	0	10137	0	8398	1607	9945	0	9993	0	9875	0	7048	2962	10086	0	10222	0	10017	0	10029	0	9896	0	9872	0
17	9971	0	9940	0	10157	0	9853	0	8586	1544	8714	1275	8281	1734	9964	0	9961	0	9956	0	8775	1287	10081	0	10012	0	8322	1650	10104	0
18	10061	0	10079	0	9860	0	7013	2969	10112	0	8616	1556	9916	0	8208	1614	9797	0	9861	0	8527	1436	9816	0	9938	0	10081	0	7756	2473
19	9770	0	10178	0	10163	0	7094	3006	10089	0	8586	1449	10101	0	8290	1634	9976	0	10028	0	8540	1482	9956	0	9910	0	9980	0	7619	2439
20	9952	0	9995	0	10018	0	10204	0	8351	1546	9798	0	10150	0	9940	0	7003	2975	10053	0	10019	0	9952	0	10007	0	9968	0	9957	0
21	9898	0	9861	0	8417	1600	9969	0	9949	0	9018	942	8867	1171	9037	1047	9948	0	9001	1116	9959	0	8603	1466	9951	0	8713	1204	10161	0
22	8439	1478	7365	2619	10126	0	9912	0	10100	0	8613	1188	10107	0	10011	0	9832	0	9880	0	9930	0	8145	1885	10063	0	10068	0	10098	0
23	9960	0	10142	0	8319	1564	9907	0	10127	0	8951	910	8682	1186	8767	1034	10161	0	8859	1054	9831	0	8621	1463	10128	0	8711	1229	9912	0
24	9927	0	10020	0	9932	0	7059	2953	10076	0	8609	1511	9882	0	8212	1643	9875	0	9909	0	8558	1391	9927	0	9986	0	9832	0	7669	2413
25	9960	0	10050	0	8464	1549	10031	0	10037	0	8990	942	8678	1229	8794	1042	9975	0	8986	1083	10027	0	8493	1512	9916	0	8779	1250	9942	0
26	10022	0	10129	0	9935	0	9886	0	8425	1633	10032	0	9963	0	10048	0	7098	2969	9942	0	9943	0	10147	0	9857	0	9954	0	10222	0
27	10094	0	7590	2460	8179	1848	10027	0	8163	1840	10101	0	7722	2053	8726	1250	10005	0	8761	1324	8970	1067	8534	1781	5087	4868	7956	2081	7438	2630
28	9802	0	7550	2370	8238	1813	10154	0	8160	1824	10109	0	7860	2106	8764	1215	9959	0	8739	1249	9078	1071	8344	1698	5006	5040	8072	2013	7441	2685
29	9974	0	7572	2345	8209	1904	10029	0	8097	1850	9863	0	8064	2098	8814	1270	10019	0	8799	1284	8923	1015	8178	1594	4972	5196	7924	2128	7427	2558
30	10007	0	10037	0	10123	0	6903	2916	9996	0	8582	1541	10072	0	8284	1633	9912	0	9969	0	8666	1433	10102	0	9975	0	9969	0	7586	2440
31	9856	0	7673	2431	8133	1836	10034	0	8003	1854	10089	0	8072	2107	8863	1214	9974	0	8663	1287	8961	1046	8374	1666	4895	5054	7791	2203	7398	2600
32	6866	3085	5120	5012	8270	1777	6954	3040	5058	4839	5948	4226	6185	3794	7067	2852	7088	2995	7041	2758	4994	4942	6378	3507	5067	5008	6108	3764	4967	5022
33	10058	0	10197	0	10030	0	10069	0	8431	1629	10013	0	9983	0	9918	0	7036	2939	10107	0	10176	0	10039	0	10167	0	9905	0	10039	0
34	6942	3039	4967	4940	8319	1742	7016	3026	5060	5072	6059	4053	6180	3751	7268	2819	7087	2955	7141	2774	5000	4984	6519	3613	4933	5044	6399	3809	5085	4851
35	9838	0	9996	0	9858	0	9779	0	8403	1514	8649	1299	8356	1696	9861	0	10275	0	9962	0	8796	1196	9858	0	9940	0	8474	1659	9913	0
36	8429	1463	7449	2698	9962	0	9943	0	9766	0	8725	1182	10022	0	9993	0	9980	0	10095	0	9965	0	8099	1910	9920	0	10016	0	9882	0
37	9893	0	9884	0	9930	0	10041	0	8557	1584	9980	0	10125	0	10057	0	7083	2864	10164	0	10002	0	10096	0	9971	0	10001	0	9933	0
38	10135	0	10117	0	10035	0	10066	0	8037	1855	10077	0	7796	2083	9981	0	9950	0	10167	0	9980	0	9918	0	6952	2982	7888	2015	7344	2593
39	9949	0	10044	0	8521	1611	9830	0	10235	0	9187	1013	8755	1182	9090	1102	9890	0	8805	1068	9911	0	8514	1444	10124	0	8686	1180	10042	0
40	9966	0	7562	2394	8093	1895	10046	0	8172	1900	9933	0	7917	2117	8808	1207	10044	0	8702	1286	8999	1000	8299	1645	5037	5039	7898	2141	7328	2564
41	10055	0	7761	2416	8196	1887	10039	0	8076	1822	10028	0	8043	2070	8779	1239	10067	0	8808	1287	9050	1032	8415	1665	4871	5043	7769	2069	7228	2616
42	9796	0	9903	0	8356	1611	10137	0	9891	0	9044	941	8765	1204	8849	1039	10061	0	8930	1057	10077	0	8686	1368	9977	0	8821	1200	9714	0
43	8378	1430	7327	2633	10016	0	10215	0	10046	0	8772	1201	10078	0	10029	0	9909	0	9928	0	9957	0	8184	1860	9824	0	10007	0	9971	0
44	9919	0	7601	2352	8238	1811	9901	0	8115	1927	9884	0	8133	2060	8973	1292	10145	0	8750	1298	8926	1052	8204	1651	4985	4938	7857	2103	7339	2572
45	5022	4937	5078	5015	8151	1809	6998	2947	5006	4984	5861	4169	6279	3696	7244	2966	7158	3009	7196	2789	4976	5001	6542	3469	4914	5030	6292	3730	4973	5061
46	10110	0	9871	0	8291	1544	10022	0	10063	0	8999	962	8805	1213	9052	1076	10029	0	8760	1102	9891	0	8394	1426	10136	0	8625	1185	9932	0
47	6984	2939	4809	5032	8206	1807	6980	2933	4965	5099	5886	4180	6118	3658	7080	2815	7074	3002	7217	2851	4937	4976	6455	3596	4929	4950	6235	3832	5068	5021
48	9973	0	10118	0	10009	0	6964	3106	9870	0	8446	1469	10119	0	8271	1644	9917	0	9947	0	8659	1466	10048	0	10051	0	10020	0	7645	2300
49	9994	0	7581	2327	8166	1823	9862	0	8294	1876	10212	0	7870	2066	8788	1222	9879	0	8665	1268	8733	1033	8179	1749	4979	5044	7903	2091	7480	2488
50	9911	0	7610	2349	8227	1834	10159	0	8035	1931	9951	0	7977	2071	8894	1230	10058	0	8872	1255	9012	1067	8360	1689	4967	4993	8045	2026	7432	2559
51	10134	0	9995	0	10115	0	7001	2929	9988	0	8478	1545	9974	0	8443	1641	9859	0	10141	0	8538	1393	9987	0	9874	0	10149	0	7555	2400
