gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	9978	0	9975	0	10050	0	10082	0	8695	1279	9976	0	10017	0	10124	0	9940	0	10172	0	9997	0	10050	0	10029	0	10140	0	10108	0
1	10022	0	8763	1226	8835	1327	10114	0	10106	0	8974	1107	8373	1642	8426	1553	7798	2316	9967	0	8634	1171	9895	0	10006	0	9934	0	9967	0
2	10072	0	9756	0	10214	0	10063	0	10082	0	9847	0	10063	0	8355	1768	7766	2209	9904	0	8921	1135	10038	0	9931	0	9995	0	9971	0
3	10112	0	9914	0	9963	0	9913	0	10049	0	10089	0	10023	0	8223	1784	7656	2225	10056	0	8956	1152	10087	0	10141	0	10105	0	9870	0
4	9829	0	8386	1741	6365	3679	9996	0	10083	0	6847	3102	10006	0	10021	0	10180	0	10098	0	6928	2920	9955	0	7785	1957	9974	0	8516	1517
5	9903	0	8191	1728	6338	3610	10049	0	10113	0	7023	3090	10156	0	9969	0	10014	0	10004	0	6965	2979	10069	0	8149	2019	9906	0	8401	1504
6	9924	0	8179	1744	6314	3742	9939	0	10140	0	6858	3037	9985	0	9724	0	9938	0	10157	0	7121	2956	9989	0	7989	1879	9987	0	8430	1541
7	10039	0	10067	0	10005	0	9968	0	8567	1293	9846	0	9893	0	10067	0	9879	0	10098	0	10299	0	9991	0	10026	0	10020	0	9969	0
8	9797	0	9961	0	10129	0	10242	0	10155	0	10132	0	9890	0	8404	1806	7827	2325	10123	0	8767	1128	9844	0	10030	0	10103	0	10142	0
9	10127	0	9972	0	10099	0	10093	0	8799	1282	9944	0	9956	0	9894	0	10084	0	10014	0	10053	0	9934	0	10113	0	9888	0	9918	0
10	9856	0	8543	1734	6200	3763	10019	0	9958	0	6946	3068	10262	0	9851	0	9906	0	10068	0	7118	2989	9931	0	7998	1960	10067	0	8585	1582
11	10003	0	9993	0	9968	0	9962	0	8802	1249	10053	0	9947	0	9980	0	10045	0	9972	0	9998	0	10135	0	10024	0	9985	0	9987	0
12	9970	0	7853	2174	8655	1255	9978	0	9046	1047	7965	1916	7184	2982	8119	1695	7663	2283	8461	1544	8930	1099	9912	0	10011	0	9975	0	9137	865
13	9960	0	10011	0	10033	0	10140	0	10114	0	10049	0	9919	0	8113	1704	7697	2359	9951	0	8864	1179	9751	0	9880	0	10099	0	10140	0
14	10196	0	7908	2233	8656	1259	9945	0	9114	1001	8076	1915	6907	2976	8263	1682	7629	2314	8476	1574	8942	1147	9870	0	10140	0	9780	0	9119	856
