gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	773	223	780	230	507	473	668	313	750	293	712	305	777	235	732	183	471	480	795	252	728	253	657	382	718	298	755	229	511	486
1	770	232	717	262	470	510	613	303	722	288	495	519	695	234	618	361	482	497	495	501	577	371	632	355	741	273	783	221	491	540
2	1051	0	763	242	1041	0	944	0	990	0	1010	0	1018	0	1000	0	981	0	963	0	991	0	838	166	1059	0	944	0	894	147
3	762	253	735	222	506	511	699	345	689	276	672	324	778	252	827	182	479	536	773	253	760	221	695	379	758	259	825	248	485	462
4	800	252	828	237	470	552	698	299	767	311	671	313	760	237	841	191	456	522	759	253	717	245	670	343	747	284	776	212	525	475
5	700	276	721	232	503	467	694	310	716	301	726	313	725	255	833	185	453	537	777	266	722	226	635	379	702	302	765	215	475	513
6	725	294	749	247	527	530	612	339	719	302	684	314	737	232	807	201	506	521	770	257	756	240	608	375	765	265	831	229	516	468
7	774	275	769	255	488	484	665	349	712	310	504	514	751	253	575	359	480	479	509	508	652	357	692	386	725	290	757	227	546	521
8	736	265	757	240	520	528	665	329	682	289	677	282	820	221	843	188	497	530	746	224	724	261	630	371	758	272	754	249	475	534
9	767	255	718	267	518	489	661	316	688	289	496	481	747	260	637	396	523	515	469	508	614	361	667	356	724	263	792	215	522	511
10	695	259	777	251	500	467	700	317	662	293	529	487	771	253	647	382	518	514	509	504	600	389	623	399	708	295	760	241	545	520
11	820	252	748	247	994	0	867	189	983	0	1000	0	741	246	998	0	1041	0	992	0	908	128	943	0	949	0	748	276	1013	0
12	729	250	774	214	512	498	682	342	652	299	536	500	790	240	631	367	499	500	467	514	625	351	649	310	730	312	742	213	505	492
13	766	231	748	250	934	0	803	161	805	198	992	0	766	240	844	136	989	0	1041	0	897	132	861	151	780	202	727	285	1010	0
14	693	257	774	251	489	538	695	352	698	255	718	319	761	260	787	179	550	536	698	235	716	258	657	368	706	278	795	228	505	561
15	757	240	744	265	968	0	993	0	985	0	1021	0	773	233	1002	0	990	0	971	0	866	98	977	0	1028	0	736	278	1022	0
16	738	245	725	234	476	523	693	321	749	312	703	330	748	232	787	196	492	495	735	236	728	239	650	337	680	259	733	235	480	516
17	756	253	739	263	1032	0	845	163	1047	0	998	0	770	227	1007	0	1022	0	1048	0	858	127	1034	0	997	0	730	289	969	0
18	728	244	729	258	481	510	650	328	703	291	510	497	718	217	637	331	557	516	492	512	575	369	688	360	729	309	742	203	496	505
19	971	0	763	197	966	0	967	0	1010	0	1016	0	990	0	968	0	1001	0	1000	0	953	0	798	171	1003	0	1017	0	880	140
20	720	263	775	221	453	492	693	325	712	290	696	288	740	263	796	185	512	475	746	221	692	285	652	376	684	271	798	235	490	486
21	734	245	801	243	504	511	646	353	692	281	649	313	782	246	830	166	493	508	726	236	735	245	613	354	742	270	735	222	503	478
22	769	242	732	234	492	500	680	311	719	293	644	331	764	248	863	190	525	509	719	275	795	247	642	333	696	279	759	221	485	517
23	759	233	743	243	469	481	691	328	684	301	503	510	808	240	642	359	514	484	505	518	592	395	622	347	710	255	791	205	462	518
24	1002	0	762	251	989	0	983	0	1019	0	997	0	1028	0	979	0	951	0	1027	0	945	0	823	192	1013	0	1020	0	881	119
25	737	263	770	232	513	546	657	320	702	297	538	469	801	251	660	367	525	483	503	532	617	380	622	334	754	284	797	245	531	527
