gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	9783	0	8860	1227	7648	2293	7681	2240	9846	0
1	10019	0	8757	1389	9962	0	10156	0	10003	0
2	10199	0	8915	1267	7702	2223	7771	2290	9860	0
3	10100	0	8603	1272	10045	0	9882	0	10160	0
4	10126	0	8705	1261	7638	2281	7654	2191	10054	0
5	10038	0	10209	0	10119	0	9712	0	10133	0
6	10102	0	10212	0	9939	0	9961	0	9979	0
7	10016	0	8639	1360	9831	0	10156	0	9927	0
8	10158	0	9971	0	9879	0	9856	0	9931	0
9	10062	0	8851	1192	7752	2350	7788	2234	9964	0
10	10077	0	10118	0	10083	0	7261	2709	8428	1583
11	10000	0	9850	0	10021	0	9881	0	9839	0
12	9993	0	8841	1245	7556	2263	7796	2211	9907	0
13	9999	0	9984	0	9843	0	7154	2745	8367	1558
14	9877	0	8764	1308	9835	0	9957	0	9982	0
15	10005	0	9998	0	10132	0	9943	0	9970	0
16	10028	0	8805	1202	7818	2240	7751	2217	9972	0
17	10065	0	8765	1257	7685	2264	7725	2237	9929	0
18	9932	0	9872	0	9983	0	10057	0	9992	0
19	10063	0	8623	1346	10076	0	9972	0	9975	0
20	8833	1112	6222	3665	4893	5109	7772	2183	8421	1556
21	9990	0	8636	1375	10003	0	9944	0	9953	0
22	9902	0	8873	1248	7783	2248	7752	2208	9972	0
23	10051	0	8882	1296	10065	0	10065	0	10067	0
24	9891	0	10057	0	10098	0	10000	0	10060	0
25	10170	0	8821	1358	9860	0	9987	0	9998	0
26	10060	0	10029	0	9917	0	7227	2731	8256	1615
27	10092	0	8620	1254	7621	2275	7755	2247	10005	0
28	10064	0	10002	0	10119	0	7227	2696	8406	1678
29	9887	0	8687	1257	7649	2348	7733	2250	10116	0
30	10044	0	9922	0	10045	0	10025	0	10080	0
31	10061	0	8650	1354	9944	0	10088	0	10076	0
32	10059	0	9867	0	9950	0	9930	0	9905	0
33	9927	0	7825	2235	7762	2265	7942	2167	9986	0
34	10149	0	8728	1374	9941	0	10000	0	9909	0
35	6911	3159	6385	3597	4948	5028	7716	2211	6613	3297
36	9923	0	10027	0	10141	0	7322	2806	8387	1639
37	9926	0	9929	0	10045	0	7310	2754	8364	1606
38	9952	0	8833	1359	9935	0	10077	0	10089	0
39	10025	0	8834	1273	7666	2250	7783	2262	9962	0
40	10149	0	8777	1214	7621	2279	7760	2200	10033	0
41	10095	0	7795	2166	7672	2315	7749	2196	9796	0
42	9996	0	10248	0	9830	0	10092	0	9903	0
43	10107	0	8767	1192	7731	2245	7822	2158	10090	0
44	10150	0	9959	0	9988	0	9987	0	9985	0
45	10054	0	7931	2199	7878	2251	7731	2200	9937	0
46	5142	4995	6280	3661	5009	4932	4941	4976	4999	5035
47	9982	0	8747	1332	10068	0	10033	0	9992	0
48	8678	1130	6244	3721	4956	4945	7876	2199	8308	1538
49	10173	0	10040	0	9833	0	9936	0	9941	0
50	6867	3136	6262	3793	5163	5029	7791	2239	6753	3291
51	10181	0	9978	0	9829	0	7259	2736	8460	1613
52	9877	0	8778	1251	7785	2223	7814	2293	9845	0
53	9953	0	9988	0	10000	0	9848	0	10113	0
54	9976	0	10068	0	10157	0	10151	0	9902	0
55	10015	0	7905	2195	7797	2242	7773	2158	10093	0
56	9994	0	9920	0	10059	0	9882	0	9891	0
57	10109	0	8807	1209	7585	2272	7817	2193	9954	0
58	9937	0	8819	1244	7768	2202	7695	2217	10011	0
59	8832	1133	6443	3562	4952	4999	7630	2247	8458	1532
60	10091	0	8796	1226	7604	2246	7779	2255	10035	0
61	9976	0	8878	1265	7694	2270	7719	2257	9981	0
62	10103	0	8861	1285	9992	0	10016	0	9940	0
63	9952	0	8666	1348	9935	0	9999	0	10040	0
64	9719	0	8787	1232	7792	2258	7888	2242	9937	0
65	9912	0	6422	3668	5040	4944	7902	2227	8403	1516
66	9990	0	8694	1335	10019	0	10159	0	9894	0
67	9994	0	8659	1227	7823	2300	7844	2255	10017	0
68	9864	0	8790	1226	7747	2295	7711	2164	10130	0
69	9923	0	10055	0	10039	0	10073	0	9895	0
70	9937	0	8828	1166	7735	2305	7778	2303	9880	0
71	9984	0	8878	1367	9971	0	10144	0	10027	0
72	10042	0	10073	0	10074	0	9988	0	9985	0
73	10248	0	10103	0	10096	0	9949	0	9887	0
74	10086	0	9942	0	9883	0	7143	2728	8288	1579
75	10030	0	8687	1301	9982	0	10049	0	10045	0
76	9826	0	8602	1277	7693	2232	7778	2235	9965	0
77	9937	0	9956	0	9855	0	9864	0	9933	0
78	10231	0	8673	1366	10020	0	9954	0	9885	0
79	9898	0	9893	0	10055	0	9978	0	10095	0
80	9976	0	9983	0	9933	0	7267	2804	8256	1667
81	9968	0	7889	2214	7684	2360	7636	2220	10040	0
82	9908	0	8572	1242	7725	2220	7713	2247	10105	0
83	9929	0	8663	1339	10049	0	10107	0	9992	0
84	10020	0	9994	0	10122	0	7303	2842	8350	1555
85	9961	0	8722	1360	9935	0	9869	0	9883	0
86	10048	0	8606	1357	10055	0	10017	0	10162	0
87	10115	0	10088	0	9825	0	10154	0	9931	0
88	10251	0	9942	0	9916	0	10019	0	9898	0
89	10206	0	8710	1217	7746	2247	7762	2139	9955	0
90	9989	0	6311	3742	4974	5016	7755	2277	8254	1556
91	9983	0	8643	1279	9763	0	10123	0	9923	0
92	10026	0	7788	2089	7784	2319	7811	2296	9818	0
93	6880	3193	6365	3660	5012	5009	7783	2256	6640	3452
94	10003	0	8969	1236	7551	2307	7823	2238	10013	0
95	9761	0	8715	1230	7779	2219	7848	2233	10048	0
96	9878	0	8612	1377	9955	0	10048	0	10012	0
97	10089	0	7951	2243	7703	2295	7824	2235	10034	0
98	10141	0	8776	1380	9927	0	9988	0	10115	0
99	9982	0	8725	1289	7822	2259	7825	2193	9992	0
