gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	10223	0	9905	0	10154	0	8744	1188	10026	0
1	8740	1204	10064	0	8632	1275	7653	2398	10034	0
2	10023	0	9937	0	8635	1253	8722	1400	9953	0
3	8832	1140	9856	0	8786	1316	7536	2482	10041	0
4	8715	1205	10059	0	10108	0	9969	0	10021	0
5	9916	0	9957	0	8684	1293	8635	1298	10044	0
6	8906	1143	10077	0	8577	1382	7522	2360	9826	0
7	10099	0	9954	0	10062	0	10056	0	7960	2111
8	8505	1441	10105	0	8656	1392	10159	0	4949	5120
9	10132	0	9935	0	8749	1326	8544	1439	9859	0
10	8634	1333	10014	0	8720	1318	8645	1312	9880	0
11	10085	0	10161	0	10084	0	9972	0	7890	2091
12	9866	0	10027	0	9775	0	9814	0	8002	2160
13	10096	0	9941	0	9873	0	10201	0	9919	0
14	8474	1448	9853	0	8530	1343	9929	0	4991	4901
15	4957	5072	4891	4943	5025	5068	6328	3822	4960	5098
16	8878	1206	10008	0	8708	1288	7388	2362	9854	0
17	9990	0	10005	0	9956	0	10047	0	7806	2155
18	8508	1486	9831	0	8615	1400	9856	0	5139	4940
19	9940	0	9979	0	10051	0	9835	0	7895	2041
20	8778	1140	9974	0	8767	1293	7575	2465	10145	0
21	8794	1160	10140	0	8774	1329	7604	2357	10141	0
22	8651	1437	10010	0	8635	1270	8344	1344	9934	0
23	9967	0	10029	0	9979	0	10203	0	9999	0
24	8841	1250	9994	0	9995	0	9912	0	10148	0
25	8868	1206	9984	0	9870	0	10178	0	9921	0
26	8759	1228	9993	0	9949	0	9846	0	9965	0
27	8844	1172	9893	0	8724	1357	7556	2401	9982	0
28	8816	1100	9836	0	8610	1314	7584	2467	9929	0
29	9941	0	9961	0	9851	0	10088	0	7831	2215
30	9903	0	9917	0	10030	0	10153	0	7787	2099
31	9936	0	9903	0	10189	0	8909	1244	9915	0
