gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	712	242	656	312	958	97	982	0	985	0	1001	0	848	130	853	156	863	161	1007	0	519	473	738	244	722	278	946	0	972	0	907	115	1011	0	817	266	788	211	1003	0
1	774	220	693	349	857	89	1012	0	983	0	1062	0	812	127	863	139	835	128	1026	0	542	498	773	244	753	276	1018	0	1013	0	848	97	954	0	716	227	837	192	1020	0
2	1077	0	994	0	979	0	1012	0	1023	0	981	0	975	0	1000	0	976	0	999	0	823	165	740	237	1010	0	989	0	1018	0	951	93	1036	0	990	0	951	0	981	0
3	975	0	986	0	1052	0	738	275	1037	0	1034	0	775	227	1011	0	977	0	1020	0	980	0	999	0	1029	0	1050	0	677	260	981	0	1031	0	950	0	695	291	868	124
4	773	230	661	331	860	121	1038	0	1002	0	986	0	811	130	815	141	828	137	955	0	485	509	740	238	759	274	1047	0	1000	0	907	115	928	0	754	210	759	229	977	0
5	958	0	1000	0	1056	0	948	0	1030	0	1014	0	996	0	995	0	1001	0	1066	0	835	179	745	261	954	0	983	0	1032	0	899	98	944	0	966	0	1014	0	1011	0
6	784	208	648	333	850	105	1043	0	1010	0	1022	0	900	119	877	135	846	138	970	0	569	487	731	226	698	293	949	0	999	0	938	95	958	0	802	235	855	235	967	0
7	754	223	674	315	933	111	968	0	948	0	1011	0	863	128	861	149	851	152	970	0	474	460	732	218	702	266	996	0	975	0	931	112	981	0	767	251	821	228	962	0
8	988	0	1006	0	827	150	487	497	1017	0	807	150	606	370	993	0	834	194	757	213	995	0	1025	0	1019	0	800	163	671	316	1023	0	866	145	1029	0	711	292	687	282
9	1008	0	990	0	929	116	1028	0	989	0	876	152	1016	0	867	139	1008	0	883	136	999	0	1060	0	723	230	862	121	964	0	863	102	1007	0	1016	0	980	0	918	115
10	959	0	958	0	869	164	483	510	981	0	841	180	632	346	1031	0	814	168	842	204	988	0	1050	0	1097	0	881	180	694	301	967	0	851	182	1027	0	692	289	678	286
11	1011	0	981	0	989	0	999	0	957	0	1022	0	950	0	1002	0	998	0	970	0	823	150	835	227	1029	0	1029	0	986	0	846	120	1011	0	981	0	982	0	951	0
12	999	0	995	0	808	129	523	500	965	0	961	0	824	198	1000	0	783	190	780	203	982	0	982	0	998	0	1026	0	749	312	945	0	1028	0	919	0	735	299	755	243
13	536	504	499	491	609	386	513	513	484	492	631	372	494	534	611	354	489	532	592	320	492	498	460	506	753	270	633	377	456	479	575	368	516	539	502	525	497	491	585	384
14	778	249	628	338	897	106	1033	0	981	0	1012	0	856	149	815	138	847	143	1002	0	476	490	739	221	760	291	983	0	995	0	933	97	958	0	755	247	789	231	1022	0
15	977	0	987	0	979	0	1046	0	1016	0	1078	0	1018	0	1020	0	954	0	1016	0	822	164	773	260	1050	0	989	0	1011	0	888	126	953	0	1001	0	1002	0	1011	0
16	1009	0	1013	0	1000	0	738	261	1059	0	1003	0	807	194	919	0	994	0	1014	0	948	0	992	0	1032	0	1001	0	674	297	956	0	953	0	998	0	735	303	835	131
17	984	0	1024	0	1025	0	945	0	1006	0	980	0	962	0	969	0	1007	0	994	0	802	163	768	257	976	0	939	0	982	0	963	80	1012	0	1037	0	1028	0	973	0
18	1032	0	998	0	1071	0	729	289	994	0	1007	0	795	202	989	0	1005	0	1021	0	969	0	1021	0	953	0	1001	0	715	294	988	0	969	0	1035	0	707	270	822	146
19	1026	0	1032	0	979	0	1009	0	963	0	972	0	1056	0	1004	0	1000	0	1026	0	870	146	712	236	1033	0	1041	0	1015	0	873	92	1079	0	989	0	1010	0	1001	0
20	968	0	989	0	846	142	533	497	991	0	1078	0	866	213	978	0	785	188	814	183	1016	0	997	0	1035	0	1020	0	713	272	1004	0	986	0	1036	0	714	302	719	279
21	1016	0	1013	0	1046	0	762	275	1013	0	1044	0	832	231	983	0	966	0	996	0	939	0	1009	0	1004	0	1000	0	743	327	1068	0	983	0	951	0	718	285	882	142
22	803	208	679	308	947	88	977	0	956	0	990	0	892	144	831	133	894	155	1011	0	537	508	745	258	734	285	1036	0	978	0	844	116	971	0	751	207	779	251	1001	0
