gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	833	139	973	0	1015	0	892	100	1032	0	1050	0	1044	0	780	187	962	0	1056	0	985	0	1005	0	994	0	972	0	968	0	1023	0	1019	0	1037	0	999	0	896	0
1	1042	0	747	289	676	297	868	128	750	259	825	208	1007	0	1015	0	816	153	751	192	963	0	976	0	798	238	1004	0	805	107	1003	0	973	0	1019	0	1001	0	978	0
2	879	146	780	180	765	191	1005	0	1012	0	993	0	821	162	971	0	939	120	1047	0	971	0	970	0	1031	0	895	109	988	0	990	0	794	185	1008	0	965	0	1038	0
3	837	124	960	0	1007	0	888	100	991	0	1006	0	1002	0	780	207	998	0	991	0	987	0	1017	0	1006	0	964	0	979	0	997	0	955	0	984	0	992	0	976	0
4	804	202	998	0	1007	0	1031	0	1019	0	1044	0	952	0	1048	0	999	0	1026	0	998	0	997	0	999	0	806	200	888	130	1023	0	1021	0	716	198	1006	0	1034	0
5	496	477	779	206	791	206	834	191	653	270	721	302	505	527	771	189	684	295	901	106	825	164	852	161	723	263	491	543	769	223	509	504	481	495	680	316	493	519	501	512
6	760	240	1007	0	1012	0	1003	0	1043	0	1005	0	971	0	942	0	978	0	1022	0	983	0	1031	0	974	0	817	154	855	132	1060	0	1030	0	832	202	983	0	1014	0
7	495	501	763	200	754	221	815	165	761	260	706	302	480	547	825	219	688	351	929	95	838	172	814	184	735	250	462	459	719	243	481	519	512	522	696	330	498	483	526	479
8	1011	0	1012	0	944	0	979	0	879	127	980	0	1015	0	997	0	936	0	869	113	1031	0	1047	0	954	0	995	0	1004	0	850	141	891	135	1016	0	1004	0	990	0
9	855	148	784	195	794	217	1003	0	988	0	964	0	805	194	1012	0	863	117	973	0	1008	0	1035	0	996	0	881	120	1039	0	1037	0	788	183	1013	0	959	0	1020	0
10	858	143	741	228	777	200	951	0	989	0	956	0	831	175	996	0	894	100	993	0	1028	0	1008	0	976	0	869	116	1048	0	981	0	837	173	1027	0	1056	0	995	0
