gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	502	494	457	497	522	483	645	345	714	316	651	367	486	516	503	470	634	361	512	483	580	397	711	292	661	344	557	416	638	395	483	489	614	355	519	494	649	338	703	343
1	509	477	470	461	537	490	705	361	639	311	621	366	516	548	483	496	678	362	521	514	620	448	730	297	648	364	628	365	581	394	456	524	691	374	517	485	675	334	621	331
2	969	0	1010	0	911	136	957	0	1013	0	926	0	769	251	1060	0	818	123	999	0	967	0	1001	0	1063	0	982	0	1028	0	1022	0	1026	0	915	90	860	144	1014	0
3	983	0	1032	0	884	111	948	0	998	0	991	0	810	253	998	0	855	129	1004	0	1019	0	1000	0	986	0	987	0	1032	0	1005	0	993	0	878	104	907	160	1011	0
4	970	0	989	0	866	140	1001	0	987	0	997	0	828	250	1029	0	838	140	994	0	1011	0	1064	0	990	0	1005	0	962	0	1000	0	985	0	866	98	899	115	1020	0
5	1016	0	1033	0	928	127	969	0	1055	0	1016	0	736	231	1067	0	816	120	936	0	999	0	980	0	997	0	1030	0	1028	0	945	0	989	0	916	99	864	131	984	0
6	1037	0	979	0	843	127	991	0	963	0	981	0	804	205	1017	0	809	142	989	0	971	0	969	0	971	0	993	0	975	0	976	0	1031	0	917	93	833	124	1043	0
7	1017	0	1024	0	1005	0	997	0	1027	0	981	0	928	0	1010	0	834	143	985	0	996	0	902	114	863	172	1066	0	991	0	994	0	993	0	1032	0	784	154	835	154
8	1000	0	1002	0	974	0	1011	0	942	0	1041	0	1021	0	970	0	790	164	1037	0	973	0	814	122	845	146	1009	0	975	0	1059	0	991	0	1016	0	888	187	790	138
9	990	0	1040	0	906	143	949	0	1013	0	1028	0	805	253	1025	0	872	141	936	0	1048	0	985	0	945	0	1033	0	1001	0	1043	0	1038	0	852	85	871	138	951	0
10	983	0	1001	0	819	124	993	0	1012	0	1023	0	770	251	1002	0	859	135	1034	0	1020	0	971	0	1013	0	1054	0	1033	0	962	0	1031	0	909	104	871	139	1029	0
11	820	188	811	155	974	0	970	0	692	295	992	0	1016	0	843	200	756	254	982	0	1004	0	807	147	1024	0	997	0	846	158	994	0	1025	0	872	162	986	0	1054	0
12	776	160	845	127	959	0	1022	0	684	313	1021	0	992	0	844	213	819	199	1015	0	1005	0	851	179	993	0	957	0	868	180	984	0	977	0	843	174	1027	0	977	0
13	935	0	1015	0	817	143	1018	0	1016	0	1006	0	777	224	994	0	929	134	1020	0	968	0	919	0	1026	0	1052	0	1029	0	979	0	1054	0	953	103	900	143	939	0
14	649	332	636	386	838	191	835	162	699	323	817	191	950	0	851	187	627	345	783	251	717	308	620	421	669	354	950	132	737	246	662	363	806	213	682	256	642	422	664	303
15	832	211	857	149	1033	0	990	0	677	293	967	0	1026	0	805	169	791	210	1025	0	1012	0	863	130	989	0	960	0	813	139	995	0	1038	0	848	146	1061	0	953	0
16	890	189	838	145	978	0	982	0	713	310	953	0	985	0	788	205	837	199	946	0	984	0	868	138	1033	0	1010	0	887	166	998	0	1039	0	785	161	1052	0	1057	0
17	819	180	867	128	1023	0	1025	0	684	277	935	0	1022	0	803	189	798	179	996	0	1043	0	867	169	1015	0	956	0	737	254	785	137	978	0	846	139	1027	0	853	161
18	846	181	854	154	1014	0	1052	0	726	286	1016	0	962	0	799	229	717	190	995	0	1021	0	818	167	944	0	1003	0	898	156	1065	0	999	0	837	158	1001	0	949	0
19	851	180	816	141	987	0	985	0	715	302	962	0	991	0	821	181	808	226	1031	0	935	0	875	155	1027	0	994	0	691	260	858	135	1046	0	807	156	986	0	850	150
20	1036	0	1029	0	892	127	982	0	950	0	1019	0	749	239	951	0	806	118	997	0	986	0	1014	0	1013	0	973	0	1088	0	1006	0	1026	0	935	94	851	122	961	0
21	781	185	891	146	1034	0	1044	0	691	278	1016	0	1058	0	776	217	745	211	988	0	994	0	863	144	1024	0	991	0	734	279	840	131	1005	0	793	159	1019	0	848	141
22	796	163	895	145	1003	0	1013	0	692	313	1000	0	992	0	792	185	792	192	997	0	1009	0	902	144	997	0	958	0	723	243	851	137	963	0	822	162	1023	0	900	147
23	800	181	826	127	1014	0	990	0	685	271	962	0	1038	0	835	182	765	185	981	0	1008	0	865	163	1040	0	1024	0	736	273	907	130	997	0	875	139	985	0	851	134
24	1014	0	1059	0	878	140	991	0	924	0	970	0	744	228	1022	0	810	135	1000	0	964	0	950	0	990	0	984	0	924	0	946	0	1034	0	967	105	859	119	1054	0
25	1017	0	988	0	850	126	1008	0	975	0	966	0	793	220	994	0	901	110	974	0	996	0	934	0	974	0	1053	0	1038	0	964	0	1018	0	904	99	881	129	1045	0
26	789	169	862	140	963	0	1000	0	697	300	983	0	1004	0	832	200	802	207	1002	0	982	0	791	156	939	0	995	0	778	267	855	147	950	0	827	162	1064	0	820	145
27	503	517	460	486	513	473	641	349	651	304	587	362	488	482	478	502	649	354	487	463	631	374	698	296	674	361	613	372	609	390	518	464	671	340	457	531	627	330	708	335
28	974	0	1018	0	934	138	963	0	992	0	930	0	775	234	998	0	864	114	979	0	1011	0	989	0	1004	0	1042	0	1055	0	1037	0	1045	0	896	103	826	164	991	0
29	1049	0	998	0	846	160	1015	0	963	0	1058	0	722	266	982	0	859	114	983	0	1004	0	930	0	1002	0	1018	0	983	0	1012	0	962	0	896	92	888	123	979	0
30	1019	0	999	0	821	137	1014	0	1038	0	1056	0	742	201	1058	0	912	134	978	0	1030	0	974	0	1000	0	1009	0	964	0	1008	0	1030	0	943	91	844	148	943	0
31	500	493	469	508	640	357	812	164	707	280	618	365	753	255	629	372	489	545	739	251	747	262	625	401	629	381	717	263	609	421	645	337	812	218	488	523	512	482	475	500
32	978	0	953	0	837	133	961	0	989	0	963	0	719	220	1021	0	884	118	984	0	985	0	985	0	1004	0	982	0	1030	0	1025	0	1034	0	922	98	885	140	959	0
33	1014	0	1003	0	855	129	956	0	989	0	1077	0	772	260	977	0	893	174	1021	0	990	0	991	0	983	0	1008	0	1007	0	1006	0	989	0	908	103	863	145	996	0
34	1003	0	965	0	808	119	1054	0	945	0	945	0	776	242	1005	0	880	116	985	0	1047	0	1001	0	1012	0	1001	0	1028	0	1008	0	994	0	925	102	839	126	997	0
35	880	157	884	133	984	0	976	0	699	291	968	0	996	0	797	178	744	205	995	0	1036	0	856	169	977	0	972	0	713	243	871	132	998	0	862	123	984	0	848	142
36	1001	0	940	0	880	146	1032	0	1012	0	966	0	766	261	1014	0	850	136	1005	0	934	0	1045	0	1018	0	1009	0	1005	0	1018	0	967	0	941	96	899	125	963	0
37	503	529	496	532	635	354	831	207	688	318	615	357	707	244	660	339	489	501	726	254	728	279	579	373	682	354	748	281	607	380	650	329	823	208	502	499	525	465	480	488
38	967	0	1028	0	867	151	994	0	1035	0	990	0	782	254	995	0	867	105	988	0	1022	0	1034	0	1016	0	1006	0	990	0	995	0	966	0	903	106	901	133	987	0
39	839	171	829	138	1025	0	906	0	663	299	1000	0	968	0	821	188	782	184	953	0	1001	0	884	151	984	0	1011	0	781	256	852	126	1001	0	803	174	1029	0	888	121
40	831	177	839	157	968	0	976	0	716	323	999	0	1003	0	823	217	745	200	953	0	1017	0	850	157	985	0	1010	0	831	145	979	0	983	0	838	143	998	0	1017	0
41	1044	0	960	0	863	162	1029	0	993	0	995	0	821	255	1021	0	952	139	1005	0	1040	0	937	0	1045	0	991	0	1038	0	966	0	998	0	880	98	893	110	996	0
42	497	501	502	459	509	444	511	506	487	472	499	493	523	540	480	537	486	506	470	477	505	512	558	520	462	515	515	482	474	511	496	517	472	525	479	500	530	524	473	508
43	554	508	507	481	644	338	753	184	666	307	661	375	762	267	662	387	488	506	777	241	752	267	631	385	679	383	768	298	590	394	641	342	770	184	483	464	533	510	508	487
44	472	515	510	498	624	337	874	153	698	293	633	358	728	236	627	386	501	499	753	273	731	301	578	371	696	370	733	283	622	439	657	363	804	188	507	493	475	555	492	482
45	975	0	981	0	912	119	992	0	990	0	984	0	748	225	991	0	874	126	987	0	950	0	1036	0	987	0	1065	0	968	0	1002	0	1027	0	924	102	857	117	976	0
46	1014	0	981	0	862	146	975	0	967	0	1047	0	771	222	1036	0	848	136	1027	0	972	0	1019	0	1018	0	987	0	998	0	1044	0	1002	0	910	95	891	144	976	0
47	558	481	535	506	636	348	842	209	698	308	621	382	748	215	633	363	480	547	773	245	750	261	593	416	650	383	742	273	609	374	596	350	779	185	478	505	546	505	502	490
48	960	0	921	0	880	138	974	0	981	0	1004	0	727	240	944	0	895	144	1019	0	1062	0	992	0	976	0	1029	0	987	0	979	0	1009	0	905	105	849	118	992	0
49	625	350	643	400	819	212	871	177	708	305	792	200	1014	0	770	196	610	359	701	230	761	310	604	407	670	358	913	124	709	255	657	367	823	186	773	265	708	366	747	266
50	525	539	531	505	676	359	862	164	684	314	618	349	782	234	683	373	562	461	708	244	717	283	624	422	626	338	691	259	577	401	637	353	815	198	521	475	522	491	539	507
51	998	0	1026	0	846	139	1005	0	982	0	1069	0	723	229	1016	0	864	138	1019	0	996	0	1060	0	988	0	1051	0	980	0	991	0	974	0	926	101	888	146	1007	0
52	989	0	1008	0	845	130	1033	0	1017	0	1020	0	754	250	952	0	870	121	1003	0	1008	0	923	0	1015	0	994	0	1005	0	999	0	937	0	862	97	826	134	975	0
53	842	180	818	145	1025	0	956	0	698	313	993	0	1007	0	801	185	792	189	984	0	1060	0	827	159	1000	0	949	0	840	154	1048	0	1005	0	812	160	989	0	986	0
54	1037	0	1005	0	900	136	987	0	1012	0	1019	0	764	240	984	0	867	125	1003	0	1044	0	1083	0	958	0	988	0	1000	0	1019	0	1027	0	914	96	862	124	973	0
55	809	155	888	151	1021	0	987	0	673	299	976	0	1015	0	811	196	793	225	983	0	987	0	822	154	967	0	974	0	764	260	835	130	975	0	831	143	1020	0	818	150
56	843	199	814	139	971	0	1017	0	634	303	1017	0	912	0	773	197	802	207	992	0	1067	0	845	184	1005	0	986	0	783	173	999	0	1024	0	865	151	1066	0	938	0
57	915	0	1000	0	896	125	978	0	952	0	1038	0	746	240	1025	0	810	128	1026	0	1044	0	978	0	996	0	970	0	978	0	1055	0	1041	0	885	96	866	125	989	0
58	800	184	907	162	999	0	1026	0	700	271	1028	0	990	0	813	201	774	185	1068	0	1005	0	874	171	971	0	984	0	723	285	832	153	996	0	833	164	954	0	842	143
