gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	787	230	680	273	711	275	631	376	725	275	887	168	937	0	631	315	454	475	789	184	779	175	642	381	512	461	764	208	1061	0	601	424	816	258	646	340	1032	0	610	370
1	826	262	1018	0	971	0	581	371	735	269	812	158	1056	0	682	338	489	520	1026	0	833	226	656	356	629	347	804	256	1036	0	708	272	700	243	625	345	1020	0	654	347
2	753	231	1001	0	990	0	610	376	736	276	807	176	988	0	658	351	483	526	934	0	837	167	595	323	603	337	738	249	941	0	701	243	790	229	610	365	1021	0	683	356
3	833	141	1039	0	735	265	1019	0	1008	0	1005	0	1024	0	848	158	1002	0	782	172	1002	0	980	0	1008	0	1004	0	983	0	990	0	940	0	862	136	1003	0	840	133
4	1005	0	992	0	1026	0	1038	0	983	0	988	0	995	0	998	0	704	262	980	0	1006	0	980	0	882	127	1067	0	988	0	808	136	990	0	873	119	1011	0	833	149
5	725	221	702	280	786	256	623	345	749	253	839	168	948	0	663	296	455	584	803	179	855	165	659	328	514	496	742	247	1044	0	588	392	743	226	693	345	1021	0	631	311
6	988	0	952	0	1064	0	983	0	1026	0	957	0	968	0	955	0	718	275	978	0	985	0	983	0	923	114	1019	0	1052	0	836	111	987	0	839	144	1071	0	856	143
7	772	228	793	211	730	248	937	118	965	0	895	142	839	212	797	173	1003	0	821	188	1001	0	818	152	975	0	745	287	835	218	873	113	1002	0	884	147	1049	0	891	155
8	709	250	990	0	1023	0	629	367	686	251	847	169	960	0	687	349	467	463	989	0	801	180	642	345	664	343	737	263	988	0	703	280	765	214	616	343	951	0	604	347
9	732	249	1001	0	986	0	644	394	740	270	829	188	968	0	635	346	501	512	963	0	756	179	618	337	647	349	764	233	1027	0	745	273	795	234	624	340	960	0	646	350
10	907	107	1056	0	995	0	900	127	806	137	994	0	988	0	967	0	531	495	987	0	996	0	898	164	864	120	1016	0	990	0	824	133	975	0	912	122	1012	0	865	134
11	733	259	994	0	1001	0	655	396	693	266	808	173	1013	0	704	323	504	493	943	0	788	188	678	342	594	385	775	234	959	0	769	258	755	239	644	330	967	0	606	364
12	767	236	705	269	794	250	602	363	682	258	806	165	965	0	702	300	508	526	778	176	805	179	640	347	496	510	728	234	1009	0	596	395	769	218	664	372	1012	0	607	362
13	705	272	1016	0	1034	0	650	389	695	295	824	189	993	0	735	326	480	502	1019	0	849	177	648	334	652	356	759	237	1033	0	739	255	727	217	652	357	1088	0	647	343
14	773	244	1007	0	964	0	649	376	715	248	778	177	1090	0	655	357	506	511	969	0	841	175	654	319	673	329	786	242	1013	0	765	245	741	210	647	347	985	0	652	357
15	737	219	1035	0	967	0	599	381	726	269	823	165	991	0	646	354	486	509	1001	0	821	175	615	356	675	330	787	246	1023	0	780	263	741	199	716	367	1004	0	644	358
16	733	216	962	0	1031	0	607	371	684	281	842	168	1034	0	618	309	520	546	1037	0	793	169	642	350	607	348	791	250	996	0	754	250	795	230	689	343	997	0	667	327
