gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	113	0	87	16	95	0	87	33	112	0
1	84	14	86	0	111	0	95	0	77	15
2	66	20	85	0	87	0	94	0	105	15
3	103	0	86	16	85	16	104	0	100	15
4	72	38	78	23	66	37	76	36	86	11
5	76	20	88	0	80	30	107	0	100	0
6	112	0	105	0	111	0	108	0	94	19
7	94	0	97	0	103	0	90	0	102	0
8	95	0	97	21	112	0	79	23	101	0
9	114	0	78	20	104	0	75	28	102	0
10	87	0	79	17	88	0	72	34	106	0
11	88	0	75	16	100	0	70	26	107	0
12	109	0	83	23	92	0	67	24	104	0
13	80	0	116	0	115	0	90	0	96	0
14	82	26	83	0	106	0	99	0	95	12
15	115	0	84	27	99	0	60	34	79	0
16	89	0	98	0	91	0	114	0	87	6
17	106	0	74	20	111	0	59	30	100	0
18	90	0	83	19	117	0	52	41	108	0
19	105	0	98	26	94	0	72	30	77	0
20	96	0	65	8	85	19	102	0	94	8
21	108	0	59	20	86	23	79	24	75	21
22	119	0	80	16	88	13	101	0	99	12
23	105	0	71	11	101	0	82	22	90	0
24	114	0	111	0	96	0	115	0	91	14
25	66	27	75	19	84	24	64	31	78	14
26	90	0	89	0	108	0	91	0	90	13
27	111	0	73	36	77	8	68	15	73	18
28	100	0	100	0	103	0	107	0	112	0
29	70	27	70	13	77	32	65	23	82	13
30	105	0	85	33	100	0	59	38	108	0
31	102	0	89	15	75	16	86	0	85	13
32	106	0	82	14	113	0	74	27	110	0
33	73	30	93	0	74	34	115	0	101	0
34	103	0	76	16	81	17	108	0	89	12
35	111	0	111	0	111	0	107	0	104	0
36	82	29	78	12	64	30	83	31	77	20
37	91	0	83	14	111	0	53	28	100	0
38	78	29	88	20	76	34	71	27	87	0
39	81	0	91	0	100	0	103	0	91	12
40	90	0	118	0	101	0	112	0	88	0
41	77	0	67	14	99	0	80	17	86	0
42	120	0	95	0	94	0	93	0	138	0
43	103	0	87	20	76	16	95	0	96	9
44	81	27	106	0	81	0	115	0	78	17
45	107	0	106	0	91	0	111	0	95	16
46	94	0	78	0	110	0	101	0	93	13
47	110	0	81	17	86	0	68	33	93	0
48	111	0	75	23	92	0	74	33	95	0
49	119	0	99	0	96	0	105	0	112	0
50	107	0	106	0	87	0	108	0	78	12
51	57	28	101	0	74	27	97	0	104	0
52	96	0	81	25	94	0	69	34	112	0
53	106	0	109	0	104	0	87	0	90	12
54	103	0	76	24	102	0	79	23	95	0
55	102	0	79	15	89	0	74	32	85	0
56	107	0	83	21	71	12	92	0	93	14
57	111	0	96	0	101	0	87	0	96	0
58	96	0	83	21	98	0	61	31	93	0
59	84	32	82	11	65	36	64	15	96	0
60	103	0	73	15	108	0	79	29	110	0
61	102	0	78	36	90	23	71	26	78	24
62	116	0	61	19	105	0	63	31	84	0
63	93	0	79	19	93	0	73	27	93	0
64	112	0	84	13	98	24	82	0	87	16
65	107	0	71	41	85	23	78	9	75	18
66	68	29	65	18	66	36	85	22	94	19
67	92	0	61	21	88	18	66	24	78	30
68	93	0	94	16	90	0	55	30	101	0
69	110	0	88	14	93	0	89	22	82	0
70	61	41	100	0	74	35	83	0	95	0
71	105	25	94	17	73	36	66	33	99	16
72	98	0	73	21	80	21	65	17	76	17
73	106	0	90	12	102	0	70	27	102	0
74	68	20	68	15	64	38	76	24	92	13
75	79	34	85	15	52	25	72	31	92	20
76	91	0	89	0	99	0	96	0	115	0
77	95	0	59	8	99	0	62	24	92	0
78	84	0	114	0	112	0	119	0	107	0
79	98	0	94	11	92	0	62	32	94	0
80	84	0	90	0	90	0	102	0	103	0
81	72	25	79	18	70	25	65	36	85	18
82	98	0	77	14	102	0	81	22	99	0
83	78	23	100	0	90	0	95	0	76	17
84	92	0	109	0	79	0	105	0	83	10
85	104	0	102	0	101	0	89	0	109	0
86	101	0	57	37	85	23	80	20	73	24
87	105	0	85	13	96	0	71	38	111	0
88	96	0	90	11	67	19	101	0	88	12
89	80	0	103	0	112	0	95	0	82	10
90	103	0	101	0	92	0	95	0	102	0
91	106	0	74	19	129	0	68	21	101	0
92	71	23	85	0	83	27	94	0	93	0
93	105	0	82	21	94	0	70	21	97	0
94	95	0	72	21	84	19	96	0	92	10
95	102	0	105	0	118	0	127	0	105	0
96	109	0	66	43	94	16	56	23	86	36
97	112	0	104	0	115	0	96	0	92	0
98	108	0	88	0	91	0	113	0	119	0
99	59	26	84	15	67	33	80	30	95	13
