gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	460	499	688	310	452	483	487	492	468	521	503	489	619	329	515	522	524	499	474	494
1	481	537	793	227	670	311	491	521	719	320	488	482	681	305	677	265	751	249	674	301
2	1006	0	1005	0	1050	0	718	267	987	0	977	0	931	92	1018	0	751	284	965	0
3	482	477	480	513	667	339	808	244	512	516	703	232	507	540	541	548	521	503	624	312
4	1012	0	1004	0	963	0	751	251	985	0	990	0	860	97	997	0	706	260	1022	0
5	1035	0	1013	0	998	0	739	228	998	0	1002	0	914	86	1020	0	742	266	1013	0
6	1037	0	1040	0	970	0	806	216	980	0	1046	0	906	86	983	0	739	255	1032	0
7	501	482	651	337	486	473	538	523	519	466	441	488	657	332	489	464	501	538	499	508
8	990	0	1029	0	1030	0	747	243	1018	0	1062	0	930	114	995	0	728	281	1004	0
9	485	503	793	255	691	312	491	483	693	307	492	503	653	352	703	262	754	262	664	323
10	1055	0	966	0	956	0	1003	0	778	180	988	0	1001	0	784	211	754	268	1008	0
11	969	0	970	0	991	0	1025	0	1009	0	1024	0	1041	0	1041	0	1000	0	1001	0
12	543	490	772	236	746	294	491	507	535	459	519	507	802	218	492	474	483	526	889	153
13	1049	0	1028	0	974	0	947	0	1026	0	1020	0	1001	0	994	0	928	0	1040	0
14	948	0	1009	0	1036	0	714	233	923	0	1024	0	925	94	1001	0	760	244	960	0
15	482	525	732	201	698	288	475	522	703	328	536	490	635	329	750	296	741	257	698	285
16	524	505	778	219	716	289	503	559	687	320	504	504	646	328	724	277	726	248	775	314
17	996	0	975	0	991	0	987	0	1024	0	1009	0	948	0	987	0	1015	0	1005	0
18	997	0	965	0	1038	0	757	228	972	0	971	0	869	95	1082	0	712	257	989	0
19	540	451	673	336	505	489	516	500	494	475	525	505	694	294	527	527	487	517	510	481
20	987	0	1030	0	1002	0	805	247	1019	0	946	0	940	101	1002	0	733	272	1042	0
21	1009	0	1013	0	989	0	743	254	1033	0	1025	0	948	113	1012	0	711	248	1049	0
22	1005	0	958	0	1003	0	1038	0	845	199	1058	0	982	0	755	225	750	230	1056	0
23	1051	0	995	0	1045	0	1032	0	792	191	993	0	1034	0	824	241	737	235	995	0
24	1012	0	1034	0	1020	0	994	0	1026	0	962	0	1038	0	989	0	1015	0	1038	0
25	1040	0	992	0	977	0	772	222	1033	0	1092	0	911	87	1004	0	745	258	961	0
26	716	275	1046	0	1015	0	945	0	1003	0	1009	0	893	113	717	272	1002	0	964	0
27	988	0	999	0	962	0	987	0	767	192	1009	0	1031	0	763	219	790	272	982	0
28	1059	0	938	0	1036	0	981	0	1029	0	1076	0	1015	0	1002	0	1044	0	1023	0
29	489	503	791	207	720	305	517	502	501	483	485	481	811	217	492	512	476	523	841	158
30	504	501	676	360	521	513	452	464	538	518	495	529	628	353	480	519	499	520	487	492
31	498	515	673	349	511	489	513	494	510	496	483	496	681	318	485	514	480	476	513	508
32	998	0	1002	0	1007	0	1012	0	813	184	999	0	990	0	742	213	757	202	986	0
33	495	543	798	246	718	281	539	507	655	333	479	454	629	345	669	273	720	249	676	302
34	811	217	913	100	861	123	969	0	991	0	766	239	1034	0	965	0	1059	0	999	0
35	530	502	675	359	507	495	524	491	558	469	522	483	628	324	479	534	499	536	518	495
36	1031	0	1040	0	1040	0	975	0	835	202	992	0	1036	0	781	210	775	215	974	0
37	481	535	640	359	526	494	491	487	503	531	493	492	669	314	490	494	491	513	539	496
38	1014	0	1010	0	1005	0	758	244	1007	0	994	0	889	110	1044	0	728	282	1040	0
39	975	0	1035	0	1013	0	1045	0	1007	0	998	0	1037	0	1005	0	1000	0	968	0
40	743	282	988	0	1000	0	1007	0	1007	0	1003	0	878	133	700	267	935	0	954	0
41	989	0	1013	0	999	0	711	251	1023	0	1005	0	954	100	1009	0	770	241	1021	0
42	512	512	745	219	664	307	487	497	518	495	503	478	805	224	496	495	515	487	914	128
43	1037	0	1043	0	995	0	772	235	983	0	971	0	959	88	1005	0	765	274	981	0
44	958	0	989	0	1042	0	763	214	999	0	981	0	930	104	1001	0	717	281	981	0
45	524	465	649	367	479	510	502	495	508	533	521	494	616	332	461	490	485	515	450	514
46	729	298	1008	0	985	0	972	0	941	0	994	0	811	125	720	302	1044	0	1009	0
47	487	511	529	479	670	345	737	218	518	481	753	219	508	503	512	529	508	486	638	332
48	713	270	987	0	1032	0	1019	0	1016	0	1011	0	858	113	719	315	961	0	1002	0
49	1000	0	1000	0	961	0	968	0	1001	0	992	0	978	0	972	0	986	0	1029	0
50	1057	0	991	0	1016	0	755	212	1038	0	1010	0	936	87	1032	0	765	262	1000	0
51	527	509	660	327	484	509	492	495	470	574	506	513	726	340	546	544	503	475	541	548
52	1011	0	1034	0	963	0	759	253	978	0	956	0	879	110	1063	0	754	253	992	0
53	530	540	769	230	736	314	503	497	720	310	501	515	708	322	736	291	721	269	702	331
54	514	501	814	215	717	284	478	540	715	291	527	515	686	330	784	261	740	248	739	298
55	506	501	755	228	693	278	501	514	678	331	474	511	680	354	691	326	665	276	701	297
56	515	489	740	228	682	296	501	514	693	306	531	494	654	325	729	289	782	232	658	306
57	481	526	760	234	719	331	508	492	696	310	504	504	629	343	811	253	751	261	644	288
58	1002	0	969	0	970	0	784	239	1025	0	1044	0	847	108	995	0	739	286	952	0
59	941	0	1056	0	1021	0	735	226	1033	0	1000	0	868	96	1004	0	700	265	1007	0
60	1025	0	986	0	1001	0	731	221	1010	0	1023	0	945	99	1070	0	771	252	977	0
61	1011	0	1032	0	1009	0	796	234	1009	0	1019	0	910	96	949	0	720	250	1031	0
62	516	485	489	509	638	361	792	247	523	515	747	225	516	557	497	527	513	472	650	333
63	1013	0	981	0	849	172	747	256	1006	0	735	265	998	0	999	0	1016	0	851	140
64	502	470	753	218	742	276	508	484	494	492	510	513	784	216	472	490	492	477	811	139
65	519	509	757	231	750	328	505	551	519	486	537	523	839	221	471	478	472	495	863	143
66	542	474	781	199	664	268	457	544	722	341	460	556	655	330	714	266	719	259	689	296
67	1029	0	980	0	1004	0	960	0	998	0	1019	0	961	0	976	0	983	0	983	0
68	532	508	654	370	515	509	502	515	437	486	514	525	680	363	511	496	478	501	545	499
69	974	0	1030	0	1030	0	781	243	971	0	988	0	914	79	1005	0	718	277	998	0
70	1004	0	1008	0	976	0	719	242	1044	0	1007	0	886	80	986	0	720	235	1095	0
71	1072	0	979	0	989	0	782	235	976	0	980	0	916	93	972	0	764	240	945	0
72	788	264	985	0	992	0	1040	0	956	0	1042	0	911	123	705	301	1008	0	1030	0
73	543	501	798	220	620	324	509	493	492	483	513	477	769	235	505	514	529	532	850	148
74	1028	0	1048	0	1009	0	984	0	1055	0	994	0	1020	0	969	0	985	0	979	0
75	994	0	991	0	975	0	736	240	1015	0	1018	0	862	104	1010	0	751	273	967	0
76	1038	0	972	0	955	0	993	0	972	0	988	0	958	0	955	0	1031	0	1014	0
77	741	226	963	99	851	123	987	0	1036	0	781	238	979	0	999	0	1006	0	1008	0
78	489	475	805	220	746	312	467	514	514	517	495	472	783	231	477	518	489	515	863	138
79	989	0	1013	0	998	0	750	242	992	0	1026	0	916	100	990	0	700	274	1011	0
80	957	0	980	0	1005	0	819	237	962	0	940	0	926	109	1053	0	708	232	1034	0
81	497	468	810	240	704	314	491	485	690	296	452	472	629	333	746	297	678	272	718	307
82	1002	0	950	0	972	0	1053	0	833	173	1036	0	981	0	767	202	794	205	1033	0
83	707	253	897	91	854	135	1022	0	1024	0	773	227	1048	0	1018	0	967	0	1012	0
84	491	458	785	231	717	324	480	486	733	318	523	473	643	337	789	280	743	240	669	283
85	519	473	632	376	528	471	495	525	494	477	482	464	680	344	495	505	505	480	524	516
86	742	281	987	0	1016	0	1024	0	973	0	1008	0	890	128	701	270	997	0	1023	0
87	939	0	984	0	946	0	977	0	982	0	903	0	980	0	962	0	949	0	1055	0
88	1022	0	1049	0	958	0	1028	0	932	0	1020	0	961	0	1011	0	980	0	1024	0
