gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	1028	0	961	0	822	200	1015	0	1037	0	989	0	1025	0	940	0	931	94	998	0
1	742	272	656	407	994	0	849	135	913	0	955	0	998	0	825	170	864	156	781	199
2	796	216	950	0	1005	0	1029	0	953	0	842	105	765	239	990	0	989	0	950	0
3	973	0	866	165	830	176	1005	0	1034	0	807	139	993	0	874	116	805	197	908	0
4	972	0	1049	0	821	208	963	0	920	0	939	0	1018	0	1032	0	937	65	1013	0
5	986	0	1049	0	799	175	1070	0	965	0	991	0	1038	0	988	0	948	90	985	0
6	1045	0	1050	0	811	182	1037	0	973	0	1006	0	1002	0	963	0	897	89	1017	0
7	1042	0	994	0	854	207	980	0	1013	0	1014	0	1043	0	978	0	929	99	977	0
8	771	269	650	342	1000	0	849	133	994	0	1015	0	964	0	873	160	855	162	799	246
9	803	199	814	144	834	164	664	344	779	263	496	494	513	511	804	200	655	315	907	123
10	757	248	745	340	534	483	662	397	497	506	513	517	498	497	627	343	652	349	697	304
11	817	237	911	141	477	518	614	350	479	458	513	493	486	450	684	365	660	350	663	288
12	984	0	1005	0	1005	0	1006	0	1056	0	882	139	1018	0	870	115	995	0	1048	0
13	738	224	859	154	495	525	604	362	520	500	529	466	504	526	686	350	677	388	673	318
14	696	281	601	348	1011	0	829	126	993	0	964	0	1041	0	844	167	836	147	855	233
15	1007	0	1013	0	819	175	998	0	990	0	989	0	1009	0	985	0	856	91	1048	0
16	741	244	995	0	1003	0	874	132	972	0	1016	0	1012	0	964	0	996	0	1011	0
17	824	226	886	151	804	184	660	324	722	240	483	495	498	488	791	214	670	356	861	122
18	1002	0	943	0	843	187	1016	0	998	0	1001	0	1000	0	1006	0	960	86	1002	0
19	733	277	643	330	1011	0	859	131	998	0	969	0	967	0	851	151	873	170	787	204
20	979	0	994	0	808	217	973	0	1001	0	980	0	997	0	985	0	925	92	1074	0
21	799	242	714	323	483	519	639	367	511	519	500	510	468	542	665	334	612	293	679	348
22	751	249	968	0	981	0	1008	0	1002	0	895	101	742	243	971	0	1019	0	1014	0
23	1054	0	1041	0	804	201	1003	0	971	0	987	0	985	0	978	0	970	81	1011	0
24	981	0	1031	0	788	181	1035	0	1042	0	1050	0	990	0	993	0	893	87	972	0
25	751	229	700	300	487	533	623	363	476	498	524	479	452	463	626	347	666	326	694	305
26	747	254	668	354	1017	0	826	161	1009	0	933	0	1082	0	860	167	810	134	780	189
27	747	254	630	363	983	0	851	161	996	0	964	0	974	0	830	152	813	165	823	209
28	779	224	893	146	496	495	650	380	520	519	543	510	523	522	699	308	662	355	695	287
29	743	286	974	0	1008	0	870	134	973	0	1040	0	1016	0	992	0	985	0	995	0
30	1001	0	1004	0	807	186	1037	0	1000	0	994	0	976	0	995	0	879	96	966	0
31	1024	0	1056	0	1054	0	945	0	1013	0	834	133	1001	0	916	99	963	0	951	0
32	1005	0	1020	0	904	0	1008	0	1015	0	865	129	1022	0	904	105	993	0	965	0
33	697	264	659	371	959	0	867	142	1020	0	1017	0	1060	0	798	140	880	173	874	183
34	759	222	856	159	510	486	669	361	497	471	523	519	487	481	701	348	682	365	692	282
35	777	240	1015	0	995	0	1022	0	1014	0	858	115	777	225	992	0	976	0	990	0
36	797	251	847	154	836	185	668	372	748	246	455	516	504	515	806	188	662	377	875	107
37	944	0	979	0	796	192	999	0	995	0	1010	0	1017	0	1054	0	938	83	1037	0
38	743	280	597	357	930	0	844	143	992	0	1023	0	1033	0	804	148	817	173	771	221
39	739	292	633	363	1015	0	861	130	1054	0	977	0	971	0	853	158	820	160	821	199
40	776	203	987	0	1044	0	984	0	980	0	922	96	780	265	995	0	981	0	1056	0
41	759	265	673	334	1048	0	889	162	961	0	991	0	1022	0	846	143	881	146	779	202
42	981	0	1029	0	799	206	1042	0	992	0	1001	0	1005	0	969	0	930	90	986	0
43	704	251	641	338	1023	0	833	130	949	0	963	0	1029	0	844	158	796	141	798	190
44	726	249	825	166	833	189	631	367	757	232	542	480	511	503	823	231	662	376	914	115
45	793	235	843	132	821	179	663	360	764	232	456	497	466	493	767	224	639	308	829	103
46	736	273	653	369	1042	0	882	155	1031	0	976	0	1037	0	866	165	811	156	782	183
47	759	226	716	341	470	500	667	332	492	510	484	489	534	480	701	336	659	351	657	300
48	995	0	1022	0	770	180	982	0	978	0	1010	0	1001	0	1023	0	897	86	996	0
49	754	192	848	146	874	201	654	363	759	250	542	486	527	472	811	201	629	323	887	132
50	725	287	603	371	984	0	806	148	1095	0	1022	0	1003	0	887	136	864	154	844	192
51	765	241	865	134	785	169	658	363	785	262	495	463	528	503	822	240	638	329	905	126
52	710	284	653	354	963	0	854	129	998	0	966	0	969	0	845	158	847	154	775	207
53	704	268	659	407	969	0	888	133	1020	0	978	0	1003	0	874	155	845	159	819	195
54	1019	0	929	0	862	171	1010	0	982	0	1023	0	1003	0	950	0	922	79	1026	0
55	767	230	988	0	987	0	995	0	1066	0	923	98	752	220	1022	0	1027	0	994	0
56	992	0	981	0	806	178	979	0	1024	0	989	0	1063	0	1009	0	872	82	995	0
57	1046	0	975	0	748	206	973	0	1020	0	967	0	1003	0	1004	0	919	69	1025	0
58	996	0	1016	0	827	186	967	0	1008	0	937	0	1093	0	1020	0	899	75	1011	0
59	953	0	819	141	759	216	999	0	1044	0	793	151	997	0	840	116	804	195	1017	0
60	973	0	908	113	804	174	985	0	993	0	793	140	1050	0	909	104	784	199	999	0
61	755	201	1083	0	1032	0	971	0	1035	0	869	105	776	237	1008	0	988	0	1037	0
62	1011	0	1021	0	801	190	1003	0	1019	0	970	0	971	0	990	0	921	84	992	0
63	747	227	991	0	1016	0	1010	0	1016	0	875	106	772	242	1005	0	989	0	980	0
64	719	251	655	346	1021	0	831	151	980	0	1008	0	997	0	882	139	831	161	816	207
65	783	232	731	318	489	525	644	387	501	490	524	493	498	473	705	317	641	358	732	299
66	963	0	1003	0	769	193	1003	0	985	0	1006	0	980	0	1049	0	870	93	1037	0
67	991	0	1024	0	815	191	1045	0	1052	0	946	0	1008	0	988	0	953	86	969	0
68	992	0	953	0	809	181	1026	0	1000	0	965	0	1051	0	983	0	913	73	902	0
69	745	259	815	153	821	179	603	373	738	267	526	517	517	492	788	241	664	372	901	121
70	709	251	609	369	968	0	861	142	1046	0	1056	0	1031	0	902	153	795	158	815	195
71	806	237	1007	0	1041	0	777	226	687	243	739	238	743	221	910	103	818	137	1030	0
