gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	9989	0	8581	1467	7118	2790	10110	0	9951	0
1	9998	0	9867	0	10108	0	8737	1009	10022	0
2	10086	0	8439	1423	7297	2732	10092	0	9973	0
3	7408	2591	8036	1823	7776	2256	7606	2637	6507	3395
4	9857	0	8622	1430	7267	2812	9940	0	10139	0
5	9811	0	10151	0	9948	0	9041	1058	9955	0
6	7385	2750	8167	1896	7701	2244	7594	2459	6537	3387
7	9983	0	8577	1517	7305	2866	9962	0	10005	0
8	7301	2655	8198	1935	7642	2279	7294	2535	6502	3364
9	9844	0	9922	0	9892	0	9007	1116	10004	0
10	7879	2293	8279	1802	9567	0	8267	1471	7963	2055
11	7815	2378	8478	1485	7331	2709	9991	0	10054	0
12	7248	2745	8234	1787	7645	2217	7394	2517	6476	3459
13	10078	0	8463	1513	7245	2841	10007	0	10109	0
14	9936	0	10166	0	10175	0	9042	987	9974	0
15	7317	2714	8186	1944	7749	2155	7420	2462	6694	3367
16	7770	2295	8051	1908	10169	0	8571	1492	8110	2073
17	7673	2272	8418	1603	7220	2748	10056	0	9971	0
18	7317	2726	8235	1846	7861	2248	7407	2529	6669	3313
19	10004	0	9688	0	9962	0	8927	1051	9925	0
20	9864	0	9946	0	10018	0	8942	1060	10116	0
21	7750	2419	8087	1932	10026	0	8395	1519	7873	2075
22	7752	2393	8179	1902	9907	0	8690	1514	7876	2127
23	7637	2391	8511	1412	7357	2700	9780	0	10037	0
24	10032	0	10061	0	9859	0	9989	0	9880	0
25	10074	0	8608	1505	7335	2777	10061	0	9937	0
26	7284	2722	8199	1845	7606	2253	7456	2522	6589	3289
27	10053	0	9695	0	9838	0	10124	0	9997	0
28	9673	0	9964	0	10047	0	9048	1071	10012	0
29	9988	0	10105	0	10077	0	9100	1041	9983	0
30	7342	2661	8157	1852	7658	2251	7421	2501	6600	3437
31	9994	0	10051	0	10106	0	8651	1136	8395	1613
32	9823	0	9910	0	10043	0	9034	994	10026	0
33	7527	2368	8571	1554	7225	2800	10055	0	9924	0
34	9883	0	9929	0	10047	0	9056	1010	10066	0
35	10114	0	9897	0	10123	0	9784	0	9967	0
36	7831	2440	8450	1511	7315	2713	9954	0	9950	0
37	7694	2287	8533	1421	7300	2824	10003	0	10096	0
38	9948	0	9817	0	10091	0	10124	0	10160	0
39	10058	0	8356	1517	7226	2779	10070	0	10144	0
40	7671	2267	8624	1564	7149	2841	10182	0	10079	0
41	9909	0	10023	0	10092	0	9019	1023	9946	0
42	10058	0	10121	0	10029	0	8919	1064	9807	0
43	7674	2356	8437	1489	7224	2681	10035	0	10058	0
44	7723	2312	8263	1904	10002	0	8518	1506	7927	2103
45	7500	2381	8166	1929	10098	0	8490	1520	7834	2071
46	9988	0	8593	1558	7282	2716	9932	0	10073	0
47	9928	0	8625	1545	7315	2730	9744	0	9874	0
48	7339	2705	8063	1871	7824	2177	7466	2459	6606	3474
49	9933	0	8518	1503	7187	2677	10029	0	10156	0
50	9989	0	8401	1433	7209	2682	10043	0	10042	0
51	9967	0	10046	0	10075	0	10081	0	10054	0
52	7752	2376	8208	1884	10143	0	8448	1490	7952	2139
53	7308	2721	8240	1801	7951	2233	7447	2456	6508	3448
54	9942	0	10059	0	9988	0	9982	0	9967	0
55	9908	0	10011	0	9975	0	9969	0	9913	0
