gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	75	0	91	0	93	0	88	0	81	14	106	0	87	0	89	0	71	14	106	0
1	87	27	66	24	43	46	44	66	39	61	46	53	46	52	40	59	56	43	41	51
2	37	53	47	46	30	61	36	60	43	59	64	53	53	49	40	36	49	50	45	57
3	57	59	50	50	50	60	58	51	51	55	39	57	51	46	45	56	57	45	55	49
4	96	0	99	0	105	0	100	0	77	13	76	0	85	0	92	0	77	9	98	0
5	37	47	47	39	56	59	47	51	65	52	54	46	45	49	35	52	47	50	46	51
6	55	57	58	45	47	54	43	44	41	42	50	53	35	54	61	39	48	39	52	45
7	48	49	43	60	53	66	46	39	37	45	46	54	63	63	47	61	48	59	42	55
8	113	0	104	0	84	20	82	0	70	30	101	0	78	13	105	0	68	32	101	0
9	54	53	40	49	50	44	53	51	49	51	52	67	54	43	56	43	45	46	40	48
10	90	0	80	26	90	0	44	48	72	20	33	59	80	15	41	45	78	24	85	10
11	92	0	104	0	118	0	111	0	61	13	96	0	110	0	95	0	94	12	91	0
12	44	42	56	66	47	46	53	42	50	57	50	53	51	44	42	55	50	51	40	56
13	112	0	99	0	101	0	101	0	102	14	103	0	104	0	85	0	99	14	94	0
14	88	0	97	0	101	0	66	17	92	0	69	33	77	15	69	20	69	14	91	0
15	59	46	48	55	51	48	47	51	48	54	46	55	57	65	47	52	41	49	51	49
16	106	0	72	20	91	0	52	42	72	21	53	45	78	16	41	57	76	22	91	12
17	65	19	71	26	65	46	46	50	54	58	52	41	37	47	52	59	36	41	54	74
18	81	0	95	0	90	0	94	0	92	0	113	0	95	0	96	0	79	20	111	0
19	51	47	46	49	47	46	35	58	42	49	42	54	48	53	56	48	50	52	62	55
20	55	39	51	43	56	55	51	40	53	45	54	50	56	57	37	62	61	46	54	52
21	106	0	72	17	94	0	67	48	88	17	52	64	71	14	43	43	82	34	84	16
22	114	0	80	0	86	24	84	0	64	26	114	0	80	12	93	0	79	33	106	0
23	99	0	90	0	111	0	112	0	85	0	104	0	110	0	88	0	87	12	100	0
24	99	0	124	0	85	0	106	0	108	0	111	0	78	0	98	0	69	8	107	0
25	103	0	57	18	95	0	61	45	81	21	41	48	89	14	43	51	74	24	77	14
26	44	59	53	45	55	51	66	50	56	54	59	53	40	56	59	49	42	47	55	51
27	98	0	86	28	109	0	45	40	95	24	45	38	74	20	52	49	78	32	89	19
28	56	56	46	52	61	39	42	42	50	41	38	52	45	44	41	48	54	58	40	56
29	37	46	53	58	53	46	58	55	52	55	36	41	59	48	46	54	51	46	48	59
30	78	27	63	21	43	47	55	50	73	33	42	51	50	58	50	46	54	51	52	44
31	61	50	56	55	46	50	50	59	59	58	45	48	61	41	46	50	63	52	47	58
32	98	0	100	0	104	0	90	0	89	14	93	0	99	0	104	0	90	3	108	0
33	53	47	61	58	52	50	41	48	42	50	50	66	43	62	55	52	39	47	55	45
34	89	0	76	32	87	0	46	55	86	18	48	53	82	15	48	50	91	17	86	21
35	99	0	80	21	97	0	60	53	88	4	43	50	87	14	42	46	99	18	76	20
36	103	0	79	25	79	0	80	42	102	0	51	47	89	13	49	29	82	13	97	0
37	87	0	105	0	70	25	101	0	65	21	109	0	85	14	88	0	70	22	111	0
38	87	31	78	16	54	43	57	54	42	44	53	49	47	57	51	51	41	48	49	41
39	107	0	91	0	98	0	102	0	100	0	92	0	90	0	92	0	86	10	92	0
40	67	23	81	29	44	57	50	60	48	45	53	36	60	49	50	65	59	54	54	49
41	97	0	104	0	84	0	101	0	91	16	104	0	115	0	102	0	94	6	87	0
42	95	0	101	0	89	0	115	0	86	10	111	0	113	0	106	0	86	11	94	0
43	107	0	109	0	107	0	87	0	83	10	105	0	82	0	93	0	92	8	110	0
