gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	108	0	86	0	101	0	95	0	101	0	101	0	92	12	98	16	71	25	96	0
1	101	0	97	0	91	19	82	20	70	0	90	14	98	0	103	0	84	0	83	0
2	84	18	71	15	93	0	75	20	73	12	110	0	86	0	94	14	97	0	98	0
3	102	0	85	0	94	0	116	0	99	0	74	0	94	13	70	18	79	39	113	0
4	96	0	109	0	108	0	87	28	84	0	105	0	104	0	93	0	103	0	102	0
5	84	19	95	13	85	0	71	21	88	13	97	0	92	0	80	22	106	0	93	0
6	69	31	85	18	100	0	86	10	60	22	95	21	95	0	78	14	94	0	98	0
7	78	23	81	19	95	0	92	11	75	12	94	0	98	0	82	13	84	0	90	0
8	97	0	91	0	96	15	99	20	99	0	87	19	102	0	110	0	84	0	100	0
9	80	26	88	26	105	0	89	23	84	11	96	0	94	0	80	12	115	0	89	0
10	89	11	93	23	102	0	82	15	64	10	94	0	114	0	91	12	101	0	100	0
11	48	48	69	38	70	42	57	36	62	37	47	52	75	22	85	30	125	0	91	31
12	53	54	63	40	59	52	69	36	47	53	56	55	66	47	60	30	72	20	69	35
13	103	0	92	0	115	0	102	0	108	0	100	0	96	14	84	20	76	29	103	0
14	88	12	65	20	86	0	90	10	65	33	89	17	103	0	87	18	113	0	107	0
15	84	18	81	17	101	0	82	11	70	27	84	15	73	0	82	18	97	0	91	0
16	56	51	53	28	62	48	57	31	48	53	50	47	72	32	66	26	63	18	69	24
17	90	0	87	0	96	0	84	0	112	0	100	0	85	23	90	11	63	34	101	0
18	49	33	57	39	65	26	67	14	77	32	63	31	67	19	90	7	85	0	67	14
19	86	30	80	22	88	0	92	10	88	16	98	0	105	0	87	14	90	0	104	0
20	83	14	81	23	114	0	87	14	83	15	111	0	102	0	89	10	120	0	102	0
21	82	22	88	17	122	0	78	14	105	8	112	0	90	0	83	14	103	0	114	0
22	60	57	73	33	67	36	57	26	72	49	55	45	78	26	81	19	89	0	75	27
23	91	20	73	15	106	0	74	23	59	39	92	16	116	0	85	7	93	0	107	0
24	82	24	86	21	83	0	93	18	83	26	108	18	99	0	86	11	125	0	86	0
25	99	23	75	15	105	0	80	17	98	7	83	0	105	0	82	17	102	0	96	0
26	79	23	76	26	87	0	88	19	76	18	111	0	101	0	78	20	81	0	104	0
27	114	0	86	0	115	0	112	0	96	0	90	0	77	10	92	19	81	33	87	0
28	45	40	63	34	65	35	61	34	69	38	47	56	75	25	79	27	99	0	82	18
29	102	0	110	0	121	0	108	0	107	0	97	0	85	17	95	14	79	31	97	0
30	105	0	94	0	91	0	97	0	105	0	100	0	85	16	84	18	63	25	89	0
31	53	41	69	39	67	34	62	25	66	29	54	53	80	19	94	23	79	0	81	19
32	67	15	77	15	91	0	85	18	79	34	96	15	113	0	86	15	107	0	106	0
33	78	14	92	24	89	0	79	16	66	31	71	18	106	0	86	7	103	0	101	0
34	84	17	75	17	107	0	87	19	93	14	106	0	106	0	80	12	86	0	114	0
35	52	61	58	41	63	35	69	36	65	48	58	54	66	18	79	20	102	0	75	25
36	94	22	75	20	94	0	88	17	82	27	86	14	98	0	78	13	95	0	98	0
37	41	64	62	38	58	49	59	26	55	62	59	50	61	34	65	37	83	29	58	36
38	108	0	118	0	99	0	75	20	96	0	83	0	102	0	96	0	116	0	104	0
39	63	36	64	32	77	32	81	15	75	23	65	27	67	21	85	14	105	0	82	20
40	79	20	80	28	108	0	72	20	79	29	93	22	100	0	94	17	101	0	104	0
41	98	0	98	0	92	0	101	0	93	0	106	0	92	14	86	15	76	28	95	0
42	88	0	90	0	102	0	100	0	98	0	100	0	80	10	99	11	74	25	83	0
43	82	19	101	21	106	0	88	20	75	9	110	0	92	0	91	9	104	0	97	0
44	100	0	111	0	109	0	96	0	97	0	96	0	89	9	83	13	85	23	106	0
45	50	40	57	39	63	32	74	31	77	45	64	48	66	26	73	20	100	0	68	25
46	107	0	102	0	95	12	78	14	97	0	78	15	110	0	96	0	79	0	98	0
47	55	54	57	61	51	46	75	24	55	53	54	50	54	44	46	48	54	49	54	56
48	99	0	88	0	94	0	63	26	89	0	105	0	101	0	114	0	102	0	102	0
49	42	43	61	36	58	46	72	27	73	35	43	50	82	28	70	25	104	0	85	20
50	84	16	77	22	111	0	89	19	65	20	73	15	103	0	96	14	120	0	110	0
51	88	0	121	0	95	11	113	0	96	0	91	0	77	16	96	0	93	0	79	11
52	106	0	113	0	100	9	86	11	114	0	79	14	106	0	105	0	119	0	84	0
53	101	0	101	0	95	0	115	0	99	0	74	0	112	12	89	18	63	38	111	0
54	76	22	86	13	96	0	75	16	78	15	112	0	118	0	105	10	100	0	119	0
55	39	49	74	41	72	30	72	38	62	33	39	54	68	22	85	26	113	0	75	24
56	60	52	74	30	55	60	73	23	43	58	35	52	62	36	53	34	70	17	57	47
57	106	0	106	0	113	0	104	0	102	0	90	0	67	12	78	13	65	29	93	0
58	72	28	78	20	100	0	89	12	69	29	81	16	97	0	82	14	119	0	109	0
59	51	36	73	34	50	51	62	38	67	52	73	41	67	31	74	49	73	24	64	42
60	67	48	61	36	32	48	76	39	49	51	51	65	70	33	53	31	91	19	65	36
61	79	21	76	22	108	0	80	14	83	15	101	0	108	0	75	15	122	0	89	0
62	87	0	100	0	88	19	94	11	84	0	82	14	116	0	88	0	92	0	100	0
63	87	13	73	27	94	0	89	13	80	18	102	0	113	0	72	15	104	0	97	0
64	57	22	84	15	103	0	80	16	73	34	97	13	115	0	83	10	101	0	88	0
65	102	0	109	0	97	0	100	0	106	0	99	0	97	16	76	17	73	34	89	0
66	75	18	91	19	106	0	96	20	97	18	116	0	99	0	92	16	76	0	100	0
67	90	0	107	0	91	11	95	14	99	0	73	8	87	0	108	0	120	0	100	0
68	47	43	60	53	42	36	61	30	54	50	53	49	54	51	49	48	48	50	45	46
69	60	30	74	33	74	22	84	21	64	19	64	31	76	24	76	9	88	0	80	8
70	80	9	96	17	104	0	82	19	70	19	68	12	110	0	85	18	105	0	77	0
71	89	22	87	22	106	0	91	11	82	15	103	13	95	0	77	21	89	0	111	0
72	67	27	80	21	87	0	92	17	89	9	108	0	82	0	85	13	86	0	96	0
73	92	29	85	21	122	0	90	11	59	28	86	20	103	0	78	17	104	0	88	0
74	102	0	112	0	102	0	87	0	90	0	89	0	101	18	96	14	71	35	104	0
75	116	0	103	0	103	0	89	0	110	0	90	0	87	13	87	15	66	29	96	0
76	111	0	89	0	107	0	105	0	94	0	92	0	75	10	93	13	72	32	107	0
77	56	51	61	42	45	51	80	34	51	56	57	51	63	42	69	29	78	26	76	40
78	97	0	116	0	93	18	96	21	105	0	92	18	96	0	105	0	86	0	94	0
79	54	48	63	41	63	34	76	35	72	29	56	51	70	21	71	26	96	0	79	20
80	98	0	101	0	95	15	84	10	113	0	80	13	97	0	91	0	97	0	82	0
81	92	0	113	0	94	0	103	0	103	0	98	0	76	11	91	18	64	25	99	0
82	95	14	89	18	115	0	91	18	94	15	79	0	95	0	88	15	86	0	92	0
83	112	0	100	0	113	0	107	0	112	0	114	0	90	14	80	14	75	30	88	0
84	40	56	61	35	59	45	71	23	44	56	47	55	73	34	53	42	58	24	69	41
85	88	0	101	0	112	0	111	0	99	0	104	0	95	13	95	15	73	19	99	0
86	79	15	93	14	90	0	76	12	91	12	107	0	95	0	77	12	89	0	107	0
87	80	0	96	0	96	0	106	0	110	0	91	0	84	11	87	16	76	27	99	0
88	70	16	91	19	107	0	87	12	77	23	85	22	114	0	82	8	115	0	95	0
89	112	0	101	0	97	0	85	0	96	0	106	0	90	17	86	14	79	30	83	0
90	90	0	98	0	81	14	89	18	87	0	78	25	98	0	109	0	90	0	95	0
91	44	61	62	35	77	35	55	25	88	32	48	50	67	25	78	22	97	0	80	16
92	56	51	59	35	61	49	71	29	64	51	51	63	66	40	52	28	86	27	59	42
93	116	0	104	0	116	0	120	0	96	0	83	0	61	22	87	12	68	23	97	0
94	77	20	92	24	96	0	84	18	84	5	88	0	89	0	82	11	107	0	116	0
95	81	23	87	17	94	0	78	12	71	20	88	0	100	0	80	15	110	0	98	0
96	83	19	94	12	86	0	74	13	76	17	101	0	87	0	93	14	96	0	102	0
97	86	0	114	0	101	0	100	0	101	0	115	0	102	14	82	10	86	29	109	0
98	89	0	92	0	91	0	101	16	81	0	112	0	95	0	90	0	75	0	88	0
99	63	46	77	42	65	29	89	12	67	33	65	34	68	21	99	16	96	0	82	19
