gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	96	0	97	11	68	35	103	0	67	24	96	22	93	0	109	0	94	0	88	12
1	111	0	97	0	94	0	83	11	111	0	108	0	101	0	67	30	89	0	105	0
2	79	0	99	0	103	0	110	0	97	0	85	15	74	24	108	0	97	0	102	0
3	87	0	80	7	67	25	98	0	78	27	97	0	96	0	65	17	73	14	93	0
4	58	46	34	56	59	54	57	65	43	51	62	47	55	60	56	37	51	50	49	52
5	47	35	47	50	65	44	62	35	47	49	48	37	50	49	41	49	59	67	45	50
6	117	0	90	4	63	17	111	0	73	21	80	0	93	0	66	31	78	17	107	0
7	98	0	77	8	86	25	83	0	73	34	93	16	104	0	96	0	89	0	93	7
8	105	0	83	14	74	25	101	0	65	28	77	19	105	0	105	0	97	0	84	14
9	88	0	86	11	72	14	102	0	84	16	85	0	111	0	76	17	88	14	104	0
10	105	0	73	16	65	33	96	0	70	36	80	5	95	0	104	0	100	0	98	13
11	117	0	107	11	86	25	105	0	85	21	95	0	88	0	74	25	90	11	106	0
12	95	0	84	8	77	17	99	0	64	24	122	0	92	0	91	22	106	7	117	0
13	106	0	82	12	85	25	96	0	86	18	110	0	107	0	71	30	106	15	97	0
14	65	17	66	13	92	0	86	23	102	0	83	20	73	26	75	29	86	19	70	16
15	97	0	118	0	83	0	108	0	108	0	79	15	62	29	89	0	100	0	89	0
16	99	0	95	0	91	0	88	18	83	0	97	0	100	0	80	25	117	0	92	0
17	94	0	115	0	101	0	114	0	114	0	95	20	57	33	103	0	95	0	89	0
18	98	0	79	0	100	0	107	18	113	0	90	0	106	0	71	21	125	0	103	0
19	107	0	91	0	107	0	94	0	102	0	79	15	67	29	87	0	108	0	95	0
20	46	55	56	46	50	60	53	43	52	47	46	54	49	51	44	50	47	60	74	43
21	85	31	64	10	121	0	75	12	116	0	79	12	79	31	80	35	82	14	74	11
22	125	0	95	10	71	31	103	0	84	16	117	0	95	0	68	29	109	13	99	0
23	90	0	89	0	86	0	80	12	113	0	103	0	93	0	74	36	117	0	104	0
