gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	85	24	63	26	64	32	56	47	91	23	89	22	82	25	89	17	88	19	58	36	72	23	90	15	63	31	78	42	75	30	113	0	48	36	109	0	48	52	63	34
1	76	18	101	0	80	17	98	0	84	0	95	0	77	16	93	0	106	0	75	19	80	25	100	0	94	0	109	0	85	15	91	0	97	0	97	0	98	0	97	0
2	67	18	54	38	68	29	44	59	55	25	105	15	83	28	85	15	83	23	63	21	73	23	98	13	62	26	68	33	86	14	85	0	75	36	91	0	53	52	67	30
3	82	27	47	60	63	36	55	49	92	20	81	28	66	47	75	19	81	21	76	37	75	33	78	45	75	20	69	39	60	28	114	0	61	40	100	0	51	39	52	31
4	79	22	61	34	64	23	45	41	83	11	100	13	74	30	93	17	82	26	72	36	71	22	77	17	94	31	62	29	63	25	96	0	77	43	96	0	48	46	70	30
5	65	20	73	28	74	26	48	55	82	21	83	7	63	25	70	10	77	21	73	23	78	18	94	10	71	24	61	36	79	22	99	0	69	34	101	0	55	50	72	32
6	106	0	90	19	97	0	88	0	93	0	107	0	115	0	116	0	104	0	91	19	100	0	109	0	107	0	96	0	103	0	85	0	85	14	113	0	86	18	87	0
7	90	23	84	0	88	0	110	0	95	0	84	7	110	0	93	14	105	0	113	0	89	0	93	0	112	0	112	0	95	17	57	37	80	16	110	0	85	0	73	18
8	99	0	81	21	115	0	109	0	128	0	91	0	89	0	94	0	94	0	80	13	94	0	106	0	100	0	97	0	116	0	99	0	81	21	89	0	95	16	93	0
9	73	22	87	0	99	15	109	0	66	28	70	29	80	10	70	24	78	23	102	0	69	28	94	0	69	17	104	0	79	18	39	60	66	12	48	59	109	0	83	14
10	80	25	52	47	46	39	42	68	77	22	92	23	68	51	83	21	79	21	58	38	84	23	63	37	68	32	66	38	71	28	103	0	52	36	94	0	51	44	67	31
11	69	24	66	26	69	13	38	46	94	18	86	16	81	22	99	18	74	14	66	45	82	19	97	13	92	30	55	34	102	14	95	0	71	28	90	0	50	54	71	34
12	65	52	56	62	42	56	57	40	56	42	58	45	46	61	60	44	65	54	61	44	66	43	55	45	45	50	52	46	42	42	41	42	51	53	43	46	52	47	50	39
13	62	39	71	31	77	21	51	51	67	25	97	16	66	20	94	8	83	19	73	37	82	26	90	11	80	30	67	45	95	16	96	0	70	30	103	0	46	41	51	36
14	64	31	96	0	100	0	119	0	102	10	62	25	101	0	86	25	83	9	92	0	95	0	93	0	89	21	103	0	78	15	70	26	102	18	72	21	107	0	81	19
15	86	25	58	29	80	22	53	52	86	29	87	11	63	20	85	7	69	27	73	30	62	18	81	13	81	15	79	28	93	26	79	0	68	33	80	0	48	51	76	28
16	70	19	80	36	75	28	55	65	87	26	75	9	96	31	83	16	82	15	79	37	71	23	93	10	79	31	69	38	80	24	104	0	62	19	102	0	39	53	83	25
17	71	20	32	50	66	34	60	34	73	16	73	21	72	36	69	23	81	17	58	46	61	19	69	35	68	14	76	22	64	32	99	0	58	30	92	0	50	55	78	30
18	76	22	52	59	57	39	53	55	67	27	78	30	58	42	75	30	81	21	69	46	66	26	78	37	64	27	61	32	67	39	85	0	68	26	98	0	37	44	74	27
19	62	15	76	35	79	26	39	47	73	22	92	13	70	19	91	16	82	20	64	38	79	25	81	7	66	23	71	34	78	29	111	0	58	20	91	0	54	48	79	26
20	72	30	114	0	95	0	108	0	78	14	56	17	102	0	97	25	90	6	104	0	106	0	90	0	89	31	103	0	86	9	81	25	76	23	75	17	92	0	101	16
21	81	31	106	0	106	0	104	0	83	16	75	28	84	0	83	23	92	17	98	0	95	0	81	0	77	24	104	0	81	11	73	37	73	18	88	27	94	0	73	14
22	74	20	68	30	74	20	39	49	72	18	81	10	71	15	101	12	102	18	69	25	77	30	93	14	62	20	50	29	77	29	81	0	72	28	97	0	42	52	74	37
23	67	23	57	31	60	48	64	64	85	24	71	35	64	45	78	29	96	18	64	32	71	25	73	28	77	21	57	36	71	31	103	0	65	37	103	0	45	61	61	27
24	74	15	42	41	59	37	52	48	65	24	65	24	51	39	66	25	73	14	72	36	76	33	65	26	67	24	59	38	71	40	103	0	71	28	87	0	57	53	67	25
25	74	28	71	28	66	26	48	49	76	21	87	10	79	26	91	15	88	23	66	31	71	25	76	15	71	17	61	32	74	26	116	0	70	35	98	0	50	54	72	28
26	111	0	74	13	119	0	117	0	100	0	97	0	106	0	91	0	107	0	86	20	101	0	97	0	109	0	91	0	111	0	86	0	86	13	97	0	101	17	106	0
