gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	6007	4022	6680	3199	6654	3424	6472	3541	6934	2819
1	6063	4050	6778	3226	6585	3507	6287	3695	7173	2779
2	5040	4943	5040	4941	6591	3490	5008	4987	4938	5041
3	9860	0	8441	1665	8372	1577	9907	0	10020	0
4	5958	4020	6538	3398	6347	3362	6452	3515	7050	2920
5	9054	1036	10035	0	9095	780	8573	1422	8828	1244
6	5050	5098	5113	5042	6520	3364	4923	4954	4944	4944
7	10147	0	10026	0	8489	1462	9857	0	10331	0
8	9974	0	8202	1732	8482	1470	9942	0	10196	0
9	6096	3960	6747	3253	6619	3452	6420	3610	7043	2913
10	8954	951	9981	0	9059	831	8532	1419	8785	1265
11	10100	0	9964	0	8662	1423	10004	0	9838	0
12	5892	4045	6707	3326	6500	3489	6413	3581	7061	2914
13	8896	976	9942	0	9275	787	8703	1433	8680	1218
14	5050	5027	5091	4938	6543	3473	5100	5012	4987	4945
15	9993	0	10077	0	8144	1566	10039	0	9819	0
16	5975	4050	6684	3303	6461	3437	6444	3624	7086	2871
17	9936	0	9863	0	8475	1573	9966	0	9938	0
18	5057	5120	4850	5023	6527	3436	4923	4865	5060	5053
19	6031	3948	6840	3253	6577	3474	6481	3528	7203	2830
20	10114	0	9901	0	8506	1632	10050	0	10118	0
21	10028	0	9864	0	8557	1567	9922	0	10075	0
22	9896	0	9993	0	10139	0	10063	0	9964	0
23	10052	0	9999	0	10105	0	10159	0	9916	0
24	9774	0	9902	0	10018	0	9993	0	10069	0
25	9926	0	9847	0	8439	1470	9964	0	10030	0
26	10086	0	9947	0	10122	0	10092	0	10136	0
27	8645	1286	8602	1408	9917	0	10066	0	8481	1676
28	9154	963	10211	0	9136	834	8532	1423	8713	1209
29	8823	1313	8520	1366	9967	0	10095	0	8390	1639
30	9088	921	9870	0	9305	787	8678	1461	8633	1211
31	6005	4045	6561	3400	6521	3412	6428	3494	7129	2874
32	5935	3952	6630	3276	6543	3502	6404	3581	4988	4937
33	5975	4059	6802	3267	6549	3474	6404	3511	5055	5145
34	9961	0	9983	0	10037	0	9972	0	9979	0
35	5942	4040	6784	3331	6547	3537	6509	3565	7159	2794
36	9895	0	10049	0	8516	1480	10035	0	9999	0
37	10140	0	10066	0	10108	0	9992	0	10035	0
38	10090	0	10155	0	9967	0	9982	0	9929	0
39	10082	0	9941	0	8262	1586	9923	0	9974	0
40	4894	4913	5051	4947	6668	3412	4986	5100	4963	5095
41	8976	975	10190	0	9306	790	8611	1437	8643	1221
42	5081	5061	5017	5053	6517	3375	5130	4979	5054	4950
43	10164	0	10057	0	8371	1474	9907	0	9829	0
44	10079	0	10088	0	8384	1428	9803	0	9949	0
45	5837	4000	6511	3269	6551	3591	6540	3603	4911	5053
46	10008	0	9752	0	9968	0	9879	0	10056	0
47	9982	0	10116	0	9904	0	9912	0	9893	0
48	5864	3994	6672	3288	6594	3354	6349	3645	7189	2863
49	10090	0	8195	1694	8352	1572	10054	0	9984	0
50	9848	0	10000	0	8528	1493	10052	0	10010	0
51	10106	0	10053	0	8416	1547	10121	0	10028	0
52	8966	903	9955	0	9120	737	8594	1406	8597	1274
53	6014	4049	6739	3331	6549	3423	6365	3470	7126	2941
54	9896	0	8141	1690	8327	1560	9958	0	10045	0
55	9915	0	9878	0	9903	0	10170	0	10067	0
56	5978	3966	6793	3332	6563	3412	6411	3664	7109	2871
57	4993	4991	5126	5059	6450	3385	5029	4985	4916	4913
58	5991	3957	6773	3365	6456	3479	6396	3653	5047	4992
59	9126	972	9962	0	9224	831	8637	1466	8749	1272
60	10050	0	9893	0	9827	0	10021	0	9994	0
61	4921	4916	5096	5008	6662	3424	4936	5105	5077	4885
62	10046	0	9982	0	8404	1419	9911	0	10155	0
63	5165	5073	4986	4881	6387	3477	4956	4936	4963	4952
64	8698	1210	8694	1381	10048	0	9871	0	8307	1632
65	7048	3034	6659	3289	8435	1434	9944	0	8369	1673
66	4951	5076	5025	5064	6430	3424	5081	5111	5084	4964
67	10015	0	10128	0	8465	1418	10002	0	10073	0
68	9984	0	10067	0	8612	1453	9976	0	10039	0
69	4982	5180	5036	4997	6589	3380	5054	5019	4988	4933
70	8896	928	10070	0	9217	830	8407	1464	8830	1304
71	10096	0	9958	0	9790	0	10012	0	9949	0
72	4943	5015	5010	4987	6495	3539	4939	4790	5146	4848
73	6017	4032	6754	3370	6529	3529	6415	3617	7107	2886
74	9910	0	9777	0	8499	1565	10001	0	10159	0
75	4943	4989	5023	5084	6452	3425	4978	4909	4965	4921
76	8683	1295	8741	1345	10017	0	10256	0	8370	1624
77	10050	0	10086	0	9932	0	9991	0	9855	0
78	6893	2914	6679	3324	8540	1422	10134	0	8214	1642
79	10061	0	10134	0	10286	0	9863	0	10039	0
80	9991	0	10024	0	9904	0	10069	0	9904	0
81	9985	0	9844	0	8445	1420	10102	0	10018	0
82	9143	936	9950	0	9217	794	8518	1411	8777	1224
83	9991	0	9907	0	9913	0	9884	0	10017	0
84	9983	0	10056	0	10010	0	10079	0	10039	0
85	10034	0	9902	0	8327	1555	9883	0	10179	0
86	9999	0	10053	0	8574	1497	10136	0	10113	0
87	9989	0	9987	0	10034	0	10034	0	9885	0
88	5989	3957	6702	3311	6638	3442	6382	3513	7227	2887
89	8863	963	10035	0	9275	822	8442	1459	8777	1181
90	9925	0	9855	0	8486	1443	10112	0	9788	0
91	6964	3081	6665	3241	8531	1435	9840	0	8475	1606
92	10077	0	10130	0	10100	0	10093	0	10053	0
93	9794	0	10057	0	8629	1437	9894	0	9875	0
94	4913	4823	4944	4979	6476	3443	4941	4898	5040	4978
95	9935	0	10037	0	8607	1379	9958	0	9931	0
96	5011	4986	4990	5089	6721	3436	4905	4953	4809	5131
97	10100	0	10038	0	9908	0	10217	0	9996	0
98	10055	0	9796	0	9946	0	9952	0	9900	0
99	9818	0	9958	0	8501	1523	9996	0	10110	0
