gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	8639	1415	9844	0	7696	2282	8839	1280	8733	1302
1	8671	1361	10042	0	7619	2382	8595	1286	8686	1280
2	8526	1340	9852	0	7676	2319	8546	1231	8809	1262
3	6128	4043	5039	5103	5031	4865	4968	5025	4999	4998
4	10036	0	10025	0	10067	0	8857	1225	8765	1201
5	8924	1107	6092	3942	10030	0	7788	2272	7397	2628
6	6483	3497	5060	4935	7395	2651	6254	3665	7453	2513
7	10069	0	8958	1073	10016	0	10127	0	10138	0
8	8873	1109	9020	1045	10028	0	10127	0	9840	0
9	6126	3952	5065	4931	4806	4971	5010	5066	4978	4895
10	8851	1363	9985	0	7679	2377	8685	1300	8876	1206
11	6062	3853	4942	4975	4985	5108	5033	5007	4895	4949
12	6190	3840	4993	4989	5007	5058	4923	5006	4974	5008
13	8866	1072	5974	3894	10041	0	7688	2292	7381	2517
14	8878	1097	8574	1430	9953	0	9900	0	8655	1406
15	9898	0	8844	1051	9895	0	10064	0	9930	0
16	6000	3893	5057	5039	5041	4976	4989	5035	4972	4955
17	8925	1090	8445	1461	10074	0	10069	0	8690	1336
18	8914	1093	9001	1019	9895	0	10009	0	10080	0
19	6052	3883	5126	4861	5172	4971	5067	4893	4989	4992
20	10047	0	8990	1010	10243	0	7738	2365	8800	1184
21	8659	1326	9917	0	7544	2386	8626	1308	8818	1272
22	10124	0	9163	1006	9989	0	10092	0	9980	0
23	9028	1016	8925	1065	9996	0	9810	0	10201	0
24	6396	3746	4911	4941	7289	2597	6267	3676	7345	2639
25	8753	1132	8646	1409	10049	0	9905	0	8521	1360
26	6340	3652	5147	5024	7473	2675	6265	3727	7300	2536
27	8567	1355	10026	0	7744	2401	8636	1306	8769	1205
28	8548	1318	10079	0	7618	2388	8716	1223	8848	1310
29	8933	1389	10042	0	7576	2367	8802	1296	8779	1256
30	9958	0	8920	1057	10214	0	7605	2229	8818	1196
31	6046	3907	4888	5156	4899	4957	4941	4915	4985	4963
32	8701	1066	8770	1389	9779	0	10053	0	8605	1357
33	9884	0	8966	1061	9976	0	9868	0	9955	0
34	8686	1348	10141	0	7586	2372	8535	1324	8831	1249
35	9880	0	8867	1016	10101	0	7804	2313	8718	1252
36	9838	0	8850	1024	9935	0	7791	2290	8861	1168
37	8744	1049	8734	1389	9892	0	9981	0	8700	1364
38	9963	0	10163	0	10190	0	8740	1268	8805	1214
39	9772	0	10183	0	9951	0	8815	1302	8899	1244
40	8758	1292	9910	0	7547	2342	8715	1336	8809	1224
41	6091	3988	4990	4924	5166	5055	5022	5029	4915	4942
42	6030	3875	4956	5001	4891	5034	4905	4910	5023	5128
43	8815	1031	5938	3919	9917	0	7895	2295	7500	2556
44	9814	0	10124	0	10074	0	8878	1235	8877	1206
45	8777	1106	8677	1390	10143	0	10010	0	8651	1361
46	10181	0	10128	0	9999	0	8904	1200	8954	1259
47	6077	4004	4940	4988	5094	4979	5013	4932	4997	5054
48	8885	1091	8673	1461	10004	0	10057	0	8591	1364
49	8590	1402	9989	0	7563	2338	8641	1353	8782	1274
50	8720	1064	8888	1085	10020	0	10029	0	10059	0
51	8848	1105	8601	1361	9917	0	10062	0	8607	1354
52	9930	0	9997	0	10006	0	8720	1326	8932	1275
53	9986	0	10161	0	10046	0	8696	1274	8796	1251
54	8658	1353	10001	0	7681	2255	8682	1392	8707	1247
55	8954	1025	8506	1383	9880	0	9932	0	8642	1376
56	6013	4013	4957	4982	5035	5045	5042	4925	5113	4971
57	6027	3863	5108	5054	5114	5069	4988	4997	4922	4949
58	8974	1128	5994	3939	9934	0	7633	2333	7510	2530
59	8961	1057	6083	3987	9972	0	7612	2335	7568	2515
60	8862	1067	5925	4036	10071	0	7629	2285	7498	2654
61	10141	0	9985	0	9980	0	8816	1187	8934	1162
62	8676	1294	10018	0	7557	2346	8666	1264	8779	1224
63	9038	1073	8858	995	10025	0	9934	0	10117	0
64	8728	1267	9892	0	7717	2300	8718	1322	8654	1220
65	8946	1102	8698	1454	9908	0	9933	0	8689	1319
66	10078	0	8975	1060	10018	0	10050	0	9765	0
67	10164	0	10123	0	10000	0	8810	1269	8877	1231
68	10042	0	8894	1046	10121	0	9928	0	9972	0
69	8706	1370	9981	0	7657	2387	8613	1330	8889	1245
70	8869	1097	6079	3998	10113	0	7620	2275	7340	2585
71	8586	1344	10119	0	7670	2302	8686	1290	8712	1248
72	9955	0	9920	0	10301	0	8716	1263	8759	1211
73	8691	1348	10082	0	7624	2349	8654	1349	8744	1262
74	8902	1154	10072	0	10059	0	10072	0	10044	0
75	6215	3857	4988	4973	5046	4930	5061	5037	4964	4924
76	6100	3975	5053	4910	5039	4916	5007	4953	5024	4988
77	8907	1026	6047	3849	10066	0	7642	2283	7368	2640
78	8802	1108	8556	1432	9891	0	9913	0	8518	1434
79	6183	3954	5156	5001	5066	4990	5007	4968	5056	5015
80	8752	1338	9787	0	7483	2338	8895	1279	8767	1327
81	8858	1054	8945	1053	9886	0	10009	0	9987	0
82	8898	1108	5974	3966	10251	0	7679	2300	7317	2646
83	6321	3618	5030	5080	7405	2619	6282	3733	7433	2521
84	9885	0	8787	1044	10001	0	7697	2327	8708	1154
85	6186	3823	5001	5067	5021	5121	5044	4960	5120	4998
86	8573	1332	9816	0	7556	2435	8797	1319	8739	1265
87	8880	1055	6090	3979	9986	0	7567	2255	7408	2609
88	9990	0	9850	0	9994	0	8694	1252	8946	1196
89	9967	0	10147	0	9991	0	8693	1313	8834	1237
90	8896	1106	6036	3972	9957	0	7700	2217	7355	2498
91	9983	0	8968	1090	10044	0	7767	2273	8659	1254
92	10031	0	10096	0	10216	0	8784	1273	8801	1211
93	6089	3872	4946	4900	5043	4971	4921	4902	5047	5032
94	8595	1378	9941	0	7693	2510	8637	1313	8658	1308
95	8644	1330	10057	0	7558	2425	8626	1261	8713	1283
96	6214	3675	5119	5006	7414	2676	6205	3761	7477	2593
97	9967	0	9024	1072	10097	0	10049	0	9991	0
98	6174	3931	5215	4940	5113	5005	5035	4975	4984	5035
99	6370	3563	5044	5136	7451	2682	6347	3605	7623	2567
