gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	939	112	888	139	1012	0	994	0	1012	0
1	882	115	894	134	990	0	1000	0	966	0
2	878	141	780	225	956	0	987	0	1012	0
3	859	140	797	218	1051	0	1035	0	1047	0
4	852	143	797	205	1025	0	973	0	853	141
5	937	112	688	328	516	480	497	501	667	380
6	1040	0	963	0	562	503	769	224	863	115
7	967	0	1069	0	500	509	784	234	887	110
8	903	125	1068	0	1002	0	1037	0	896	132
9	903	129	989	0	1006	0	1020	0	882	143
10	1044	0	962	0	507	508	730	227	927	108
11	906	112	764	305	491	522	490	493	657	341
12	975	0	1003	0	498	538	782	204	921	116
13	882	118	1009	0	1043	0	952	0	828	134
14	925	109	777	188	1006	0	983	0	939	0
15	828	122	1013	0	1003	0	967	0	815	144
16	890	107	803	228	952	0	982	0	846	144
17	872	125	1022	0	1043	0	985	0	1035	0
18	875	141	794	197	989	0	956	0	889	135
19	863	108	717	282	501	506	525	479	627	356
20	851	133	974	0	1003	0	1002	0	882	148
21	824	157	952	0	1009	0	1019	0	888	133
22	839	138	759	207	984	0	986	0	974	0
23	1062	0	991	0	831	141	778	214	1008	0
24	850	126	786	210	1003	0	1038	0	978	0
25	862	141	796	209	1018	0	953	0	1014	0
26	880	120	850	142	976	0	1042	0	1021	0
27	852	103	723	280	497	536	516	491	597	397
28	1026	0	988	0	479	466	797	190	840	106
29	859	138	809	180	1039	0	1005	0	913	147
30	967	0	996	0	697	358	816	232	885	125
31	906	145	796	217	998	0	941	0	1066	0
32	850	129	939	0	966	0	974	0	831	128
33	865	121	799	214	1011	0	1022	0	1020	0
34	841	126	795	229	1034	0	1001	0	957	0
35	857	115	708	290	503	496	462	481	624	347
36	864	149	807	201	993	0	1003	0	987	0
37	833	141	772	185	997	0	953	0	1046	0
38	857	136	904	0	1005	0	1026	0	890	138
39	903	114	977	0	964	0	958	0	842	139
40	989	0	1042	0	524	512	807	197	823	109
41	877	111	706	315	530	498	502	502	596	380
42	826	110	677	289	510	503	466	521	660	355
43	851	133	978	0	985	0	976	0	832	132
44	852	125	992	0	990	0	1021	0	974	0
45	1009	0	1031	0	520	487	756	206	878	122
46	908	103	813	126	1095	0	952	0	1023	0
47	910	126	1024	0	1001	0	1011	0	854	131
48	956	0	1029	0	497	468	813	204	910	128
49	1007	0	960	0	521	519	808	225	917	120
50	886	149	762	205	979	0	967	0	1018	0
51	867	123	1017	0	1005	0	981	0	872	154
52	871	104	757	180	973	0	990	0	1020	0
53	846	140	797	211	983	0	1081	0	865	137
54	863	109	819	202	1000	0	989	0	899	120
55	855	106	1032	0	964	0	1071	0	854	145
56	859	122	796	225	955	0	1003	0	1012	0
57	890	134	777	190	1004	0	983	0	1029	0
58	1010	0	980	0	505	468	826	172	905	112
59	1005	0	1006	0	850	146	762	202	979	0
60	851	111	877	146	1013	0	1003	0	1015	0
61	1056	0	1018	0	500	477	765	194	892	94
62	886	118	635	279	513	506	482	458	612	351
63	880	166	973	0	961	0	1010	0	874	141
64	1010	0	989	0	601	354	808	235	908	101
65	851	159	781	174	997	0	1036	0	946	0
66	818	128	973	0	1019	0	994	0	995	0
67	869	107	948	0	1020	0	992	0	868	173
68	1041	0	1002	0	843	142	749	190	1017	0
69	858	108	892	122	983	0	1017	0	972	0
70	840	119	755	212	980	0	990	0	989	0
71	910	89	828	140	1037	0	976	0	1029	0
72	917	131	1036	0	1039	0	964	0	872	143
73	878	127	835	214	997	0	1009	0	858	185
74	992	0	994	0	485	534	799	179	862	129
75	866	121	670	338	508	478	465	516	621	402
76	863	128	806	201	998	0	927	0	961	0
77	879	136	777	177	953	0	991	0	1017	0
78	858	134	802	221	984	0	1034	0	998	0
79	863	122	797	206	1006	0	970	0	849	151
80	1024	0	1005	0	646	351	802	216	870	119
81	1036	0	963	0	510	484	782	236	890	103
82	838	130	764	186	1006	0	973	0	966	0
83	852	103	702	312	511	406	525	485	635	369
84	903	120	895	125	1023	0	996	0	1007	0
85	876	144	823	203	979	0	1020	0	930	0
86	1016	0	1009	0	639	363	785	225	916	107
87	870	117	756	192	1037	0	978	0	846	143
88	985	0	977	0	511	458	818	176	912	123
89	840	116	983	0	1005	0	982	0	847	134
90	915	138	775	210	1034	0	959	0	1000	0
91	943	0	1019	0	847	155	794	200	1011	0
92	865	138	1016	0	1004	0	995	0	891	125
93	1056	0	1056	0	527	506	778	202	848	119
94	1034	0	988	0	465	538	780	203	867	117
95	926	126	925	0	1076	0	1042	0	874	139
96	869	111	986	0	984	0	983	0	851	150
97	920	139	781	217	1002	0	956	0	1009	0
98	924	107	1044	0	1023	0	974	0	962	0
99	849	129	781	191	976	0	1021	0	869	155
