gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	970	0	747	209	1019	0	1011	0	712	289
1	832	155	1018	0	1052	0	991	0	777	224
2	867	146	1036	0	1030	0	1000	0	730	242
3	854	172	976	0	981	0	1021	0	754	206
4	989	0	704	280	752	204	865	120	964	0
5	905	119	1060	0	993	0	994	0	745	210
6	1031	0	929	0	734	263	822	127	1001	0
7	870	163	767	202	705	254	718	300	714	270
8	843	162	799	211	674	262	703	258	696	275
9	1037	0	757	288	757	227	934	132	1031	0
10	891	159	798	192	689	278	770	264	738	291
11	1010	0	867	161	986	0	872	139	992	0
12	1003	0	869	168	1048	0	880	122	983	0
13	893	133	970	0	1002	0	1012	0	779	236
14	853	135	931	0	1029	0	1006	0	786	193
15	986	0	868	135	1011	0	867	119	946	0
16	820	152	780	230	687	287	711	250	815	262
17	875	150	506	480	794	208	897	134	703	292
18	860	134	1012	0	969	0	981	0	756	230
19	922	143	948	0	1028	0	1067	0	769	208
20	993	0	798	204	986	0	996	0	727	225
21	933	0	1044	0	723	290	866	136	1039	0
22	841	130	979	0	985	0	995	0	1021	0
23	1031	0	836	135	938	0	863	135	990	0
24	989	0	723	313	749	226	810	129	1003	0
25	932	0	680	233	800	209	884	135	998	0
26	892	145	1026	0	989	0	990	0	759	241
27	840	167	488	508	778	195	917	122	745	272
28	992	0	1010	0	1027	0	968	0	1029	0
29	907	141	996	0	1007	0	992	0	767	236
30	815	148	521	480	815	236	859	127	737	264
31	896	153	761	198	701	289	708	288	724	269
32	846	126	1014	0	1046	0	1007	0	1000	0
33	892	126	1018	0	948	0	958	0	976	0
34	1044	0	1008	0	694	291	770	166	1059	0
35	856	129	968	0	973	0	994	0	753	227
36	885	131	1001	0	980	0	1012	0	800	212
37	877	108	978	0	1006	0	968	0	1005	0
38	851	126	1071	0	987	0	1042	0	742	207
39	816	127	783	217	726	274	732	272	709	277
40	886	157	1064	0	971	0	974	0	772	213
41	1022	0	1038	0	710	295	817	172	983	0
42	1002	0	705	301	805	198	859	111	978	0
43	895	144	976	0	1005	0	985	0	744	211
44	839	130	966	0	1038	0	1031	0	739	213
45	905	0	750	279	805	199	866	129	1014	0
46	908	134	956	0	1007	0	1056	0	767	226
47	926	0	737	217	956	0	973	0	720	270
48	982	0	741	298	760	210	859	128	1012	0
49	1000	0	1057	0	714	298	847	142	1046	0
50	1028	0	850	157	971	0	902	108	992	0
51	836	150	821	218	697	266	760	268	681	272
52	932	108	976	0	1011	0	934	102	1001	0
53	827	161	794	224	702	269	733	259	754	274
54	965	0	697	274	802	232	848	126	1004	0
55	859	136	959	0	1058	0	971	0	730	246
56	844	167	776	192	739	266	722	245	722	232
57	984	0	632	307	776	204	845	128	965	0
58	1024	0	740	270	753	234	828	126	984	0
59	943	0	867	141	983	0	895	127	991	0
60	1051	0	764	272	775	222	859	142	1037	0
61	1032	0	818	167	957	0	906	137	988	0
62	945	0	707	321	710	244	854	124	1013	0
63	1004	0	684	270	766	231	878	156	1028	0
64	979	0	1014	0	733	277	871	149	1024	0
65	876	134	987	0	1006	0	993	0	785	249
66	834	133	963	0	1080	0	1020	0	773	227
67	955	0	868	142	978	0	833	110	1071	0
68	879	119	979	0	987	0	967	0	828	241
69	1022	0	689	276	773	225	901	142	946	0
70	994	0	777	171	1026	0	836	150	1022	0
71	1007	0	694	303	758	224	827	149	951	0
72	816	144	920	0	950	0	1007	0	821	234
73	984	0	894	159	987	0	859	130	1046	0
74	870	128	1030	0	993	0	996	0	745	228
75	995	0	712	285	788	234	859	135	966	0
76	1015	0	810	151	958	0	854	122	966	0
77	997	0	809	132	961	0	870	138	959	0
78	982	0	978	0	728	284	826	147	992	0
79	855	149	498	466	776	222	856	134	716	258
80	882	170	810	223	730	284	735	247	710	256
81	1047	0	887	182	997	0	839	138	953	0
82	948	0	649	283	797	223	868	155	1003	0
83	858	160	973	0	1018	0	1006	0	789	223
84	1000	0	720	293	785	205	883	115	999	0
85	1062	0	822	151	990	0	919	125	975	0
86	828	131	1017	0	968	0	1005	0	982	0
87	894	90	987	0	996	0	907	108	940	0
88	856	150	984	0	975	0	978	0	771	244
89	976	0	846	162	970	0	925	131	1002	0
90	950	120	1014	0	1010	0	1024	0	1032	0
91	884	149	1030	0	1008	0	1007	0	773	254
92	906	85	1049	0	999	0	908	108	1017	0
93	974	0	766	210	1022	0	984	0	720	260
94	1044	0	702	281	767	232	905	115	957	0
95	970	0	988	0	712	290	849	129	1008	0
96	959	0	710	290	807	238	891	125	978	0
97	961	0	849	167	1033	0	856	116	1011	0
98	996	0	1070	0	694	300	854	161	974	0
99	823	168	756	199	749	291	741	290	712	282
