gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	897	132	803	190	632	352	1015	0	743	247	845	161	525	492	813	212	890	133	859	149
1	1018	0	971	0	1001	0	838	154	959	0	793	123	1010	0	851	154	884	111	916	130
2	855	131	741	260	509	492	1013	0	733	261	642	357	470	516	773	197	869	159	869	128
3	867	130	902	126	993	0	791	181	781	226	952	0	1043	0	979	0	904	131	1031	0
4	1012	0	966	0	1040	0	841	156	982	0	854	137	1048	0	817	150	903	98	882	103
5	852	120	1023	0	889	105	987	0	1033	0	994	0	795	169	1018	0	1000	0	865	137
6	857	141	735	269	654	366	1011	0	758	228	832	171	480	494	791	207	852	164	918	150
7	889	136	800	240	659	348	1014	0	711	263	781	152	512	483	755	201	884	123	808	143
8	975	0	843	86	995	0	1012	0	995	0	989	0	859	130	1033	0	1081	0	1012	0
9	879	141	777	257	674	375	999	0	761	252	870	154	491	532	789	196	884	134	807	140
10	970	0	869	89	994	0	1040	0	985	0	972	0	845	135	996	0	1015	0	993	0
11	869	145	766	257	622	363	988	0	769	249	870	159	467	488	810	240	867	151	874	134
12	844	129	788	232	626	377	989	0	728	242	801	167	520	528	816	186	839	128	892	139
13	897	148	799	254	509	454	1032	0	720	250	643	351	517	484	838	185	874	137	795	148
14	1052	0	885	96	1041	0	1029	0	1031	0	1031	0	897	122	1014	0	988	0	1006	0
15	995	0	938	92	1036	0	1017	0	964	0	1009	0	877	124	1022	0	992	0	968	0
16	818	123	758	239	655	343	928	0	763	247	796	166	508	498	808	194	889	133	849	130
17	890	131	723	244	643	350	963	0	734	248	817	162	504	503	802	210	897	136	845	147
18	935	119	812	244	622	355	999	0	766	234	829	157	485	485	803	203	869	135	879	155
19	854	131	976	0	880	100	965	0	1016	0	995	0	826	172	990	0	978	0	849	148
20	900	136	887	129	1027	0	769	194	770	259	988	0	989	0	1031	0	854	121	930	0
21	877	126	890	135	994	0	1040	0	981	0	1038	0	1071	0	929	0	836	129	907	121
22	879	144	769	230	636	356	994	0	726	255	851	157	520	491	782	188	833	143	839	140
23	869	135	735	235	612	339	971	0	785	263	845	172	516	479	810	184	829	165	848	149
24	880	118	936	97	756	287	1033	0	1054	0	1001	0	484	495	785	221	817	157	892	141
25	1027	0	862	116	938	0	1041	0	977	0	1047	0	872	110	1004	0	986	0	1000	0
26	872	129	745	215	585	362	1008	0	732	257	847	152	487	492	840	201	828	141	899	120
27	897	133	1012	0	883	139	1032	0	1004	0	1012	0	858	160	968	0	948	0	855	141
28	871	122	773	230	510	514	963	0	739	247	657	358	525	529	810	184	894	145	901	129
29	886	141	715	256	635	352	993	0	748	239	873	164	490	514	811	191	848	133	823	137
30	870	120	739	227	623	337	1009	0	766	266	844	154	499	467	780	217	859	164	831	133
31	890	114	831	125	994	0	799	202	692	256	991	0	1056	0	939	0	854	113	1024	0
32	868	139	768	234	609	371	1012	0	761	247	847	162	507	510	795	211	853	134	878	152
33	916	137	901	128	1028	0	826	181	798	238	1014	0	980	0	980	0	861	108	954	0
34	964	123	875	150	1034	0	664	331	729	241	1014	0	1025	0	908	140	898	142	919	110
35	837	105	957	0	846	121	1023	0	1003	0	1019	0	798	181	1002	0	1021	0	864	158
36	919	125	940	95	758	244	1023	0	990	0	1041	0	519	492	780	198	833	141	888	133
37	886	136	760	249	497	531	931	0	745	261	669	353	509	477	801	206	831	143	831	146
38	909	117	849	89	773	261	1018	0	1023	0	1042	0	529	474	803	210	863	145	812	127
39	873	122	862	158	1007	0	808	191	741	263	999	0	1031	0	1013	0	843	127	972	0
