gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	98	0	89	9	96	0	95	0	67	25	110	0	79	0	108	0	108	0	92	13	75	18	85	33	106	0	110	0	100	12
1	95	0	74	12	88	13	118	0	112	0	84	0	78	0	92	0	97	0	113	0	94	0	94	0	114	0	81	34	96	0
2	94	0	94	10	92	0	86	0	66	30	109	0	79	0	103	0	89	0	99	24	83	17	69	13	87	0	118	0	101	18
3	97	0	100	0	106	0	102	0	91	0	89	0	93	0	100	0	79	14	91	0	89	0	106	0	70	24	97	0	90	0
4	84	0	87	0	102	0	91	0	100	0	113	0	90	0	112	0	109	0	87	0	95	0	110	0	105	0	91	0	106	0
5	102	0	98	0	106	0	79	0	96	0	112	0	102	0	99	0	88	20	119	0	106	0	99	0	73	27	102	0	100	0
6	95	0	92	12	92	0	88	18	77	0	75	33	107	0	88	9	92	0	97	0	96	0	114	0	96	0	109	0	97	0
7	52	61	55	38	48	56	63	31	40	42	79	19	43	52	65	46	40	39	52	51	51	39	50	42	52	55	41	54	53	50
8	107	0	96	0	105	0	94	0	106	0	124	0	87	0	107	0	78	0	95	0	107	0	107	0	110	0	98	0	96	0
9	57	57	72	32	40	48	51	48	50	38	65	33	39	45	51	46	40	47	43	56	46	58	52	52	43	51	50	44	40	52
10	103	0	84	10	94	14	106	0	87	0	94	0	108	0	100	0	107	0	96	0	103	0	99	0	92	0	79	23	100	0
11	89	0	84	8	103	0	70	14	112	0	63	39	109	0	97	8	110	0	103	0	99	0	88	0	105	0	98	0	87	0
12	84	0	102	14	92	8	101	0	97	0	114	0	103	0	80	0	113	0	94	0	96	0	95	0	83	0	73	23	88	0
13	43	61	57	34	40	39	70	29	48	44	84	24	56	54	65	27	61	45	42	58	54	49	43	48	43	48	46	52	47	41
14	88	13	98	9	95	0	91	0	83	20	110	0	67	34	89	0	80	18	49	51	95	18	83	34	97	0	70	25	67	31
15	94	13	94	9	95	0	94	0	63	37	97	0	67	41	97	0	80	18	43	70	70	14	85	25	95	0	58	38	80	31
16	88	0	82	12	105	0	88	13	84	0	65	24	97	0	82	18	117	0	104	0	91	0	96	0	98	0	89	0	118	0
17	90	0	98	6	106	0	97	0	77	19	92	0	103	0	101	0	99	0	83	23	92	23	83	21	92	0	84	0	88	17
18	85	0	90	0	116	0	110	0	103	0	92	0	80	0	102	0	106	0	102	0	99	0	97	0	105	0	107	0	100	0
19	122	0	107	16	92	7	93	0	95	0	97	0	104	0	96	0	95	0	104	0	104	0	111	0	109	0	66	15	95	0
20	119	0	96	0	98	0	102	0	97	0	116	0	109	0	114	0	96	0	109	0	80	0	88	0	90	0	104	0	102	0
21	77	15	86	16	84	16	74	20	82	0	89	0	112	0	75	17	71	23	94	0	74	32	94	0	70	27	92	0	87	18
22	94	0	101	0	117	0	98	0	101	0	100	0	89	0	92	0	106	0	99	0	118	0	107	0	103	0	92	0	101	0
23	84	0	91	0	106	0	83	0	95	0	92	0	101	0	99	0	79	16	96	0	99	0	112	0	77	31	102	0	99	0
24	80	0	112	0	78	0	87	0	107	0	96	0	102	0	87	0	105	0	99	0	101	0	105	0	112	0	119	0	95	0
25	92	0	83	12	97	0	84	17	89	0	59	27	94	0	102	15	128	0	104	0	98	0	108	0	92	0	95	0	99	0
26	96	15	93	12	104	0	107	0	78	28	104	0	80	44	102	0	73	22	51	45	81	18	97	27	83	0	67	22	73	33
27	90	0	96	9	111	0	103	0	76	27	89	0	87	0	90	0	119	0	75	20	66	23	67	36	93	0	98	0	92	11
28	108	0	95	0	100	0	91	0	106	0	99	0	91	0	97	0	83	25	117	0	100	0	102	0	79	35	87	0	100	0
29	104	0	87	11	87	0	102	0	67	30	98	0	101	0	105	0	86	0	91	16	91	17	81	24	95	0	113	0	88	14
30	100	0	96	0	105	0	104	0	105	0	94	0	102	0	93	0	97	11	98	0	98	0	102	0	85	28	95	0	80	0
31	103	0	99	11	101	0	106	0	81	28	102	0	91	0	83	0	93	0	98	24	88	18	76	26	86	0	94	0	96	7
32	73	10	94	10	97	0	121	0	76	25	96	0	79	36	92	0	78	20	51	46	96	19	69	28	109	0	64	36	65	30
33	82	13	82	12	109	0	101	0	78	21	104	0	67	40	116	0	91	20	49	50	77	22	77	31	77	0	79	33	81	39
34	45	51	57	30	56	58	77	34	45	51	90	23	61	65	71	27	57	46	35	45	49	60	53	53	52	72	57	55	65	50
35	94	0	89	5	96	0	116	0	62	20	104	0	100	0	107	0	108	0	87	20	67	17	81	22	91	0	86	0	85	12
36	112	0	87	9	110	0	104	15	112	0	95	30	112	0	83	15	101	0	102	0	111	0	109	0	104	0	113	0	93	0
37	108	0	86	9	90	10	118	0	107	0	108	0	117	0	112	0	84	0	89	0	103	0	102	0	95	0	90	26	103	0
