gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14
0	89	7	95	0	83	10	98	0	91	0	103	0	102	0	109	0	110	0	107	0	70	10	93	5	104	11	103	0	95	0
1	101	0	80	18	114	0	88	24	63	27	78	0	90	0	88	0	68	22	101	0	92	25	77	10	111	0	108	0	115	0
2	102	14	99	0	109	21	104	0	94	0	110	0	92	0	74	0	114	0	78	0	87	15	91	9	103	8	93	0	97	0
3	86	9	101	0	84	13	91	0	117	0	90	0	104	0	104	0	116	0	111	0	88	7	89	9	95	17	94	0	85	0
4	65	46	82	43	87	16	80	27	83	22	63	34	85	17	46	47	76	32	92	18	100	10	91	7	77	25	54	57	53	51
5	94	12	97	0	77	11	108	0	98	0	103	0	86	0	82	0	97	0	117	0	73	15	92	11	97	14	78	0	115	0
6	81	30	54	32	90	12	73	27	77	22	54	40	71	28	46	40	75	33	91	27	97	15	103	9	82	21	58	48	56	67
7	99	0	88	24	111	0	86	20	63	30	97	0	108	0	96	0	68	18	106	0	71	25	92	8	105	0	110	0	105	0
8	61	28	65	25	83	14	68	19	80	25	77	30	78	23	53	57	67	23	68	30	88	18	94	15	85	29	45	43	43	55
9	65	22	57	36	87	11	77	17	77	26	74	25	81	12	81	25	74	38	74	19	94	19	92	0	91	14	56	25	72	35
10	98	26	79	42	72	6	90	10	108	0	74	30	86	10	111	0	85	15	88	18	121	0	116	0	95	0	78	14	67	22
11	66	27	57	23	96	16	71	18	81	17	81	28	92	9	77	23	90	29	82	20	84	13	113	0	101	16	50	30	78	33
12	97	9	119	0	78	16	95	0	92	0	124	0	90	0	91	0	98	0	104	0	91	13	91	16	73	17	116	0	95	0
13	84	10	100	0	86	14	100	0	103	0	100	0	109	0	105	0	87	0	97	0	88	14	75	7	86	10	87	0	85	0
14	78	23	64	24	74	6	81	12	67	26	70	34	80	8	72	27	67	21	76	27	84	16	86	0	89	13	54	37	61	35
15	79	15	88	15	87	0	95	0	93	0	94	0	100	0	102	0	110	0	104	0	127	0	94	0	88	0	73	21	88	21
16	82	12	82	0	85	14	110	0	107	0	101	0	106	0	101	0	104	0	103	0	87	18	87	5	92	11	102	0	105	0
17	76	18	59	26	94	16	80	19	84	26	77	22	89	5	91	25	81	29	79	20	79	13	93	0	94	12	54	30	71	29
18	87	11	91	0	86	19	99	0	88	0	97	0	117	0	91	0	104	0	96	0	86	14	114	6	89	13	111	0	99	0
19	92	14	103	0	91	10	97	0	107	0	94	0	100	0	110	0	91	0	115	0	80	12	89	12	75	11	104	0	100	0
20	61	40	64	26	84	11	72	35	77	25	76	30	65	26	52	49	57	31	76	22	81	13	86	10	81	35	54	53	47	50
21	109	0	92	0	103	0	106	22	100	0	99	0	89	14	81	29	101	0	93	0	107	0	95	7	104	14	109	0	98	17
22	97	0	94	18	104	0	89	15	105	0	83	24	91	9	117	0	87	0	93	16	130	0	96	0	109	0	104	0	81	0
23	51	65	59	51	89	31	54	46	61	69	51	53	64	35	47	42	49	46	66	18	36	51	60	31	43	57	49	50	38	52
24	103	0	83	0	90	0	74	10	103	0	104	0	97	11	67	28	98	0	107	0	96	0	108	16	80	12	90	0	87	20
25	109	15	112	0	87	12	109	0	88	0	104	0	121	0	106	0	88	0	94	0	107	10	74	7	84	8	101	0	101	0
26	91	15	98	0	100	10	92	0	88	0	107	0	110	0	90	0	93	0	98	0	84	11	93	12	88	12	92	0	110	0
27	91	10	99	0	62	17	96	0	101	0	98	0	91	0	104	0	98	0	96	0	102	15	96	12	98	10	104	0	85	0
28	46	38	84	27	92	14	75	26	70	21	73	40	66	22	56	41	76	32	98	27	80	13	100	9	80	25	54	53	58	44
29	77	22	69	31	90	14	77	15	109	0	74	32	100	15	105	0	87	13	88	31	106	0	99	0	108	0	92	14	73	24
