gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9
0	98	0	104	0	105	0	106	0	78	19	89	0	97	0	108	0	78	19	88	0
1	103	0	81	21	112	0	105	0	102	0	120	0	93	0	86	0	104	0	89	0
2	104	0	84	0	73	0	90	0	76	18	104	0	105	0	102	0	77	14	106	0
3	82	12	76	11	71	37	77	10	90	0	102	0	90	10	80	37	82	14	86	28
4	115	0	82	11	113	0	83	0	108	0	110	0	104	0	96	0	83	0	95	0
5	89	0	79	15	80	14	104	0	94	0	88	0	84	0	88	22	113	0	81	0
6	75	10	96	0	95	0	96	0	89	0	86	0	89	0	86	14	71	23	57	20
7	90	0	101	0	106	0	72	7	101	0	90	29	89	15	94	0	74	30	89	0
8	81	18	65	14	69	21	108	6	90	0	90	0	85	22	61	28	87	15	93	28
9	98	18	86	21	108	0	57	29	81	0	72	16	72	16	98	0	73	19	107	0
10	80	18	91	0	97	0	96	0	105	0	98	0	98	0	79	15	81	16	81	35
11	126	0	105	0	81	12	82	11	105	0	77	24	95	10	84	18	109	0	95	0
12	91	0	101	0	105	0	68	12	106	0	79	21	90	12	110	0	89	21	99	0
13	95	0	105	0	107	0	87	17	87	0	89	23	90	18	95	0	78	18	98	0
14	92	0	98	0	101	0	91	8	96	0	84	18	70	22	79	0	79	16	105	0
15	91	16	85	16	67	23	93	6	102	0	104	0	90	15	68	31	77	19	69	19
16	95	0	101	14	86	17	97	0	86	0	92	0	102	0	86	17	114	0	98	0
17	112	0	108	0	90	0	99	11	104	0	78	23	95	19	98	0	93	23	101	0
18	110	0	88	14	81	17	105	0	88	0	100	0	124	0	90	17	102	0	108	0
19	106	0	60	13	106	0	97	0	100	0	125	0	92	0	111	0	90	0	91	0
20	97	0	99	0	116	0	81	10	101	0	71	29	77	14	111	0	86	18	99	0
21	82	17	82	10	82	0	77	29	116	0	82	27	82	13	109	0	81	23	104	0
22	94	0	85	0	72	12	63	15	98	0	69	24	73	14	90	14	109	0	95	0
23	106	0	85	0	110	0	79	11	93	0	72	21	82	12	105	0	92	35	94	0
24	75	0	119	0	101	0	115	0	84	21	109	0	112	0	112	0	108	14	99	0
25	78	15	89	0	78	0	105	0	93	0	115	0	95	0	94	12	80	24	86	29
26	109	0	94	0	107	0	100	0	92	13	102	0	130	0	108	0	91	19	102	0
27	104	0	108	0	87	15	87	18	87	0	80	20	75	17	71	21	97	0	103	0
28	75	15	98	0	98	0	91	0	84	0	91	0	93	0	82	16	90	18	60	21
29	67	13	91	22	72	16	96	8	97	0	103	0	88	12	74	32	77	9	70	25
30	91	0	91	0	102	0	107	0	80	29	114	0	91	0	120	0	81	18	115	0
31	88	0	104	0	78	0	88	10	117	0	77	22	68	14	89	0	76	27	110	0
32	83	14	88	11	99	11	110	0	64	26	92	0	88	0	109	0	89	0	80	22
33	94	23	83	23	101	0	60	34	95	0	68	21	86	15	89	0	93	17	85	0
34	89	0	98	14	81	12	89	0	94	0	108	0	90	0	76	12	100	0	114	0
35	97	0	78	19	94	0	99	0	113	0	111	0	91	0	92	0	96	0	113	0
