gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	1005	0	720	290	889	151	987	0	1099	0	834	132	632	376	770	199	921	136	1001	0	567	366	623	366	1004	0	1026	0	655	414	624	340	667	323	1028	0	902	141	979	0
1	1013	0	662	268	1019	0	1001	0	978	0	899	0	665	347	1004	0	849	174	1025	0	759	262	807	195	978	0	1006	0	601	405	622	365	659	298	1057	0	845	157	1033	0
2	957	0	1005	0	904	113	1005	0	1050	0	1007	0	972	0	830	142	916	95	939	0	1017	0	996	0	962	0	876	142	916	101	964	0	771	206	859	134	977	0	937	0
3	737	268	1031	0	978	0	825	174	858	154	1023	0	779	145	967	0	1051	0	990	0	904	125	951	0	1010	0	816	196	963	0	1052	0	978	0	1027	0	1050	0	988	0
4	982	0	1059	0	875	114	1007	0	1021	0	1042	0	973	0	863	160	893	107	968	0	1050	0	947	0	1002	0	910	143	910	137	964	0	797	195	856	134	973	0	995	0
5	996	0	997	0	878	122	1002	0	993	0	927	109	1009	0	1052	0	998	0	920	0	1025	0	1026	0	770	219	966	0	974	0	975	0	959	0	1012	0	876	84	894	120
6	945	0	1035	0	874	134	989	0	1078	0	871	116	1019	0	1027	0	1040	0	954	0	1040	0	1032	0	733	250	1008	0	959	0	1026	0	1013	0	977	0	915	96	901	119
7	992	0	707	276	1021	0	1048	0	946	0	1008	0	613	357	995	0	799	182	1042	0	703	275	813	201	996	0	969	0	700	377	658	322	699	347	1016	0	838	159	1003	0
8	504	507	748	213	673	355	505	505	459	537	640	344	829	128	719	323	619	331	514	511	846	101	884	127	506	529	487	508	864	115	860	148	819	182	461	508	656	326	487	491
9	745	241	988	0	958	0	815	164	833	151	813	134	1037	0	1002	0	1029	0	777	238	966	0	975	0	1007	0	992	0	1027	0	852	130	1006	0	945	0	997	0	854	137
10	997	0	982	0	880	118	1004	0	1059	0	947	0	1005	0	858	140	979	91	1012	0	990	0	990	0	1013	0	888	149	924	126	979	0	824	202	879	131	986	0	1019	0
11	993	0	986	0	880	109	1024	0	1003	0	1016	0	998	0	881	149	909	102	981	0	966	0	988	0	992	0	891	120	913	108	989	0	819	213	846	128	941	0	930	0
12	1084	0	705	270	857	152	979	0	981	0	835	153	638	378	780	203	894	158	993	0	604	415	664	355	986	0	1068	0	606	360	636	377	637	324	982	0	838	133	1034	0
13	960	0	951	81	887	132	1041	0	978	0	902	105	971	0	852	144	1036	0	967	0	1015	0	986	0	1006	0	971	0	1003	0	1008	0	975	0	949	0	970	0	922	132
14	949	0	717	267	974	0	992	0	1076	0	991	0	666	356	971	0	851	141	1025	0	792	271	832	193	1034	0	1028	0	631	367	652	371	660	297	997	0	890	140	976	0
15	1024	0	800	144	1019	0	1012	0	1001	0	1023	0	815	179	1044	0	852	151	1044	0	840	153	964	0	1037	0	959	0	818	177	835	169	711	284	969	0	1009	0	961	0
16	1034	0	871	143	1017	0	968	0	982	0	1006	0	863	193	990	0	861	135	1003	0	808	135	982	0	1004	0	1027	0	834	198	816	191	712	296	1057	0	1027	0	971	0
17	1004	0	977	0	907	101	1008	0	1057	0	1006	0	979	0	877	160	936	98	998	0	1017	0	951	0	973	0	860	131	881	116	998	0	823	165	862	130	1014	0	1022	0
18	1018	0	978	0	858	113	1003	0	1018	0	858	105	981	0	960	0	999	0	1018	0	995	0	994	0	740	241	1070	0	974	0	1013	0	980	0	932	0	968	104	890	123
