gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	987	0	853	165	884	118	792	234	819	162	989	0	1035	0	851	141	912	116	995	0	819	150	948	0	978	0	1012	0	782	198	995	0	1033	0	1002	0	853	143	1018	0
1	872	135	1081	0	980	0	1027	0	1036	0	986	0	993	0	970	0	972	0	1004	0	1054	0	966	0	1034	0	999	0	1025	0	939	0	900	131	842	168	881	135	978	0
2	961	0	869	151	938	104	782	242	874	143	984	0	1045	0	827	140	847	127	998	0	829	154	998	0	975	0	1039	0	770	217	973	0	933	0	1026	0	870	106	1070	0
3	955	0	803	208	808	165	1009	0	973	0	725	219	1015	0	1000	0	875	171	861	139	1035	0	949	0	992	0	1001	0	1003	0	1008	0	985	0	1010	0	1034	0	970	0
4	1064	0	809	178	851	146	1044	0	959	0	716	271	1021	0	1020	0	821	157	826	145	990	0	1039	0	1038	0	985	0	1036	0	998	0	984	0	1020	0	1007	0	979	0
5	985	0	758	217	827	139	1002	0	988	0	717	264	1022	0	1039	0	859	160	812	147	1006	0	1008	0	999	0	1028	0	972	0	995	0	1029	0	1029	0	1014	0	1050	0
6	895	125	940	0	992	0	993	0	1007	0	1040	0	959	0	890	91	962	0	952	0	996	0	1013	0	1000	0	822	99	948	0	1078	0	889	128	837	171	895	99	770	194
7	857	163	988	0	998	0	941	0	1025	0	1049	0	1040	0	914	113	994	0	953	0	1049	0	991	0	1043	0	848	126	1010	0	1013	0	876	108	811	132	866	115	797	181
8	858	181	883	142	869	114	480	470	824	149	739	251	772	294	872	151	884	139	859	114	645	334	632	344	763	247	852	178	502	508	991	0	719	278	786	190	679	268	722	316
9	1024	0	1012	0	987	0	1017	0	1065	0	1076	0	850	120	996	0	1011	0	853	124	988	0	1001	0	1010	0	823	195	963	0	1043	0	890	134	994	0	960	0	1034	0
10	937	0	949	0	995	0	996	0	978	0	1039	0	893	123	1025	0	991	0	907	120	985	0	995	0	1007	0	816	169	1010	0	1087	0	840	144	1025	0	947	0	996	0
11	738	334	1009	0	805	129	961	0	793	166	987	0	987	0	900	124	997	0	866	135	986	0	1012	0	756	214	665	320	1014	0	705	300	884	133	850	168	941	123	869	216
12	1019	0	999	0	983	0	993	0	1011	0	985	0	877	133	980	0	1026	0	890	146	1005	0	1003	0	1003	0	819	192	1030	0	1034	0	843	146	1075	0	1035	0	1000	0
13	989	0	998	0	1005	0	1048	0	970	0	963	0	895	125	1007	0	1012	0	884	123	986	0	996	0	1028	0	851	175	995	0	998	0	904	141	1011	0	1045	0	1013	0
14	995	0	863	155	860	126	746	226	795	172	953	0	1036	0	865	130	897	119	984	0	847	163	977	0	1053	0	1011	0	743	218	971	0	1043	0	1022	0	889	125	1020	0
15	989	0	762	197	877	150	983	0	964	0	739	247	980	0	996	0	832	130	852	155	1035	0	939	0	1016	0	1036	0	1002	0	981	0	1006	0	980	0	1024	0	962	0
16	880	144	1006	0	1009	0	1004	0	934	0	976	0	984	0	999	0	1000	0	1011	0	993	0	1014	0	1003	0	958	0	1002	0	953	0	844	119	894	166	819	123	945	0
17	990	0	972	0	983	0	958	0	998	0	938	0	932	128	987	0	994	0	860	124	974	0	955	0	933	0	787	193	995	0	1007	0	851	124	980	0	1052	0	991	0
18	657	304	997	0	888	129	992	0	764	195	1008	0	992	0	843	119	1015	0	895	147	1030	0	993	0	739	258	690	342	943	0	658	323	881	131	751	172	874	105	817	207
19	796	193	857	172	882	115	487	469	875	142	761	233	710	296	852	148	924	123	907	106	645	310	650	345	739	256	825	176	496	505	992	0	736	299	798	227	729	235	680	321
20	1049	0	888	157	902	109	720	227	872	148	1012	0	990	0	867	120	872	134	1019	0	869	149	987	0	999	0	1038	0	792	245	986	0	970	0	1006	0	860	133	980	0
21	483	531	703	291	655	363	543	517	505	488	756	215	475	562	512	526	630	353	630	343	498	481	482	517	481	480	534	490	485	532	505	546	462	515	519	486	484	493	481	506
22	858	176	843	148	911	104	515	468	871	154	787	241	743	283	886	132	895	131	903	111	677	348	645	318	752	236	833	163	498	504	988	0	688	277	791	235	737	286	711	290
23	1012	0	976	0	984	0	963	0	942	0	988	0	905	142	1022	0	988	0	885	109	1021	0	995	0	995	0	828	158	1023	0	1021	0	870	106	1009	0	1001	0	1026	0
24	1030	0	853	149	947	123	781	228	838	148	1017	0	983	0	872	123	848	117	981	0	829	145	976	0	1006	0	969	0	845	242	920	0	1026	0	1079	0	915	122	970	0
25	999	0	743	153	912	124	769	221	809	157	968	0	1024	0	871	137	860	119	1014	0	831	135	1014	0	958	0	1027	0	824	226	1058	0	983	0	1042	0	857	120	994	0
26	1034	0	982	0	1005	0	995	0	1019	0	992	0	827	123	962	0	992	0	885	114	1049	0	984	0	1045	0	843	193	997	0	997	0	894	135	1025	0	1022	0	974	0
27	1039	0	816	156	898	99	768	210	879	183	996	0	1001	0	895	127	932	117	1008	0	864	145	1052	0	1038	0	982	0	742	185	1008	0	1051	0	946	0	917	137	1035	0
28	967	0	828	162	926	128	769	199	853	149	987	0	1026	0	792	136	894	121	1082	0	867	167	997	0	999	0	1000	0	768	233	941	0	988	0	1020	0	837	140	963	0
29	943	0	866	142	873	105	720	231	866	163	1007	0	982	0	860	127	832	124	1040	0	891	175	976	0	993	0	983	0	773	228	1059	0	967	0	1006	0	861	112	1024	0
30	822	153	971	0	1029	0	1062	0	982	0	941	0	1050	0	996	0	992	0	1055	0	961	0	935	0	983	0	950	0	995	0	985	0	812	141	841	178	899	141	981	0
31	998	0	981	0	1018	0	716	261	999	0	808	271	714	236	991	0	1033	0	871	142	1003	0	773	166	968	0	826	176	1020	0	1023	0	711	289	998	0	960	0	1005	0
32	1010	0	1039	0	995	0	1031	0	979	0	1040	0	904	125	1031	0	1018	0	888	106	994	0	1031	0	1025	0	829	155	1002	0	1015	0	856	144	973	0	971	0	939	0
33	642	328	782	128	853	143	979	0	644	370	999	0	916	134	747	268	863	149	766	132	848	152	895	153	772	251	673	317	972	0	700	310	852	124	826	203	744	243	817	175
34	1009	0	824	165	871	137	781	218	842	156	995	0	1042	0	900	141	860	153	1090	0	888	146	1027	0	984	0	1014	0	810	242	974	0	1010	0	1011	0	914	137	1031	0
35	690	329	1034	0	902	156	1012	0	803	220	937	0	961	0	868	94	976	0	855	152	985	0	1012	0	734	264	664	327	994	0	660	327	846	121	852	180	872	125	837	180
36	993	0	882	143	859	122	776	236	927	172	1015	0	1069	0	828	128	913	106	994	0	815	147	994	0	1019	0	984	0	754	228	1010	0	1065	0	964	0	882	125	1033	0
37	726	190	783	146	894	119	502	465	856	145	711	240	712	289	879	140	862	132	872	136	646	360	597	358	786	239	828	174	533	468	989	0	721	280	800	214	690	252	679	294
38	863	148	1018	0	1016	0	1010	0	1038	0	1016	0	1007	0	1071	0	1012	0	1042	0	995	0	990	0	965	0	999	0	1029	0	1006	0	839	108	830	153	897	123	946	0
39	1000	0	993	0	1017	0	986	0	986	0	1000	0	906	150	1001	0	992	0	843	121	1003	0	983	0	1022	0	805	160	980	0	1021	0	826	124	969	0	1094	0	1013	0
40	1028	0	827	163	858	109	756	213	898	183	1047	0	944	0	879	141	877	131	975	0	818	171	974	0	972	0	982	0	759	259	920	0	956	0	971	0	867	90	1039	0
41	997	0	1000	0	1026	0	1040	0	1009	0	963	0	844	154	1009	0	967	0	868	135	996	0	944	0	1007	0	772	170	990	0	1016	0	863	110	993	0	1012	0	1036	0
42	845	148	979	0	995	0	1008	0	1028	0	1022	0	993	0	899	109	984	0	1005	0	1022	0	1020	0	1014	0	866	124	1053	0	982	0	846	120	843	166	886	127	849	187
43	988	0	855	166	878	103	747	211	841	137	1031	0	1004	0	839	138	843	156	1055	0	831	144	987	0	968	0	1010	0	804	212	990	0	1008	0	950	0	895	130	1012	0
44	859	121	983	0	1018	0	1021	0	1054	0	991	0	986	0	881	124	956	0	972	0	1011	0	1007	0	972	0	913	132	971	0	991	0	868	121	897	173	867	105	766	183
45	879	126	1017	0	961	0	946	0	992	0	1035	0	1007	0	1021	0	1027	0	986	0	1002	0	966	0	939	0	1030	0	1031	0	1018	0	903	127	857	176	938	130	985	0
46	1008	0	864	212	814	149	975	0	1036	0	798	262	1015	0	1030	0	892	151	818	138	1037	0	1025	0	1039	0	996	0	1038	0	991	0	1034	0	986	0	978	0	1061	0
47	992	0	825	156	876	108	784	258	800	157	966	0	998	0	828	123	867	140	965	0	812	162	947	0	969	0	1057	0	774	238	1017	0	948	0	1011	0	891	110	1017	0
48	879	193	847	132	902	123	477	493	883	151	792	271	721	283	831	136	866	114	889	114	619	348	691	332	752	260	769	198	514	480	1054	0	715	307	775	213	768	258	698	283
49	806	166	826	161	880	126	483	471	868	174	736	247	704	277	858	125	911	123	838	115	660	364	648	371	765	226	884	165	484	511	965	0	694	248	812	198	707	268	669	315
50	815	132	954	0	997	0	927	0	991	0	979	0	956	0	996	0	981	0	1038	0	1010	0	984	0	970	0	999	0	1035	0	969	0	856	128	790	163	895	116	1034	0
51	1004	0	915	163	953	104	770	241	822	142	1012	0	987	0	847	128	912	126	1025	0	794	163	1056	0	1029	0	1041	0	722	190	1011	0	1033	0	1006	0	891	114	1022	0
52	980	0	862	157	895	105	752	211	826	134	1035	0	1015	0	852	148	889	123	984	0	868	174	971	0	1063	0	1003	0	798	214	1018	0	985	0	996	0	864	117	1025	0
53	883	145	1049	0	1037	0	961	0	972	0	947	0	1017	0	992	0	947	0	968	0	1035	0	983	0	998	0	1003	0	991	0	989	0	840	125	833	204	856	137	1027	0
54	654	333	897	148	903	143	1033	0	676	361	980	0	892	113	713	289	816	141	819	133	809	157	832	149	774	277	658	325	992	0	719	330	870	125	837	160	764	223	780	188
55	877	140	981	0	967	0	984	0	978	0	957	0	985	0	1010	0	939	0	1017	0	956	0	1028	0	1002	0	1056	0	1013	0	975	0	833	119	834	150	867	130	1020	0
56	1009	0	881	159	891	121	758	237	851	151	957	0	1018	0	822	135	907	111	986	0	834	148	989	0	1003	0	962	0	764	208	971	0	987	0	960	0	836	92	1033	0
57	1038	0	834	177	872	115	776	228	829	157	1003	0	978	0	846	119	868	131	983	0	885	135	987	0	1001	0	1002	0	776	188	1050	0	986	0	998	0	872	142	1050	0
58	868	156	971	0	956	0	989	0	962	0	998	0	994	0	1015	0	990	0	1044	0	984	0	1024	0	1008	0	988	0	1018	0	1020	0	881	115	841	170	940	99	1005	0
59	813	215	843	154	850	110	506	507	818	140	727	238	744	261	817	139	869	130	918	134	653	390	674	323	734	224	823	173	506	549	1008	0	718	297	867	198	718	260	696	311
60	969	0	811	191	885	133	1049	0	1022	0	760	257	991	0	1011	0	804	184	867	127	1000	0	1021	0	988	0	999	0	1012	0	957	0	974	0	984	0	1047	0	983	0
61	1036	0	815	146	867	112	779	223	857	154	984	0	997	0	890	161	866	116	1053	0	870	155	954	0	1055	0	977	0	751	228	998	0	994	0	944	0	836	100	978	0
