gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	946	0	1037	0	831	150	973	0	1003	0	747	229	963	0	920	121	837	167	713	276	830	205	715	297	812	175	927	92	868	111	501	517	1057	0	854	143	737	252	521	487
1	1025	0	998	0	801	164	980	0	951	0	745	246	990	0	1023	0	1031	0	712	303	974	0	907	156	788	198	984	0	840	141	946	0	932	0	870	145	986	0	995	0
2	774	198	502	523	660	343	798	264	701	312	503	509	517	489	619	337	494	484	696	239	473	486	590	395	504	516	587	424	763	263	482	529	486	450	598	389	758	263	531	509
3	991	0	779	223	826	170	995	0	965	0	1009	0	1007	0	991	0	995	0	1110	0	984	0	1042	0	999	0	829	168	976	0	960	0	984	0	1007	0	973	0	966	0
4	956	0	1063	0	836	195	1016	0	1037	0	769	264	993	0	872	136	1030	0	709	249	820	214	845	132	849	197	911	100	875	166	802	170	1018	0	890	150	977	0	824	185
5	1030	0	798	198	856	168	1028	0	1080	0	1023	0	974	0	1001	0	983	0	1067	0	954	0	1024	0	1019	0	846	147	1036	0	993	0	1027	0	995	0	979	0	997	0
6	1034	0	774	182	985	0	980	0	669	298	769	245	666	300	979	0	1020	0	1014	0	914	0	1029	0	994	0	853	155	805	142	1036	0	1022	0	844	139	953	0	1023	0
7	993	0	1036	0	859	173	1039	0	1010	0	746	248	1013	0	667	368	639	340	724	254	818	212	715	309	613	403	896	95	849	119	497	486	954	0	818	149	736	250	496	505
8	1027	0	764	214	863	167	1021	0	1025	0	1021	0	1048	0	975	0	982	0	965	0	998	0	958	0	977	0	807	158	996	0	994	0	1071	0	1020	0	1061	0	999	0
9	1019	0	1021	0	829	180	993	0	1030	0	768	236	1047	0	599	361	671	363	755	268	867	203	742	319	578	396	906	78	865	130	512	502	994	0	840	165	714	260	503	496
10	948	0	1030	0	771	189	1013	0	1004	0	796	240	1006	0	670	349	677	368	721	255	791	207	693	304	578	368	896	102	839	132	477	502	968	0	896	153	716	280	493	458
11	776	232	453	480	677	377	732	231	712	272	512	488	493	520	685	338	512	476	723	285	520	517	617	353	473	526	636	411	750	270	499	533	487	516	654	360	733	261	491	470
12	1041	0	1015	0	835	179	990	0	1022	0	731	249	975	0	991	0	997	0	752	276	927	0	850	157	829	159	1018	0	815	136	955	0	1045	0	883	163	1002	0	1002	0
13	1024	0	817	206	990	0	1026	0	705	300	810	249	705	310	1028	0	991	0	1033	0	1004	0	985	0	985	0	863	154	858	123	1016	0	967	0	842	138	979	0	965	0
14	781	200	503	512	657	366	744	244	712	284	510	525	488	560	633	369	503	476	703	251	488	518	603	407	529	460	646	386	752	269	502	481	484	549	620	384	670	237	476	543
15	1029	0	803	176	854	186	1016	0	1031	0	990	0	1033	0	965	0	1000	0	1012	0	1008	0	1016	0	1000	0	809	149	1004	0	1001	0	988	0	981	0	1009	0	991	0
16	1000	0	1026	0	850	187	1041	0	967	0	735	242	984	0	699	342	676	365	728	246	780	196	690	281	602	385	956	88	890	152	507	500	1052	0	850	165	740	264	473	491
17	1028	0	1037	0	822	185	1019	0	1030	0	725	251	993	0	964	0	932	0	699	289	996	0	873	149	821	199	1037	0	842	129	978	0	996	0	857	144	1033	0	1014	0
18	1005	0	791	201	1057	0	975	0	733	283	742	245	698	340	1013	0	1002	0	1033	0	1060	0	1008	0	958	0	844	163	841	134	984	0	995	0	855	155	994	0	994	0
19	1005	0	1011	0	860	159	947	0	983	0	689	243	1004	0	881	129	1003	0	735	242	816	196	874	150	826	168	848	87	868	153	814	204	939	0	864	161	1048	0	847	213
20	1026	0	829	190	849	166	997	0	1014	0	969	0	1072	0	938	0	994	0	979	0	971	0	1027	0	976	0	872	183	988	0	1004	0	1039	0	987	0	1040	0	979	0
21	1023	0	1064	0	791	187	1043	0	981	0	730	293	1022	0	854	123	823	168	773	252	824	185	740	277	805	179	932	106	799	149	512	515	971	0	861	142	715	269	522	501
22	1000	0	997	0	843	197	1003	0	1011	0	741	287	1016	0	836	125	1009	0	728	277	834	194	837	123	780	197	878	88	882	157	790	180	1063	0	852	157	1029	0	812	209
23	982	0	968	0	796	181	1037	0	1021	0	742	233	1028	0	661	346	665	347	737	285	844	216	734	285	635	405	870	96	813	151	474	476	975	0	847	159	709	271	483	514
24	1019	0	1072	0	893	177	1001	0	1011	0	743	261	1008	0	626	366	643	397	748	281	787	198	686	289	591	401	927	99	801	122	499	528	969	0	834	166	775	258	508	477
25	757	193	488	480	660	323	732	240	682	287	519	507	496	490	627	367	504	505	765	239	488	531	596	348	522	479	632	408	728	276	504	541	465	508	593	374	756	270	474	505
26	1035	0	787	184	758	142	988	0	1020	0	991	0	984	0	1023	0	990	0	973	0	1018	0	1053	0	1005	0	824	178	986	0	1031	0	994	0	1028	0	988	0	989	0
27	810	205	482	510	679	354	731	232	670	297	540	483	428	478	674	341	483	501	717	260	458	461	599	378	487	522	584	390	739	300	501	487	515	481	610	432	694	270	534	554
28	1053	0	1004	0	794	177	1084	0	1033	0	770	298	1015	0	937	121	810	159	751	273	816	186	686	243	789	183	965	92	848	130	505	522	1013	0	897	162	752	264	496	503
29	1020	0	1024	0	797	182	982	0	984	0	739	271	1010	0	618	344	609	352	735	265	814	203	720	266	620	392	934	80	849	153	500	454	941	0	854	177	746	289	535	444
30	978	0	994	0	799	172	1032	0	1028	0	739	264	1018	0	846	107	820	154	706	284	824	226	709	277	745	181	843	90	834	130	480	508	949	0	854	149	741	283	480	465
31	1018	0	987	0	816	176	951	0	996	0	722	253	967	0	885	112	956	0	769	272	795	196	914	143	870	185	884	99	833	144	800	206	956	0	810	154	1003	0	792	190
32	1026	0	973	0	1002	0	965	0	813	192	963	0	989	0	846	128	1023	0	1044	0	986	0	923	0	973	0	881	101	902	101	1009	0	1034	0	1008	0	971	0	961	0
33	997	0	801	201	882	162	1052	0	991	0	1005	0	999	0	1069	0	1007	0	979	0	1016	0	1002	0	1011	0	824	145	973	0	1045	0	1097	0	1032	0	968	0	1046	0
34	963	0	1017	0	859	193	1038	0	1010	0	707	245	1045	0	847	144	836	173	713	284	846	217	710	274	782	184	888	93	931	145	493	498	976	0	845	133	742	242	525	522
35	1013	0	862	188	848	164	955	0	1066	0	1013	0	986	0	1013	0	1011	0	961	0	962	0	1007	0	1012	0	844	156	1023	0	961	0	1033	0	957	0	969	0	998	0
36	1023	0	809	191	848	193	943	0	1032	0	1069	0	1013	0	1060	0	981	0	1033	0	1024	0	1028	0	940	0	838	153	1013	0	951	0	1000	0	1041	0	1005	0	975	0
37	1003	0	846	181	825	182	1009	0	988	0	1013	0	1005	0	975	0	1015	0	1006	0	1032	0	950	0	999	0	870	150	961	0	950	0	991	0	1027	0	968	0	985	0
38	690	320	940	0	821	158	804	244	825	208	1009	0	1046	0	857	145	1016	0	749	216	969	0	898	118	1014	0	897	97	773	207	973	0	1007	0	864	124	754	237	982	0
39	787	199	459	491	832	197	1009	0	720	322	754	269	476	523	976	0	993	0	976	0	1018	0	964	81	846	99	684	298	890	128	934	0	761	201	765	200	1036	0	964	0
40	986	0	999	0	837	166	972	0	1001	0	746	246	1025	0	874	117	889	179	761	261	797	207	752	277	822	215	905	94	879	130	530	511	1001	0	858	160	737	269	486	488
41	998	0	956	0	823	154	1018	0	1038	0	770	297	969	0	638	380	634	365	714	263	776	193	714	284	556	356	868	73	855	148	483	502	1062	0	872	132	746	259	499	474
42	980	0	781	176	831	204	942	0	990	0	997	0	985	0	983	0	952	0	965	0	976	0	1004	0	1012	0	842	146	1078	0	1022	0	1016	0	996	0	998	0	1019	0
43	1031	0	802	202	845	166	1013	0	997	0	966	0	1030	0	1015	0	976	0	983	0	973	0	1040	0	1035	0	863	114	1005	0	966	0	1007	0	936	0	958	0	983	0
44	1022	0	992	0	820	164	1069	0	1070	0	734	277	982	0	896	127	1004	0	730	268	780	193	883	177	809	169	899	110	840	156	797	176	1000	0	827	162	1002	0	796	191
45	1002	0	1037	0	842	178	1011	0	998	0	752	259	1019	0	865	155	867	156	752	296	771	197	714	292	783	164	857	92	820	137	513	502	1018	0	861	146	751	282	473	514
46	833	203	462	496	850	188	1000	0	708	314	811	256	503	492	1041	0	986	0	1006	0	981	0	924	98	904	105	677	290	828	137	1052	0	819	224	759	245	1002	0	1100	0
47	679	284	1019	0	881	139	725	273	790	212	1029	0	940	0	847	142	956	0	768	232	1029	0	908	112	992	0	915	113	787	213	991	0	1022	0	825	115	775	229	941	0
48	753	226	481	489	661	338	728	236	681	308	499	523	511	519	663	357	495	522	737	285	493	495	634	371	486	447	592	417	729	290	520	489	525	468	609	383	742	281	487	516
49	988	0	954	0	852	163	919	0	1032	0	751	261	1009	0	633	374	636	359	735	263	798	204	727	276	615	435	882	93	887	120	515	503	1012	0	820	144	737	276	474	492
50	1040	0	776	196	854	156	964	0	1003	0	1037	0	987	0	953	0	957	0	994	0	990	0	999	0	969	0	853	163	1024	0	953	0	1032	0	984	0	924	0	987	0
51	812	181	496	526	773	175	976	0	719	313	763	245	507	501	1000	0	1004	0	1031	0	1068	0	890	96	882	110	672	298	801	143	1027	0	816	205	782	241	947	0	971	0
52	666	332	958	0	855	148	759	257	819	211	984	0	955	0	863	154	1020	0	790	224	1044	0	883	124	1033	0	920	119	769	183	984	0	1042	0	901	122	742	236	1026	0
53	967	0	1009	0	1031	0	985	0	797	203	1054	0	966	0	877	133	1002	0	1033	0	997	0	981	0	1054	0	919	98	888	100	976	0	1008	0	1026	0	1037	0	943	0
54	1026	0	797	192	849	153	1019	0	1002	0	1029	0	982	0	981	0	1097	0	972	0	1011	0	1002	0	1053	0	836	153	1005	0	982	0	952	0	1005	0	1037	0	1036	0
55	795	232	484	508	854	158	988	0	744	304	754	211	478	504	943	0	1031	0	962	0	1013	0	913	87	888	98	688	293	872	135	1003	0	829	185	800	213	995	0	1032	0
56	818	194	466	485	686	323	757	257	716	312	492	478	490	530	607	350	531	505	717	268	529	503	631	357	500	496	626	395	708	260	494	492	478	539	598	384	762	244	576	486
57	1036	0	789	196	975	0	948	0	650	293	722	228	676	303	1048	0	1026	0	971	0	958	0	960	0	1027	0	893	157	861	168	1014	0	969	0	819	139	1014	0	974	0
58	688	296	1020	0	840	150	760	260	779	176	1032	0	1016	0	834	146	929	0	792	225	993	0	815	139	1000	0	899	99	774	188	985	0	1058	0	876	110	746	240	1014	0
59	791	195	496	532	619	329	758	234	705	288	493	456	440	475	663	342	505	550	749	254	498	500	638	357	519	510	609	414	748	283	526	471	501	510	643	357	706	280	505	513
60	1006	0	823	211	1068	0	982	0	718	316	720	241	712	295	999	0	998	0	1012	0	970	0	948	0	1033	0	820	161	862	123	1017	0	933	0	897	144	1001	0	974	0
61	1033	0	772	182	976	0	1012	0	694	300	748	254	709	321	995	0	956	0	1015	0	1020	0	991	0	949	0	829	155	911	130	987	0	977	0	883	150	1043	0	992	0
62	881	0	786	206	1056	0	946	0	710	303	755	230	689	314	983	0	1052	0	1012	0	991	0	986	0	1016	0	838	146	806	130	961	0	1005	0	865	111	1015	0	978	0
63	759	218	447	526	644	329	763	268	704	295	505	488	462	509	638	342	477	502	736	283	513	471	614	328	475	483	643	405	737	311	487	482	533	513	612	348	726	276	536	498
64	995	0	818	182	848	161	1019	0	1001	0	961	0	978	0	967	0	1003	0	1021	0	984	0	1006	0	1013	0	886	174	963	0	982	0	959	0	1023	0	961	0	1048	0
65	985	0	804	182	777	173	1005	0	981	0	994	0	979	0	943	0	990	0	975	0	1007	0	941	0	980	0	824	166	992	0	981	0	1001	0	1006	0	1050	0	960	0
66	1023	0	1018	0	800	165	945	0	996	0	822	254	986	0	836	124	874	160	694	246	806	195	744	293	790	203	887	86	867	131	477	460	1108	0	830	173	681	228	504	476
67	991	0	1029	0	805	182	1039	0	978	0	769	249	988	0	868	135	842	144	729	252	758	186	729	294	844	198	862	101	872	114	489	500	1031	0	875	149	745	277	474	479
68	1050	0	835	188	843	172	1004	0	1033	0	976	0	984	0	970	0	1025	0	993	0	1055	0	1003	0	1038	0	847	149	1023	0	943	0	1033	0	977	0	992	0	989	0
69	1057	0	991	0	814	199	957	0	964	0	729	238	1015	0	846	125	816	179	733	285	835	214	702	312	868	196	882	119	826	136	479	512	989	0	827	162	721	307	486	500
70	1003	0	987	0	1016	0	1041	0	799	227	1047	0	991	0	819	147	1059	0	1008	0	1032	0	1068	0	995	0	866	111	928	95	1026	0	995	0	992	0	1010	0	1033	0
71	968	0	792	192	866	177	988	0	998	0	989	0	972	0	1011	0	994	0	979	0	1036	0	1053	0	1051	0	866	159	974	0	1018	0	996	0	993	0	1024	0	964	0
72	980	0	799	188	784	175	980	0	950	0	1026	0	962	0	1031	0	1013	0	988	0	1028	0	1072	0	1001	0	844	147	1026	0	1071	0	1023	0	920	0	999	0	1050	0
73	974	0	1013	0	799	147	1038	0	994	0	731	240	966	0	897	123	827	162	717	254	818	197	678	294	829	183	934	76	837	170	508	461	1031	0	852	186	703	252	506	501
74	1021	0	1023	0	820	189	972	0	995	0	724	266	995	0	867	126	818	160	697	273	787	183	722	278	838	195	909	110	842	140	508	507	1017	0	839	122	715	274	485	504
75	1037	0	986	0	804	179	977	0	1028	0	728	264	1002	0	830	141	844	202	699	298	808	193	708	295	794	188	929	89	853	135	469	513	954	0	793	142	712	254	507	491
76	990	0	980	0	836	176	983	0	1010	0	742	273	962	0	672	354	630	353	722	275	828	205	681	266	628	351	915	74	870	157	527	502	912	0	859	142	714	236	486	501
77	1008	0	830	189	811	180	923	0	1007	0	1013	0	1006	0	987	0	1013	0	940	0	993	0	1014	0	1015	0	848	129	997	0	1038	0	999	0	982	0	1019	0	972	0
78	1000	0	1000	0	873	200	996	0	1018	0	782	236	985	0	933	109	829	181	708	247	789	192	726	297	803	168	945	92	887	134	531	474	1023	0	806	136	766	284	568	518
79	992	0	806	166	780	172	984	0	992	0	950	0	1046	0	1022	0	987	0	1046	0	994	0	999	0	995	0	779	162	1007	0	986	0	1027	0	956	0	1017	0	970	0
80	1014	0	1053	0	797	171	1044	0	959	0	705	275	989	0	904	139	939	0	751	275	791	163	919	144	802	184	931	104	838	159	821	162	987	0	790	132	991	0	788	166
81	1012	0	1012	0	804	170	1047	0	1029	0	688	257	1036	0	880	134	1011	0	722	277	793	202	917	136	818	196	890	83	860	133	814	166	1014	0	829	140	1024	0	819	170
82	980	0	1002	0	866	219	989	0	977	0	747	275	999	0	821	120	786	162	744	264	830	203	753	256	784	213	942	96	832	175	539	552	972	0	876	134	785	268	523	514
83	1004	0	937	0	824	178	951	0	973	0	742	220	1020	0	1005	0	1028	0	698	269	949	0	844	170	779	160	970	0	812	153	973	0	1094	0	857	147	1032	0	992	0
84	1019	0	1027	0	842	192	1023	0	1017	0	746	278	977	0	907	128	1018	0	732	254	787	203	838	127	826	156	871	92	869	159	814	203	1043	0	863	144	1007	0	851	203
