gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	989	0	623	326	800	188	979	0	813	169	714	293	863	131	1017	0	1045	0	979	0	966	0	756	245	846	128	1031	0	1048	0	835	134	988	0	778	198	842	173	741	250
1	756	280	986	0	864	201	791	178	854	165	1029	0	956	0	966	0	1041	0	1017	0	751	276	766	259	864	135	723	284	974	0	835	121	1049	0	823	195	1016	0	977	0
2	1083	0	696	361	830	222	965	0	823	157	671	324	904	117	977	0	1008	0	1039	0	991	0	783	244	826	148	1011	0	965	0	852	142	1026	0	828	227	864	176	771	261
3	1003	0	617	368	824	206	1022	0	802	165	686	286	906	111	1028	0	967	0	989	0	964	0	699	255	862	161	979	0	1042	0	915	134	1030	0	828	206	868	173	762	260
4	1002	0	970	0	1007	0	995	0	965	0	1013	0	886	115	1035	0	983	0	999	0	999	0	985	0	974	0	987	0	945	0	964	0	1038	0	958	0	984	0	968	0
5	1032	0	616	367	767	187	1006	0	817	160	727	311	885	123	1061	0	965	0	1057	0	972	0	794	259	884	144	985	0	1034	0	791	134	981	0	846	199	816	178	703	253
6	1033	0	837	186	971	0	968	0	1006	0	1011	0	879	131	1013	0	1021	0	957	0	985	0	715	241	873	143	961	0	1053	0	814	152	1011	0	779	193	1009	0	878	150
7	790	237	478	516	696	312	701	333	655	359	473	496	484	474	490	507	628	356	491	507	776	186	735	261	645	379	1057	0	477	495	736	253	489	497	695	308	634	377	497	503
8	746	233	503	500	725	323	679	312	721	351	473	501	486	477	541	478	691	339	522	522	787	196	748	226	649	334	998	0	461	480	772	233	488	530	695	295	617	383	480	475
9	987	0	664	357	758	206	996	0	815	164	780	299	876	121	968	0	992	0	963	0	975	0	768	254	910	133	961	0	1025	0	837	153	973	0	787	208	834	204	718	252
10	965	0	948	0	989	0	1013	0	1080	0	1028	0	945	133	977	0	997	0	979	0	952	0	957	0	923	0	1032	0	958	0	952	0	1021	0	970	0	1008	0	1004	0
11	956	0	970	0	987	0	1066	0	1000	0	999	0	835	103	982	0	1005	0	1004	0	1050	0	981	0	1114	0	994	0	963	0	1016	0	996	0	980	0	1040	0	1004	0
12	1017	0	1009	0	1026	0	996	0	1047	0	989	0	921	96	997	0	1033	0	966	0	984	0	1005	0	1018	0	1021	0	1034	0	969	0	971	0	1004	0	973	0	1029	0
13	693	275	1062	0	838	200	833	187	811	162	1019	0	1007	0	1048	0	995	0	957	0	706	294	783	226	852	133	774	250	1023	0	806	138	984	0	845	194	1045	0	1064	0
14	741	248	504	495	657	316	662	331	684	328	506	472	509	533	476	461	643	331	520	499	789	236	747	248	606	344	1016	0	534	510	805	231	487	533	700	280	674	334	523	502
15	745	213	478	455	690	288	674	313	696	368	492	526	472	500	502	504	651	357	522	472	758	206	713	255	597	364	954	0	510	513	772	236	500	506	685	267	609	412	535	489
16	1037	0	1024	0	1018	0	979	0	1055	0	1027	0	878	114	1004	0	1063	0	997	0	970	0	1000	0	964	0	960	0	1030	0	929	0	970	0	1017	0	976	0	992	0
17	969	0	985	0	1034	0	966	0	996	0	1032	0	871	92	1052	0	975	0	968	0	1001	0	987	0	975	0	991	0	1032	0	1062	0	987	0	1000	0	1011	0	1004	0
18	1025	0	791	143	1025	0	878	131	1015	0	779	193	982	0	1036	0	886	124	765	212	788	216	979	0	1014	0	1018	0	947	0	898	109	709	266	951	0	986	0	894	88
19	944	0	665	375	693	322	1051	0	790	183	754	281	832	137	845	161	952	0	1020	0	1014	0	707	268	847	136	1058	0	889	129	844	137	989	0	737	289	843	182	743	265
20	1003	0	645	352	800	212	999	0	855	165	700	303	886	104	972	0	1054	0	1046	0	1008	0	747	253	881	148	951	0	929	0	867	129	1048	0	803	196	842	178	681	270
21	999	0	1002	0	996	0	946	0	1004	0	1038	0	847	122	996	0	971	0	1007	0	1014	0	1010	0	1022	0	982	0	972	0	1008	0	982	0	1051	0	998	0	1005	0
22	993	0	619	360	803	198	987	0	844	176	690	317	890	131	1008	0	996	0	976	0	963	0	730	270	857	152	1025	0	1032	0	863	145	1036	0	778	196	839	163	737	263
23	993	0	655	400	709	314	1044	0	834	162	702	290	882	123	817	169	996	0	987	0	1011	0	743	249	908	148	968	0	896	136	847	140	993	0	693	321	854	194	751	254
24	1002	0	625	347	724	300	969	0	782	173	727	293	889	114	795	189	990	0	1015	0	1062	0	709	225	862	129	981	0	900	130	848	143	996	0	654	321	849	184	703	283
25	722	253	881	123	1007	0	685	292	816	153	804	216	817	181	667	325	867	148	548	542	782	206	983	0	976	0	955	0	733	209	874	87	703	278	1035	0	1000	0	902	99
26	1009	0	612	363	825	184	1033	0	822	182	690	260	887	114	1013	0	1011	0	982	0	1021	0	707	277	883	157	950	0	989	0	865	163	999	0	797	185	830	175	769	263
27	1016	0	638	367	755	189	986	0	834	200	671	338	917	132	994	0	1026	0	909	0	979	0	747	230	871	114	994	0	979	0	821	133	1001	0	771	209	813	175	791	243
28	999	0	658	364	884	208	982	0	837	174	712	283	899	122	1030	0	1004	0	1061	0	984	0	785	246	902	123	978	0	988	0	856	131	1034	0	771	176	833	159	739	283
29	941	0	649	361	836	209	995	0	839	171	739	295	895	131	1027	0	964	0	970	0	1008	0	715	261	857	172	996	0	944	0	900	153	1036	0	810	175	830	161	756	254
30	1033	0	1004	0	1034	0	973	0	1011	0	1001	0	845	191	1001	0	797	207	1012	0	995	0	995	0	870	147	1004	0	977	0	989	0	1043	0	1004	0	826	167	826	148
31	1003	0	942	0	1018	0	935	0	977	0	1051	0	854	123	967	0	925	0	988	0	957	0	1002	0	954	0	990	0	956	0	1004	0	1023	0	994	0	961	0	1031	0
32	992	0	597	357	685	300	1031	0	861	177	728	270	932	125	807	180	967	0	1005	0	1014	0	739	266	828	137	972	0	868	115	898	135	1026	0	726	280	871	151	704	271
