gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	86	0	91	0	85	0	83	0	106	0	100	0	94	13	89	0	101	0	90	14	114	0	76	20	83	19	88	0	105	0	92	0	77	0	81	22	105	0	112	0
1	75	10	95	0	98	0	75	21	102	0	115	0	77	25	83	0	76	0	81	6	102	0	69	17	77	23	92	20	65	19	115	0	101	0	90	21	108	0	92	13
2	90	19	89	17	100	0	95	0	105	0	88	0	78	20	95	0	99	0	108	0	81	30	102	0	110	0	110	0	94	0	88	0	73	26	65	24	72	26	88	13
3	75	11	74	23	101	0	97	0	99	0	82	0	72	17	88	0	88	0	101	0	79	24	91	0	111	0	91	0	94	0	114	0	73	22	74	35	74	17	85	16
4	83	11	94	13	92	0	113	0	93	0	96	0	69	16	94	0	119	0	100	0	71	19	91	0	106	0	106	0	108	0	97	0	82	22	76	31	73	16	80	14
5	105	0	108	0	98	0	87	0	96	0	116	0	82	15	95	0	90	0	89	12	94	0	94	23	72	24	70	0	99	0	100	0	100	0	88	19	86	0	108	0
6	97	11	90	10	111	0	102	0	85	0	97	0	84	12	96	0	116	0	105	0	71	25	94	0	85	0	94	0	89	0	109	0	77	22	84	26	86	28	106	9
7	84	18	81	28	106	0	99	0	94	0	99	0	78	18	88	0	91	0	109	0	77	32	94	0	88	0	83	0	97	0	81	0	65	20	59	27	83	18	82	12
8	74	12	77	14	118	0	84	0	79	5	91	0	84	16	110	0	89	0	109	0	91	24	74	11	117	0	82	0	104	0	107	0	76	27	60	20	86	20	90	24
9	93	0	92	0	107	0	85	11	98	0	100	17	100	0	98	0	75	16	106	0	109	0	77	20	96	19	80	9	112	0	112	0	98	0	103	0	88	18	90	0
10	96	0	96	0	93	0	75	16	113	0	89	15	92	0	105	0	59	12	88	0	94	0	92	13	91	11	94	16	102	0	87	0	122	0	87	0	101	14	106	0
11	94	16	98	14	91	13	77	20	93	8	77	17	95	17	109	0	90	0	93	13	108	0	65	15	71	24	84	21	54	44	100	0	92	0	82	29	94	0	79	16
12	89	12	81	22	105	0	78	0	118	0	92	0	75	11	98	0	85	0	98	0	79	24	94	0	104	0	108	0	93	0	89	0	74	28	66	30	84	16	80	11
13	98	28	82	24	109	0	93	0	109	0	75	0	94	19	105	0	104	0	92	0	98	24	113	0	79	0	103	0	115	0	103	0	89	29	80	16	83	26	84	12
14	91	26	67	18	74	11	95	9	82	18	74	23	79	15	101	0	104	0	86	10	90	0	86	19	76	17	94	18	69	37	101	0	94	0	74	19	102	0	93	5
15	57	32	87	20	79	19	79	15	70	33	82	17	73	31	86	17	96	0	81	24	99	0	99	20	105	16	41	42	56	43	80	20	108	0	72	31	97	0	85	25
16	102	0	89	0	109	0	92	0	110	0	97	0	96	14	111	0	94	0	97	8	107	0	94	19	71	13	105	0	101	0	89	0	114	0	70	30	97	0	84	0
17	82	22	77	12	78	20	82	8	67	35	78	15	66	35	93	18	96	0	78	25	91	0	87	23	81	20	53	36	57	30	81	22	111	0	75	16	91	0	61	32
18	75	14	85	16	68	13	82	18	76	18	87	23	75	13	81	0	108	0	92	16	101	0	69	17	88	23	96	16	61	24	98	0	99	0	67	30	91	0	79	20
19	84	17	88	19	94	13	78	13	96	13	83	11	86	15	94	0	107	0	89	11	115	0	71	15	71	15	46	14	66	36	116	0	95	0	71	17	99	0	81	7
20	72	13	75	26	112	0	119	0	88	0	98	0	69	9	94	0	102	0	95	0	75	21	101	0	101	0	105	0	112	0	105	0	74	17	69	30	75	17	102	14
21	84	15	88	22	82	18	76	18	92	20	60	14	85	11	92	0	114	0	98	16	96	0	87	17	73	33	81	21	70	45	106	0	94	0	80	38	104	0	90	8
22	92	15	85	14	60	25	81	11	91	14	76	12	68	13	95	0	94	0	84	11	104	0	91	17	73	21	98	18	74	26	120	0	91	0	83	27	98	0	100	13
23	101	22	84	12	110	0	106	0	105	0	110	0	90	16	106	0	109	0	105	0	78	31	98	0	93	0	83	0	92	0	108	0	72	20	83	22	84	17	79	15
24	83	16	97	19	91	0	81	0	106	0	111	0	64	22	93	0	100	0	102	0	69	23	109	0	102	0	102	0	88	0	105	0	77	17	79	16	76	24	81	7
25	93	0	89	0	79	12	56	31	97	0	74	13	90	0	79	16	52	44	101	10	84	26	81	21	83	22	85	15	101	0	86	14	78	21	105	0	99	8	105	0
26	94	0	118	0	98	0	89	0	89	0	113	0	81	13	105	0	116	0	93	6	105	0	78	20	69	27	99	0	102	0	88	0	89	0	77	22	100	0	106	0
27	76	13	76	20	105	0	94	0	100	16	86	21	83	21	102	10	101	0	77	12	75	30	87	19	99	0	108	0	85	0	111	0	76	10	86	29	69	15	75	21
28	84	12	92	0	100	0	83	15	103	0	91	0	76	9	104	0	113	0	84	12	103	0	73	20	65	13	83	16	69	15	101	0	111	0	78	23	106	0	93	10
29	92	14	99	22	108	0	93	0	109	0	117	0	94	12	94	0	110	0	98	0	79	15	88	0	92	0	100	0	107	0	110	0	81	27	64	28	85	24	97	13
30	72	14	77	21	101	0	101	0	91	0	108	0	78	23	96	0	107	0	90	0	65	34	103	0	93	0	107	0	99	0	116	0	54	28	70	27	70	16	97	17
31	74	23	81	14	81	13	69	10	69	29	73	18	60	28	79	13	99	0	73	15	92	0	83	22	96	24	67	52	57	43	96	19	94	0	77	26	105	0	69	40
32	75	25	86	13	85	15	88	14	101	16	75	20	74	15	104	0	103	0	84	11	97	0	89	29	80	16	77	20	78	28	92	0	98	0	66	21	106	0	97	11
33	88	17	68	28	89	0	88	0	78	7	100	0	88	19	94	0	108	0	108	0	77	28	78	12	100	0	96	0	125	0	100	0	72	27	92	23	71	29	81	27
34	69	6	78	19	86	0	103	0	106	0	106	0	91	12	110	0	116	0	104	0	68	17	109	0	96	0	99	0	98	0	104	0	83	15	62	26	63	32	107	18
35	107	0	103	0	107	0	100	0	89	0	115	0	76	24	103	0	99	0	92	16	111	0	88	17	77	20	106	0	98	0	110	0	101	0	74	28	96	0	112	0
