gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	90	16	93	0	104	0	80	0	103	0	125	0	101	0	106	0	79	27	100	0	87	0	101	0	92	12	86	15	88	0	78	14	104	0	91	21	104	0	93	0
1	98	7	84	0	97	0	75	15	72	31	107	0	99	0	116	0	101	0	93	0	84	16	106	0	90	14	97	0	115	0	106	0	94	0	98	0	109	0	101	12
2	94	0	112	0	109	0	65	33	107	0	98	0	81	0	87	0	95	0	118	0	127	0	87	0	89	25	107	0	65	31	112	0	112	0	108	0	73	25	74	23
3	74	27	86	30	78	27	41	52	51	47	105	0	82	22	89	18	38	47	79	27	76	38	72	33	62	40	67	46	38	46	74	20	54	32	62	54	49	41	59	35
4	115	0	115	0	88	13	61	38	71	26	96	0	91	0	97	0	93	0	101	0	88	11	117	0	95	12	91	13	52	44	114	0	104	0	95	0	86	23	80	22
5	103	0	107	0	99	0	75	34	93	0	111	0	93	0	98	0	100	0	87	0	102	0	107	0	83	17	98	0	60	32	112	0	103	0	94	0	85	29	83	23
6	114	0	91	0	105	0	62	34	106	0	85	0	88	0	116	0	96	0	95	0	98	0	97	0	82	20	116	0	63	30	91	0	101	0	93	0	72	25	63	37
7	95	9	124	0	99	0	117	0	95	0	102	0	89	0	113	0	76	20	82	0	116	0	94	0	84	13	78	11	111	0	62	23	101	0	92	16	107	0	107	0
8	77	10	104	0	118	0	95	10	74	19	89	0	105	0	102	0	102	0	107	0	93	18	100	0	97	10	83	0	119	0	93	0	87	0	104	0	100	0	90	8
9	56	48	82	27	49	41	41	56	49	51	84	21	52	53	79	29	46	58	70	22	59	49	65	22	64	47	56	44	54	35	88	26	49	52	38	51	45	44	56	55
10	86	12	92	0	80	0	90	0	109	0	103	0	84	0	96	0	73	19	98	0	95	0	101	0	86	13	84	13	103	0	89	25	106	0	83	22	84	0	103	0
11	65	9	104	0	99	0	75	19	85	18	99	0	98	0	102	0	96	0	89	0	93	15	104	0	92	14	97	0	101	0	101	0	114	0	95	0	107	0	86	8
12	86	10	91	0	112	0	114	0	90	0	87	0	98	0	85	0	75	23	94	0	105	0	131	0	89	13	107	13	106	0	79	27	106	0	83	20	113	0	96	0
13	83	8	102	0	108	0	106	0	94	0	95	0	85	0	109	0	79	16	111	0	109	0	106	0	87	13	83	12	99	0	70	17	91	0	69	29	112	0	98	0
14	103	0	106	0	92	8	63	22	82	25	112	0	121	0	105	0	102	0	86	0	79	14	110	0	79	24	95	8	57	52	85	0	96	0	88	0	61	23	69	21
15	97	7	95	0	108	0	91	0	97	0	105	0	92	0	110	0	88	20	100	0	94	0	98	0	72	14	91	12	106	0	81	37	123	0	81	27	106	0	100	0
16	113	0	104	0	98	0	62	36	100	0	94	0	79	0	113	0	98	0	112	0	91	0	83	0	80	5	92	0	67	36	119	0	99	0	95	0	68	29	74	30
17	95	0	95	0	110	0	64	33	96	0	104	0	95	0	98	0	95	0	127	0	95	0	105	0	80	23	111	0	81	26	83	0	111	0	109	0	52	27	72	24
18	68	31	70	33	68	26	51	40	54	41	98	0	77	18	73	19	52	45	71	20	71	35	87	35	49	39	65	35	47	44	92	24	59	42	51	41	42	52	59	36
19	102	0	93	28	87	11	99	0	115	0	76	29	105	0	84	0	114	0	98	8	108	0	77	26	94	9	93	12	93	0	69	30	91	0	106	0	101	0	94	0
20	48	62	64	29	59	44	47	50	49	48	51	24	52	52	83	27	43	51	81	27	40	53	79	27	57	51	66	30	44	53	63	21	61	32	41	41	47	43	54	59
21	46	44	61	25	49	38	39	58	43	47	80	24	54	47	81	35	44	61	72	35	58	52	63	26	65	38	68	49	64	37	90	27	42	61	43	46	43	47	50	57
22	109	10	109	0	90	0	90	0	104	0	105	0	101	0	103	0	84	16	106	0	102	0	83	0	87	13	102	10	94	0	82	33	103	0	83	28	108	0	100	0
23	62	59	72	22	57	48	44	52	50	52	69	27	41	44	77	25	54	57	87	33	44	56	74	29	51	40	83	52	56	42	77	23	57	45	52	49	57	49	54	58
24	82	17	110	0	94	16	92	0	93	0	79	29	92	26	73	29	111	0	75	15	82	20	112	0	97	0	124	0	108	0	108	0	80	18	108	0	123	0	94	8
25	47	54	58	25	63	45	45	47	58	50	67	34	52	40	80	25	52	53	65	22	52	46	61	27	60	34	63	29	57	66	76	24	58	47	49	45	49	36	60	46
26	88	0	73	27	97	11	112	0	111	0	75	22	109	0	109	0	106	0	89	11	119	0	80	19	92	11	87	11	104	0	83	24	100	0	93	0	104	0	88	0
27	102	15	89	0	101	0	87	0	89	0	98	0	105	0	108	0	82	15	101	0	117	0	107	0	78	9	89	8	91	0	68	20	93	0	61	23	115	0	102	0
28	90	7	108	0	97	0	63	20	88	21	83	0	112	0	90	0	89	0	107	0	79	10	102	0	95	12	93	0	84	0	95	0	87	0	123	0	106	0	86	5
29	133	0	61	25	84	7	94	0	102	0	73	23	86	0	90	0	95	0	67	16	90	0	76	25	93	13	85	13	108	0	84	27	89	0	98	0	96	0	115	0
30	111	0	84	23	99	13	102	0	108	0	74	18	94	0	102	0	98	0	92	10	100	0	80	16	103	12	94	8	114	0	71	23	98	0	100	0	88	0	93	0
31	102	0	89	0	112	0	66	32	76	0	110	0	117	0	103	0	117	0	105	0	99	0	101	0	75	15	109	0	67	33	101	0	78	0	102	0	68	33	65	22
32	102	0	77	0	113	0	74	36	117	0	89	0	89	0	109	0	91	0	86	0	108	0	113	0	77	16	79	0	76	31	98	0	102	0	101	0	76	33	76	31
33	96	0	80	28	97	11	109	0	101	0	70	20	114	0	100	0	101	0	106	11	116	0	83	25	86	12	94	12	92	0	78	34	105	0	101	0	112	0	98	0
34	97	0	90	0	99	0	69	30	101	0	96	0	107	0	94	0	105	0	76	0	115	0	112	0	86	19	100	0	73	36	116	0	97	0	106	0	69	39	77	32
35	74	6	109	0	105	0	73	21	70	23	101	0	110	0	114	0	101	0	99	0	93	14	104	0	88	5	100	0	90	0	114	0	109	0	86	0	86	0	93	10
36	111	0	92	33	77	11	94	0	97	0	72	19	100	0	86	0	91	0	94	16	100	0	97	22	88	11	93	17	108	0	66	23	107	0	96	0	95	0	95	0
37	54	31	77	25	82	25	57	42	51	52	100	0	76	27	86	20	58	63	81	26	65	36	60	25	44	38	57	31	45	44	64	14	77	31	61	63	55	66	56	35
38	56	33	79	29	77	21	56	58	49	39	106	0	76	26	76	14	41	57	71	26	78	21	83	28	61	43	71	47	43	50	80	24	71	41	56	63	58	54	71	37
39	90	7	94	0	98	0	102	0	93	0	79	0	86	0	87	0	89	25	109	0	84	0	118	0	78	7	81	16	98	0	68	31	88	0	74	28	88	0	109	0
40	103	0	90	0	98	0	70	29	99	0	131	0	105	0	99	0	99	0	93	0	108	0	95	0	79	22	106	0	81	25	97	0	92	0	107	0	74	33	84	38
41	86	20	105	0	88	0	100	0	102	0	103	0	104	0	108	0	76	25	114	0	89	0	89	0	101	16	82	9	112	0	78	16	102	0	88	21	98	0	92	0
42	80	0	68	20	86	14	82	0	82	0	74	28	106	0	74	0	90	0	79	15	92	0	91	37	92	12	103	16	110	0	74	27	90	0	98	0	96	0	94	0
43	103	0	104	0	105	0	66	40	93	0	84	0	100	0	84	0	91	0	98	0	103	0	100	0	89	16	111	0	75	27	97	0	99	0	75	0	68	25	67	28
44	82	0	102	0	107	0	67	38	105	0	87	0	100	0	84	0	96	0	98	0	91	0	94	0	87	13	90	0	77	32	103	0	95	0	101	0	70	27	77	28
