gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4	sample5	sample5	sample6	sample6	sample7	sample7	sample8	sample8	sample9	sample9	sample10	sample10	sample11	sample11	sample12	sample12	sample13	sample13	sample14	sample14	sample15	sample15	sample16	sample16	sample17	sample17	sample18	sample18	sample19	sample19
0	68	27	81	31	78	15	100	0	60	43	66	31	69	28	62	57	103	0	69	26	66	33	92	10	90	0	74	26	59	42	93	34	70	26	76	28	60	30	103	0
1	87	16	108	17	89	10	79	0	80	17	54	27	75	25	78	28	102	0	101	13	77	19	100	21	111	0	108	0	91	10	79	8	81	24	76	15	95	0	82	0
2	58	33	59	26	88	16	94	0	52	39	64	27	71	25	51	48	96	0	62	30	57	46	65	19	102	0	69	27	47	38	63	28	73	27	76	35	76	26	105	0
3	99	20	86	24	90	20	112	0	100	20	85	28	73	31	85	30	103	0	81	22	78	18	85	12	106	0	85	0	77	14	60	8	76	25	95	16	105	0	103	0
4	87	19	84	11	68	15	113	0	75	25	67	24	65	28	77	19	115	0	88	15	99	13	97	16	111	0	90	0	90	15	86	12	80	39	94	15	99	0	103	0
5	41	48	45	56	55	38	49	51	59	56	54	51	50	40	46	43	53	56	52	48	43	45	63	38	57	42	57	37	40	43	33	54	55	60	60	51	64	47	61	56
6	70	40	74	20	77	14	97	0	46	54	75	29	79	21	46	45	104	0	83	27	62	32	96	19	99	0	74	32	58	42	70	32	66	31	71	19	70	28	94	0
7	56	38	70	29	78	13	96	0	48	52	78	38	75	34	64	52	85	0	87	29	58	31	81	21	98	0	75	28	66	31	77	37	73	33	72	24	68	20	102	0
8	68	25	76	24	76	16	84	0	65	51	69	32	75	21	52	57	105	0	75	26	60	33	82	19	110	0	66	18	57	40	92	26	66	22	76	33	70	31	110	0
9	76	21	92	17	101	19	97	0	84	27	77	22	81	34	77	20	104	0	99	14	83	14	99	22	105	0	105	0	86	11	82	13	64	27	73	15	113	0	98	0
10	123	0	83	13	87	12	91	18	96	0	100	0	76	23	87	0	102	0	88	14	106	0	88	15	90	0	106	0	110	0	95	0	100	23	91	0	98	0	82	42
11	77	13	79	15	78	13	106	0	83	30	81	45	89	31	84	18	102	0	88	16	81	22	94	11	103	0	98	0	77	20	78	7	81	25	90	13	95	0	91	0
12	91	6	99	9	92	15	99	0	95	0	68	21	97	0	111	0	95	0	98	0	109	0	101	10	56	36	93	21	90	8	93	7	101	0	110	0	83	0	105	0
13	96	0	104	0	108	0	61	16	107	0	102	0	94	0	108	0	110	0	72	0	98	0	80	7	100	0	99	0	102	0	84	12	99	0	80	13	103	0	108	0
14	80	37	71	30	84	19	91	0	50	59	68	23	78	32	87	28	104	0	79	16	61	38	100	14	94	0	134	0	68	26	67	23	66	23	77	30	112	0	101	0
