gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	776	233	976	0	953	0	889	90	1006	0
1	1050	0	1072	0	940	131	979	0	757	229
2	778	228	1032	0	1045	0	958	89	979	0
3	770	234	1010	0	1050	0	902	83	973	0
4	774	218	1027	0	987	0	898	98	1026	0
5	977	0	1022	0	901	127	974	0	803	193
6	985	0	965	0	879	132	922	0	752	208
7	767	239	954	0	960	0	924	70	968	0
8	1005	0	933	0	855	108	1033	0	748	223
9	979	0	958	0	906	98	1056	0	761	217
10	999	0	1007	0	886	98	858	107	1020	0
11	978	0	981	0	873	132	1015	0	757	223
12	797	233	991	0	1013	0	886	106	1023	0
13	968	0	1004	0	907	103	897	129	1033	0
14	733	242	1032	0	1029	0	886	90	1061	0
15	964	0	1000	0	908	118	973	0	778	267
16	657	290	666	343	801	229	693	246	1052	0
17	726	275	658	331	840	127	1012	0	976	0
18	977	0	999	0	842	147	1015	0	753	234
19	752	230	976	0	1007	0	891	93	989	0
20	1014	0	961	0	928	131	956	0	775	283
21	738	264	659	380	860	118	990	0	1029	0
22	978	0	967	0	893	123	995	0	753	238
23	795	226	947	0	995	0	937	91	980	0
24	1005	0	988	0	906	113	1029	0	761	227
25	991	0	1012	0	836	137	1005	0	790	251
26	1009	0	1034	0	859	129	958	0	737	229
27	967	0	983	0	845	116	984	0	757	232
28	1031	0	991	0	852	129	976	0	784	238
29	700	268	806	212	938	115	1031	0	997	0
30	777	223	954	0	1014	0	980	96	1035	0
31	994	0	960	0	894	119	1013	0	745	229
32	797	235	1014	0	956	0	942	79	999	0
33	1041	0	1004	0	880	137	990	0	750	220
34	740	218	1059	0	983	0	903	94	1052	0
35	1026	0	1028	0	855	126	1004	0	785	235
36	1012	0	1031	0	883	147	1008	0	738	219
37	1012	0	968	0	903	125	1055	0	778	264
38	793	230	1008	0	1012	0	926	87	1006	0
39	1032	0	998	0	862	132	1052	0	758	221
40	1003	0	992	0	907	117	926	0	741	248
41	731	255	644	355	823	113	1046	0	1011	0
42	791	189	999	0	1036	0	865	86	1017	0
43	803	213	992	0	1032	0	922	86	960	0
44	1037	0	997	0	853	127	976	0	774	205
45	943	0	984	0	927	144	997	0	776	205
46	740	219	994	0	1041	0	894	94	972	0
47	1050	0	1007	0	886	111	902	110	988	0
48	706	286	976	107	1012	0	981	0	1018	0
49	772	199	1042	0	987	0	873	81	974	0
50	810	224	1031	0	997	0	933	112	947	0
51	965	0	1003	0	861	113	917	119	974	0
52	981	0	1046	0	890	152	1009	0	765	242
53	1001	0	1044	0	824	149	1009	0	764	217
54	797	209	1000	0	1020	0	891	95	994	0
55	1004	0	1052	0	908	139	991	0	778	239
56	695	281	643	349	850	134	985	0	1040	0
57	744	267	643	355	801	218	786	244	1016	0
58	727	214	1007	0	1028	0	876	99	1020	0
59	833	234	988	0	1002	0	930	98	976	0
60	1031	0	1031	0	836	146	972	0	747	241
61	714	287	633	349	815	118	1027	0	990	0
62	804	235	1030	0	1041	0	921	95	970	0
63	986	0	947	0	865	142	961	0	745	227
64	1023	0	1050	0	885	109	984	0	754	235
65	1006	0	835	141	955	128	964	0	989	0
66	670	279	891	104	960	0	949	0	1024	0
67	1027	0	977	0	935	121	975	0	734	251
68	960	0	980	0	831	134	994	0	811	241
69	995	0	944	0	892	121	1018	0	755	231
70	799	243	1000	0	1042	0	903	86	975	0
71	988	0	836	148	906	121	1067	0	1020	0
72	993	0	1004	0	858	104	849	116	969	0
73	799	204	859	123	872	167	757	260	727	230
74	782	228	929	0	982	0	911	98	932	0
75	956	0	1000	0	848	122	1061	0	789	236
76	759	229	1024	0	1043	0	917	85	988	0
77	684	290	676	354	903	116	973	0	976	0
78	1008	0	1036	0	844	149	1004	0	742	219
79	729	212	1005	0	1018	0	868	91	946	0
80	728	220	1056	0	984	0	899	100	964	0
81	1071	0	945	0	888	135	1007	0	718	235
82	820	220	932	0	996	0	904	80	1009	0
83	1029	0	959	0	877	131	1037	0	780	217
84	713	286	890	102	1004	0	1026	0	1023	0
85	907	0	1073	0	878	135	978	0	784	241
86	771	230	969	0	1012	0	898	83	964	0
87	717	312	880	95	1046	0	979	0	960	0
88	762	238	1024	0	1062	0	896	94	934	0
89	746	236	961	0	952	0	935	91	996	0
90	774	211	1038	0	948	0	915	116	1037	0
91	739	273	786	209	875	115	999	0	1012	0
92	774	200	1011	0	1040	0	965	89	978	0
93	701	265	657	371	754	234	753	250	1006	0
94	985	0	1013	0	857	136	984	0	749	250
95	779	238	984	0	1039	0	926	101	1026	0
96	1022	0	965	0	867	117	886	123	1026	0
97	727	202	1048	0	961	0	921	85	957	0
98	748	267	883	106	1042	0	934	0	947	0
99	1003	0	1011	0	817	138	981	0	753	232
