#chr	normal	sample0	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9
0	0	0.156321610043	0.0	0.0	0.0	0.0	0.0	0.0	0.153815540742	0.0	0.0
1	0	0.0	0.0	0.132782149616	0.0	0.161571614714	0.0	0.137594583831	0.147070748024	0.0	0.187356436632
2	0	0.120487901626	0.0	0.0	0.25441589723	0.0	0.189311772826	0.253521126761	0.0	0.221345058459	0.0
3	0	0.0	0.0	0.136430461629	0.0	0.166616023498	0.0	0.127908158082	0.143378005518	0.0	0.184816180134
4	0	0.0	0.0	0.14498440487	0.0	0.171913794816	0.0	0.0	0.0	0.280369194125	0.0
5	0	0.115818926751	0.0	0.0	0.269465878345	0.0	0.18423177872	0.258451690338	0.0	0.219246031746	0.0
6	0	0.122639593909	0.0	0.0	0.0	0.0	0.181882806946	0.111730176102	0.0	0.220162569389	0.0
7	0	0.0	0.0	0.135445821671	0.0	0.166632901135	0.0	0.132234647832	0.140815299446	0.0	0.185292646323
8	0	0.122166122166	0.0	0.0	0.269057847937	0.0	0.184462070368	0.257866004963	0.0	0.214140799351	0.0
9	0	0.156304985337	0.0	0.0	0.0	0.0	0.0	0.0	0.156041770264	0.0	0.0
10	0	0.253498759305	0.499495153473	0.0	0.0	0.154262931916	0.162294081757	0.0	0.258196312905	0.0	0.135714285714
11	0	0.0	0.0	0.126054640418	0.229473893982	0.0	0.0	0.0	0.0	0.0	0.18060629999
12	0	0.0	0.0	0.131516116196	0.0	0.162634681846	0.0	0.130891624137	0.143292982974	0.0	0.185797761711
13	0	0.120279023418	0.0	0.0926163882574	0.0	0.0	0.149262654444	0.112866140158	0.100939436338	0.0	0.0
14	0	0.125979565519	0.0	0.0	0.0	0.0	0.191142885513	0.114228052472	0.0	0.22145777246	0.0
15	0	0.0	0.281603492756	0.0	0.0	0.159152254324	0.0	0.0	0.0	0.0	0.0
16	0	0.0	0.0	0.136761710794	0.0	0.165831663327	0.0	0.133079847909	0.14190821256	0.0	0.184941738871
17	0	0.153966240609	0.0	0.0	0.0	0.0	0.0	0.0	0.156815920398	0.0	0.0
18	0	0.116402116402	0.0	0.0	0.266920685852	0.0	0.18743847214	0.255716842315	0.0	0.226456504389	0.0
19	0	0.15147236789	0.0	0.0	0.0	0.0	0.0	0.0	0.156578289145	0.0	0.0
20	0	0.117	0.0	0.0	0.0	0.0	0.18609079066	0.105934778205	0.0	0.218107406668	0.0
21	0	0.119873817035	0.0	0.0	0.264306258058	0.0	0.194221508828	0.252073459716	0.0	0.21959964147	0.0
22	0	0.121879139916	0.0	0.0	0.0	0.0	0.184660233213	0.115826612903	0.0	0.220313888066	0.0
23	0	0.155810730548	0.0	0.0	0.0	0.0	0.0	0.0	0.159384061594	0.0	0.0
24	0	0.0	0.0	0.134972946385	0.0	0.162570328694	0.0	0.136192319446	0.146200577632	0.0	0.186430620117
25	0	0.124415248333	0.0	0.0	0.0	0.0	0.181597081475	0.11773955774	0.0	0.220419270308	0.0
26	0	0.119394177813	0.0	0.0	0.0	0.0	0.0	0.115014389203	0.0	0.0	0.0
27	0	0.120195180243	0.0	0.0	0.266839378238	0.0	0.189570672417	0.258789160874	0.0	0.219524330779	0.0
28	0	0.157905197257	0.0	0.0	0.0	0.0	0.0	0.0	0.152902122523	0.0	0.0
29	0	0.125661243637	0.0	0.0	0.0	0.0	0.18082056352	0.113978280363	0.0	0.224746205649	0.0
30	0	0.119763530731	0.0	0.0	0.267122598813	0.0	0.189265536723	0.256610576923	0.0	0.211400946722	0.0
31	0	0.0	0.0	0.132694801956	0.0	0.159128978224	0.0	0.136617471081	0.135796204202	0.0	0.186536329739
32	0	0.0	0.0	0.130165701737	0.232223222322	0.0	0.0	0.0	0.0	0.0	0.177500503119
33	0	0.261714401376	0.503316503317	0.0	0.0	0.159829406986	0.162304184017	0.0	0.25946913212	0.0	0.135640209467
34	0	0.265604906519	0.508236729713	0.0	0.0	0.162907022362	0.16803652968	0.0	0.258508253515	0.0	0.129375188045
35	0	0.256661011875	0.492919554083	0.0	0.0	0.160317619861	0.165854628617	0.0	0.253255860549	0.0	0.139132185644
36	0	0.120924184837	0.0	0.0	0.0	0.0	0.186247584173	0.106713078071	0.0	0.215161099031	0.0
37	0	0.0	0.0	0.14008293719	0.0	0.1589212857	0.0	0.135040160643	0.140671865627	0.0	0.184097920191
38	0	0.0	0.0	0.129794105773	0.0	0.167598323019	0.0	0.132322331252	0.142433527726	0.0	0.181818181818
39	0	0.150998587856	0.0	0.0	0.0	0.0	0.0	0.0	0.155339805825	0.0	0.0
40	0	0.122967780077	0.0	0.0	0.0	0.0	0.192428403295	0.113546822911	0.0	0.220546558704	0.0
41	0	0.0	0.0	0.131766805473	0.0	0.169899532478	0.0	0.129755904734	0.138981678308	0.0	0.183594545084
42	0	0.0	0.0	0.141897233202	0.0	0.168321797572	0.0	0.137492607924	0.143786271763	0.0	0.18398637138
