gene_id	sample0	sample0	sample1	sample1	sample2	sample2	sample3	sample3	sample4	sample4
0	900	117	1023	0	991	0	857	105	966	0
1	961	0	851	133	895	120	1017	0	993	0
2	1011	0	1015	0	920	109	1020	0	1024	0
3	1017	0	834	105	858	115	1015	0	999	0
4	1002	0	885	132	880	112	1006	0	1036	0
5	970	67	936	80	895	104	862	117	925	117
6	940	0	924	122	897	112	990	0	926	0
7	974	0	885	129	851	119	1060	0	1003	0
8	937	69	872	93	872	104	897	120	935	117
9	975	0	979	0	912	93	1048	0	1016	0
10	1050	0	870	147	872	127	1027	0	978	0
11	1009	0	972	0	851	107	947	110	1007	0
12	1010	0	870	130	874	120	1042	0	1048	0
13	1045	0	975	0	907	119	993	0	1000	0
14	1003	0	984	0	884	103	1025	0	987	0
15	815	130	712	242	590	399	716	262	775	194
16	899	75	951	85	813	95	911	123	899	101
17	865	111	980	0	991	0	885	123	1007	0
18	1026	0	903	118	893	111	983	0	1011	0
19	1029	0	1030	0	871	115	1048	0	1002	0
20	1012	0	812	131	839	125	1016	0	1009	0
21	1023	0	1037	0	908	109	856	130	1009	0
22	859	134	776	257	634	397	725	244	803	202
23	986	0	877	118	864	114	1001	0	968	0
24	966	0	1027	0	898	111	1014	0	1032	0
25	977	0	795	126	898	115	959	0	995	0
26	1023	0	993	0	936	116	1006	0	1015	0
27	981	0	977	0	842	113	1014	0	1016	0
28	973	0	1030	0	946	136	808	122	990	0
29	907	125	1034	0	979	0	896	109	1017	0
30	1004	0	1059	0	889	110	1079	0	1030	0
31	1040	0	930	0	877	122	850	103	1016	0
32	961	93	949	82	917	106	884	114	892	114
33	936	0	1007	0	933	99	1011	0	1027	0
34	941	126	1012	0	981	0	939	127	1004	0
35	979	0	1009	0	900	109	1021	0	998	0
36	997	0	987	0	896	107	986	0	991	0
37	825	148	740	256	659	430	697	269	765	182
38	972	0	1006	0	895	109	969	0	974	0
39	1026	0	973	0	1019	0	882	128	849	210
40	1005	0	1012	0	940	115	978	0	1034	0
41	985	0	979	0	876	112	1042	0	1011	0
42	1008	0	892	107	924	130	1044	0	1019	0
43	1022	0	989	0	881	117	1016	0	984	0
44	1009	0	817	125	899	113	996	0	985	0
45	935	114	941	0	985	0	899	93	997	0
46	980	0	894	120	833	121	969	0	1020	0
47	1000	0	999	0	916	122	982	0	985	0
48	948	143	986	0	936	0	871	107	1018	0
49	978	0	853	129	895	108	972	0	971	0
50	998	0	862	125	891	110	980	0	1031	0
51	1021	0	845	130	932	113	1006	0	1017	0
52	1017	0	800	139	874	140	950	0	1012	0
53	993	0	1021	0	979	0	877	142	822	186
54	911	78	919	80	871	93	891	123	884	120
55	1037	0	889	142	836	133	1013	0	944	0
56	1047	0	931	141	833	128	1039	0	1003	0
57	1016	0	1012	0	927	120	946	0	999	0
58	1026	0	990	0	935	116	990	0	1028	0
59	1046	0	851	137	869	122	1014	0	988	0
60	1051	0	849	113	860	105	994	0	1018	0
61	1007	0	927	121	868	114	988	0	1072	0
62	889	93	918	67	900	127	844	122	903	125
63	972	0	861	109	847	125	1061	0	1010	0
64	725	234	774	236	886	104	842	133	681	300
65	896	80	893	87	903	96	908	130	957	109
66	977	0	886	118	868	143	943	0	996	0
67	973	0	915	120	907	110	878	0	954	0
68	966	0	991	0	929	107	995	0	1027	0
69	1010	0	864	127	930	132	1032	0	948	0
70	1029	0	842	119	879	110	1002	0	953	0
71	1040	0	986	0	869	109	910	118	1006	0
72	1028	0	987	0	901	104	966	0	946	0
73	1082	0	877	124	878	115	970	0	1019	0
74	1000	0	994	0	928	120	1029	0	965	0
75	1002	0	848	114	818	126	987	0	1022	0
76	1005	0	850	114	911	112	1089	0	928	0
77	959	0	874	136	826	115	957	0	996	0
78	1001	0	844	146	868	125	1019	0	982	0
79	891	76	893	82	894	118	909	118	888	93
80	980	0	1026	0	998	0	917	140	829	215
81	1022	0	860	144	839	127	1007	0	960	0
82	956	0	949	0	914	104	876	111	983	0
83	1018	0	991	0	907	113	928	126	1029	0
84	995	0	831	135	854	117	1031	0	967	0
85	1026	0	918	133	923	142	966	0	1016	0
86	975	0	1004	0	876	115	830	98	949	0
87	1012	0	986	0	925	122	1054	0	1092	0
88	966	0	891	122	831	118	1013	0	1032	0
89	1016	0	1055	0	899	92	1022	0	928	0
90	887	145	748	229	632	438	743	280	787	195
91	997	0	864	138	868	123	991	0	1053	0
92	905	0	1008	0	936	104	998	0	1007	0
93	993	0	985	0	908	101	1003	0	983	0
94	1025	0	986	0	860	100	1011	0	1032	0
95	1000	0	1003	0	874	92	868	129	998	0
96	944	0	866	116	940	135	938	0	942	0
97	1064	0	1033	0	910	97	893	119	971	0
98	1001	0	892	114	896	114	1088	0	983	0
99	909	0	1042	0	874	102	995	0	1027	0
